报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),750,10161,2917,2057,131,10968,5791,429,713,4137,188,286,778,3596,1979,-126,-39,1760,1069,953,844,4353,2757,1833,4420,3441,2071,
营业外收入(万元),1,6,393,170,84,564,329,150,64,264,132,15,1,292,264,130,66,550,549,255,32,220,133,108,256,12,49,
营业外支出(万元),3,6,3,3,2,15,12,12,1,11,11,11,5,0,0,--,--,3,3,3,3,2,2,0,4,3,0,
非流动资产处置损失(万元),--,--,2,2,2,12,12,12,1,5,5,5,5,--,--,--,--,3,3,3,--,--,--,--,0,3,0,
利润总额(万元),748,10160,3307,2224,213,11518,6108,567,775,4389,309,290,773,3889,2243,4,27,2307,1615,1205,874,4571,2888,1940,4672,3450,2120,
所得税费用(万元),384,1395,599,300,133,1161,241,-79,38,715,33,-29,128,139,196,-25,3,132,201,140,131,280,117,-61,1000,345,178,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),364,8766,2708,1925,80,10357,5867,646,737,3674,276,320,646,3750,2046,30,24,2175,1414,1066,743,4290,2771,2002,3672,3104,1941,
归属于母公司所有者的净利润(万元),349,8769,2666,1888,86,10125,5825,612,961,3696,276,320,646,3750,2046,30,24,2175,1414,1066,743,4290,2771,2002,3672,3104,1941,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),14,-3,42,37,-7,232,42,34,-224,-21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.01,0.3,0.09,0.07,0,0.36,0.2,0.02,0.07,0.28,0.02,0.02,0.11,0.7,0.39,0.01,0,0.42,0.27,0.21,0.14,1,0.69,0.52,0.95,1.05,0.78,
稀释每股收益,0.01,0.3,0.09,0.07,0,0.36,0.2,0.02,0.07,0.28,0.02,0.02,0.11,0.7,0.39,0.01,0,0.42,0.27,0.21,0.14,1,0.69,0.52,0.95,1.05,0.78,
