报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业外支出(万元),21,7,248,222,110,63,891,781,544,356,788,585,383,157,822,490,334,118,1229,1082,881,711,880,657,337,1412,509,1079,1268,2440,
非流动资产处置损失(万元),--,--,--,130,60,46,490,416,293,213,168,109,61,14,262,65,45,10,652,631,8,--,144,69,27,211,33,435,667,1916,
利润总额(万元),37766,9474,54666,42301,33922,11630,66857,44316,33734,10521,35803,31386,30118,13728,54489,49721,31012,13916,58834,50825,35187,11141,30385,25534,23926,105385,80466,107609,58732,47200,
所得税费用(万元),5166,693,5891,3582,3071,268,6359,4531,3699,581,3398,3867,3385,1691,7138,9848,6928,3455,8070,6465,3828,1277,5255,4429,3417,10237,7103,12829,6712,754,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),32600,8781,48774,38719,30850,11363,60498,39785,30034,9939,32405,27519,26733,12037,47351,39874,24084,10461,50764,44360,31359,9864,25130,21105,20509,95148,73364,94779,52020,46446,
归属于母公司所有者的净利润(万元),32600,8781,48774,38719,30850,11363,60498,39785,30034,9939,32405,27519,26733,12037,47351,39874,24084,10461,50764,44360,31359,9864,25130,21105,20509,95148,73364,93013,50260,48126,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-130,1823,1110,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1767,1760,-1680,
基本每股收益,0.22,0.06,0.33,0.26,0.21,0.08,0.4,0.27,0.2,0.07,0.22,0.18,0.18,0.16,0.63,0.53,0.32,0.14,0.68,0.59,0.42,0.13,0.37,0.28,0.27,1.59,1.22,1.55,0.84,0.8,
稀释每股收益,0.22,0.06,0.33,0.26,0.21,0.08,0.4,0.27,0.2,0.07,0.22,0.18,0.18,0.16,0.63,0.53,0.32,0.14,0.68,0.59,0.42,0.13,0.37,0.28,0.27,1.59,1.22,1.55,0.84,0.8,
