报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2006-12-31,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,
营业利润(万元),10094,3415,14201,11833,8174,2826,1722,9267,6369,2382,4465,9560,6687,2605,11114,6822,4707,1752,7861,5728,3875,1566,7226,5185,3277,1044,4795,3501,2206,982,4776,3924,2568,1124,3795,3068,2027,3041,2600,2102,3232,1572,
营业外收入(万元),0,--,--,340,239,280,599,315,232,147,501,261,178,85,494,411,160,77,144,61,11,6,361,297,266,239,592,292,105,25,262,73,63,61,390,96,32,61,47,4,130,68,
营业外支出(万元),90,63,149,137,92,8,101,84,62,25,165,120,111,91,210,107,32,3,123,119,113,--,56,45,27,10,26,18,16,3,50,39,24,3,18,14,12,21,18,17,4,2,
非流动资产处置损失(万元),--,--,--,3,--,--,14,14,14,--,38,45,45,--,1,1,--,--,0,--,--,--,8,8,--,--,2,--,0,--,2,0,--,--,0,0,0,0,--,--,0,0,
利润总额(万元),10003,3353,14052,12037,8320,3099,2221,9498,6539,2504,4800,9701,6755,2599,11398,7126,4835,1827,7882,5670,3772,1571,7531,5437,3516,1273,5360,3775,2296,1004,4987,3958,2607,1182,4167,3149,2047,3082,2630,2089,3358,1638,
所得税费用(万元),1534,477,2170,1683,1124,457,670,1397,957,335,1709,1245,819,327,1981,1036,686,242,1285,776,498,213,1227,788,508,179,939,555,337,144,712,551,348,181,671,468,337,474,630,429,599,428,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,
净利润(万元),8469,2875,11882,10353,7196,2642,1551,8101,5582,2170,3092,8456,5936,2272,9416,6090,4149,1585,6597,4894,3274,1359,6304,4649,3008,1094,4421,3219,1958,861,4275,3407,2259,1001,3496,2681,1709,2608,2000,1660,2760,1210,
归属于母公司所有者的净利润(万元),8469,2875,11882,10353,7196,2642,1638,8188,5670,2051,3258,7845,5553,2043,8677,6090,4149,1585,6597,4894,3274,1359,6304,4649,3008,1094,4421,3219,1958,861,4277,3408,2260,1002,3486,2672,1700,2605,2001,1659,2767,1229,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,-87,-87,-87,118,-166,611,383,229,740,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,-2,-1,-1,-1,9,9,9,2,-1,1,-7,-19,
基本每股收益,0.26,0.09,0.36,0.32,0.22,0.08,0.05,0.25,0.17,0.06,0.11,0.25,0.18,0.07,0.28,0.2,0.13,0.05,0.22,0.16,0.11,0.09,0.41,0.3,0.2,0.07,0.29,0.21,0.13,0.08,0.42,0.33,0.22,0.15,0.65,0.53,0.33,0.57,0.47,0.41,0.72,0.32,
稀释每股收益,0.26,0.09,0.36,0.32,0.22,0.08,0.05,0.25,0.17,0.06,0.11,0.25,0.18,0.07,0.28,0.2,0.13,0.05,0.22,0.16,0.11,0.09,0.41,0.3,0.2,0.07,0.29,0.21,0.13,0.08,0.42,0.33,0.22,0.15,0.65,0.53,0.33,0.57,0.47,0.41,0.72,0.32,
