报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
投资收益(万元),--,6960,665,124,76,-30361,734,770,249,877,645,316,--,128,71,71,71,35,--,--,--,--,--,--,--,--,--,--,--,--,0,
对联营企业和合营企业的投资收益(万元),--,-60,--,--,--,-179,--,--,--,-76,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),478,8214,1262,-194,73,-59873,-27962,2890,2914,13265,15045,10141,5247,11257,9361,5760,2922,18512,13842,8363,3285,15260,10848,7659,3380,19257,17024,10836,26807,24883,21090,
营业外收入(万元),0,94,6311,273,24,690,579,422,327,1878,138,87,19,1626,1167,541,250,859,261,235,125,1314,992,52,18,1505,355,73,76,201,171,
营业外支出(万元),1,-112,103,38,12,4999,689,23,21,513,484,204,33,370,323,95,32,730,456,129,64,312,212,147,58,524,260,189,626,306,1547,
非流动资产处置损失(万元),--,--,26,15,--,2,3,0,0,392,374,138,--,110,110,32,2,6,4,--,--,11,--,6,--,11,--,11,23,--,659,
利润总额(万元),477,8421,7470,40,84,-64182,-28071,3289,3220,14630,14699,10024,5233,12513,10205,6206,3140,18641,13647,8469,3346,16262,11628,7563,3339,20238,17118,10720,26257,24778,19714,
所得税费用(万元),100,256,140,66,21,271,1948,558,503,1777,2013,1413,801,1076,1628,951,487,3709,3291,1994,830,4183,2882,1754,897,5187,4252,2708,6448,5380,3593,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),377,8165,7330,-26,63,-64453,-30019,2731,2717,12853,12686,8611,4432,11437,8576,5255,2653,14932,10356,6475,2516,12079,8747,5809,2442,15052,12866,8012,19809,19397,16121,
归属于母公司所有者的净利润(万元),377,7968,7330,-26,94,-64035,-29676,2778,2728,13023,12788,8693,4437,11627,8637,5301,2672,14874,10326,6468,2529,11770,8514,5653,2362,14140,12073,7282,17862,17716,13426,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,197,--,--,-31,-418,-343,-47,-10,-170,-103,-82,-5,-190,-60,-47,-19,58,30,7,-13,309,233,156,80,912,793,730,1947,1681,2695,
基本每股收益,0.01,0.1,0.09,-0,0,-0.82,-0.38,0.04,0.03,0.17,0.16,0.11,0.12,0.36,0.27,0.17,0.08,0.47,0.33,0.2,0.08,0.37,0.27,0.18,0.07,0.58,0.51,0.31,0.75,0.74,0.56,
稀释每股收益,0.01,0.1,0.09,-0,0,-0.82,-0.38,0.04,0.03,0.17,0.16,0.11,0.12,0.36,0.27,0.17,0.08,0.47,0.33,0.2,0.08,0.37,0.27,0.18,0.07,0.58,0.51,0.31,0.75,0.74,0.56,
