报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
研发费用(万元),18594,13714,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
营业税金及附加(万元),3029,2285,1625,703,2966,2206,1722,729,2337,1186,861,404,1219,917,609,160,1261,823,553,282,828,518,323,121,677,477,316,175,647,428,285,142,533,384,229,97,466,355,236,124,428,301,190,81,282,194,126,31,252,184,115,58,
销售费用(万元),23738,15089,10183,3738,19764,12127,7806,3165,15232,9284,5807,2224,12471,8016,5340,2040,10365,7842,5162,2703,9404,6342,4046,1924,8405,6091,4324,1789,8021,5113,3041,1526,6379,4209,2778,1278,4443,3109,1941,910,4788,3789,2527,1300,3827,2827,1685,784,2533,2032,1292,564,
管理费用(万元),34633,25351,24969,11400,44715,32259,20758,9667,36244,25426,15642,7080,30347,22045,14372,7152,28340,21038,13405,6312,21383,15063,9673,4544,18542,13873,8855,4075,15044,12123,7738,4080,14228,9963,6410,2673,10084,7018,4403,2173,9030,6283,3788,2159,6906,4403,2714,1372,6106,4174,2512,1294,
财务费用(万元),5446,4063,3173,2049,5095,3711,2195,976,3092,2459,1576,768,2327,2039,2025,1162,4132,3082,1651,728,3880,3268,2388,1196,2701,2058,1211,559,3378,2537,1655,638,2523,1766,1270,618,1939,1406,1010,447,3061,2464,1467,591,2247,1639,963,375,1762,1154,718,345,
资产减值损失(万元),4050,596,1757,1059,4168,1589,1115,941,2217,871,1413,642,2229,379,1128,918,2448,717,691,275,2736,1806,906,181,1047,178,411,478,844,421,660,604,966,349,407,426,3649,3437,2743,-131,1224,956,976,169,-36,27,93,780,109,377,180,678,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
投资收益(万元),3973,1918,1509,640,2334,1088,798,215,670,429,581,455,425,286,254,-98,237,402,311,111,796,620,491,172,955,627,505,-9,-3,-2,-4,-5,115,24,12,-6,-45,-17,-10,--,-27,13,13,--,--,-42,-29,-27,-50,-159,-108,108,
对联营企业和合营企业的投资收益(万元),756,206,79,27,560,546,324,135,61,109,348,323,185,5,153,-110,177,371,305,110,751,561,440,167,343,224,105,-11,-17,-15,-13,-14,-32,19,10,-7,-52,-23,-10,--,-46,--,--,--,--,-42,-29,0,--,-159,-108,--,
汇兑收益(万元),--,--,--,--,105,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
营业利润(万元),44978,37290,26343,13138,40628,31368,21510,9345,31485,21719,14334,6537,24645,17735,12931,6468,18938,13804,10486,4945,12153,8735,5612,1995,4625,4719,4596,2224,11877,10541,7890,3770,15906,11662,7702,3295,6421,3436,2208,1272,5224,4334,3398,1435,4946,3141,2470,422,4489,2794,2394,469,
营业外收入(万元),1533,88,86,85,97,377,207,716,1430,1504,966,682,1916,1259,1136,266,1669,1100,676,386,1398,535,335,89,1172,743,340,68,649,995,81,6,273,74,42,23,488,140,79,26,214,122,17,3,197,112,52,4,178,77,30,3,
营业外支出(万元),336,156,94,35,369,283,157,95,437,393,300,124,603,536,342,49,601,418,194,93,879,318,135,69,173,244,178,87,131,214,140,47,286,133,96,77,258,178,67,13,199,214,159,20,110,134,63,27,40,64,58,26,
非流动资产处置损失(万元),--,--,--,--,--,120,75,39,230,234,216,62,452,391,262,14,303,142,128,74,501,14,10,9,28,42,15,13,52,8,8,5,144,5,3,--,127,73,20,1,32,--,--,--,25,18,18,0,8,32,31,--,
利润总额(万元),46176,37222,26335,13187,40356,31461,21560,9966,32477,22830,14999,7095,25957,18458,13724,6685,20007,14486,10968,5239,12673,8951,5812,2015,5624,5218,4759,2205,12395,11321,7831,3729,15893,11602,7647,3242,6651,3398,2220,1286,5238,4242,3256,1417,5032,3119,2459,399,4628,2807,2366,446,
所得税费用(万元),6342,5385,3889,1985,6030,4870,3471,1585,5458,4141,2867,1320,4683,3399,2633,1201,3689,2536,2035,956,2085,1659,1233,527,1023,976,854,276,1606,1668,1099,520,2181,1900,1253,462,571,496,355,219,750,1206,739,300,1557,1118,822,181,1623,1328,1130,268,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
净利润(万元),39834,31837,22447,11203,34326,26591,18089,8381,27019,18689,12132,5775,21275,15059,11092,5484,16318,11950,8933,4283,10588,7292,4578,1488,4600,4242,3905,1929,10789,9653,6731,3209,13712,9701,6394,2779,6080,2902,1864,1067,4489,3036,2517,1118,3475,2000,1637,218,3004,1479,1237,178,
归属于母公司所有者的净利润(万元),34912,28372,20223,10235,31098,24024,16689,7866,25673,17839,11800,5621,20040,14149,10445,5089,15195,11036,8174,3917,9645,6554,3953,1269,4140,3680,3451,1686,10473,9374,6434,3027,13058,9223,6031,2621,5398,2646,1693,998,4354,2939,2474,1119,3586,2094,1721,268,3135,1670,1337,220,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
少数股东损益(万元),4921,3465,2224,968,3227,2567,1400,515,1346,850,332,153,1235,910,646,395,1123,913,758,366,943,738,625,219,461,562,454,243,316,279,298,182,654,478,363,158,682,256,172,68,135,96,43,-1,-111,-94,-84,-50,-131,-190,-101,-42,
基本每股收益,0.44,0.35,0.25,0.13,0.41,0.32,0.23,0.11,0.36,0.25,0.16,0.16,0.57,0.4,0.3,0.16,0.46,0.34,0.25,0.12,0.3,0.2,0.12,0.04,0.13,0.12,0.11,0.11,0.78,0.72,0.49,0.3,1.31,0.92,0.6,0.26,0.54,0.26,0.17,0.1,0.44,0.29,0.25,0.11,0.4,0.24,0.22,0.04,0.45,0.24,0.19,0.03,
稀释每股收益,0.44,0.35,0.25,0.13,0.41,0.32,0.23,0.11,0.36,0.25,0.16,0.16,0.57,0.4,0.3,0.16,0.46,0.34,0.25,0.12,0.3,0.2,0.12,0.04,0.13,0.12,0.11,0.11,0.78,0.72,0.49,0.3,1.31,0.92,0.6,0.26,0.54,0.26,0.17,0.1,0.44,0.29,0.25,0.11,0.4,0.24,0.22,0.04,0.45,0.24,0.19,0.03,
