报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),66630,48547,31692,13947,50667,36748,24316,10513,40240,28840,18649,7923,26388,20026,12572,5387,22021,16145,10593,4791,18596,13931,13708,10960,
营业外收入(万元),119,33,9,1,92,201,118,33,504,336,227,189,736,588,548,7,173,111,91,0,312,209,198,157,
营业外支出(万元),295,59,27,22,317,156,109,101,184,164,126,--,318,185,171,--,671,223,140,138,502,406,139,128,
非流动资产处置损失(万元),--,--,--,--,--,1,1,1,4,3,--,--,2,0,0,--,0,--,0,--,3,--,0,0,
利润总额(万元),66454,48520,31674,13925,50443,36792,24324,10446,40561,29012,18750,8112,26806,20429,12949,5394,21524,16033,10543,4654,18405,13734,13767,10989,
所得税费用(万元),9637,7169,4730,2125,7676,5675,3821,1643,6204,4447,2912,1229,4182,3269,1992,971,3797,3002,1886,826,3463,2501,3332,2636,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),56817,41351,26944,11800,42767,31117,20504,8803,34357,24565,15838,6883,22624,17160,10957,4423,17727,13032,8658,3828,14942,11232,10435,8353,
归属于母公司所有者的净利润(万元),52819,39081,25558,11325,40138,28961,19181,8372,32101,22979,14737,6390,20838,15800,10059,4129,16980,12631,8658,3828,14942,11232,10435,8353,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),3999,2270,1386,475,2629,2156,1323,430,2256,1586,1101,493,1786,1360,898,294,748,401,--,--,--,--,--,--,
基本每股收益,2.04,1.51,0.99,0.61,2.17,1.8,1.28,0.59,2.34,1.69,1.11,0.52,1.85,1.4,0.89,0.37,1.85,1.4,0.96,0.43,1.66,1.25,1.16,0.93,
稀释每股收益,2.04,1.51,0.99,0.61,2.17,1.8,1.28,0.59,2.34,1.69,1.11,0.52,1.85,1.4,0.89,0.37,1.85,1.45,0.96,0.43,1.66,1.25,1.16,0.93,
