报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
财务费用(万元),577,381,189,1134,850,597,298,1031,759,498,237,404,191,20,-7,-405,-342,-236,-132,-811,-574,-483,-73,-769,-529,-462,-36,-31,2,0,24,6,39,
资产减值损失(万元),33,-192,120,1908,895,1034,592,4144,1946,721,364,1973,1089,634,362,1152,888,585,184,820,525,299,121,428,398,292,111,241,177,75,74,69,145,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),893,582,257,1923,1724,411,110,1034,629,398,153,689,340,--,--,43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),893,582,257,1923,411,411,110,--,629,--,--,--,340,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1708,1202,194,3641,1897,1876,1326,-8492,-5933,-3606,-2232,-9264,-6227,-3752,-1357,1420,2857,2055,788,8902,6899,4457,1591,7347,5409,3647,1213,5560,4057,2201,4236,2971,2149,
营业外收入(万元),47,8,7,410,286,80,25,915,420,224,47,1135,927,384,51,1603,972,459,134,2149,1044,664,135,2382,1419,797,250,1420,290,221,662,13,0,
营业外支出(万元),75,25,--,152,12,5,4,19,10,6,0,12,3,3,0,3,0,0,0,11,11,11,--,14,14,14,--,0,--,--,3,0,16,
非流动资产处置损失(万元),--,--,--,--,4,4,4,12,10,6,--,12,3,3,0,2,--,--,--,0,0,--,--,14,--,14,--,--,--,--,--,--,--,
利润总额(万元),1680,1184,200,3899,2170,1951,1347,-7596,-5522,-3388,-2185,-8141,-5304,-3370,-1306,3020,3828,2514,922,11040,7932,5111,1726,9714,6813,4430,1463,6980,4348,2422,4895,2985,2133,
所得税费用(万元),227,195,-8,221,-116,-140,-82,-284,-261,-85,-89,-1136,-150,-110,-47,246,333,235,79,880,1100,696,259,1201,891,588,187,872,652,353,640,440,323,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1453,989,208,3677,2286,2091,1430,-7312,-5261,-3303,-2096,-7005,-5153,-3260,-1259,2774,3495,2279,843,10160,6832,4415,1467,8513,5922,3842,1275,6108,3696,2068,4255,2545,1810,
归属于母公司所有者的净利润(万元),1506,1214,416,4202,3080,2527,1666,-6990,-4800,-3093,-2075,-6643,-4736,-2995,-1139,2990,3544,2271,836,10161,6832,4415,1467,8513,5922,3842,1275,6108,3696,2068,4255,2545,1806,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-53,-225,-208,-525,-794,-436,-236,-322,-461,-210,-21,-362,-418,-266,-120,-216,-49,8,7,-1,--,--,--,--,--,--,--,--,--,--,--,--,4,
基本每股收益,0.09,0.07,0.03,0.26,0.19,0.15,0.1,-0.42,-0.29,-0.19,-0.13,-0.4,-0.28,-0.18,-0.07,0.18,0.21,0.13,0.05,0.61,0.42,0.27,0.09,1.04,0.72,0.47,0.16,1.32,0.84,0.47,0.97,0.59,0.76,
稀释每股收益,0.09,0.07,0.03,0.26,0.19,0.15,0.1,-0.42,-0.29,-0.19,-0.13,-0.4,-0.28,-0.18,-0.07,0.18,0.21,0.13,0.05,0.61,0.42,0.27,0.09,1.04,0.72,0.47,0.16,1.32,0.84,0.47,0.97,0.59,0.76,
