报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
投资收益(万元),1581,-77,280,367,516,121,205,338,234,21,287,69,43,20,-46,42,22,16,-39,-46,--,
对联营企业和合营企业的投资收益(万元),-86,-47,39,126,275,16,71,61,42,21,45,69,43,--,-46,42,22,--,-39,-46,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),15519,-792,33395,26018,11936,1443,21167,12320,3407,494,8457,9173,4323,408,6298,5159,2035,-95,5798,5371,7322,
营业外收入(万元),59,16,683,47,101,255,863,204,184,23,443,227,135,24,142,121,40,18,348,294,344,
营业外支出(万元),60,4,6,4,--,0,173,67,66,11,189,2,2,2,39,39,35,29,236,220,205,
非流动资产处置损失(万元),--,--,--,0,--,--,108,66,66,11,189,2,2,--,39,39,35,--,236,220,204,
利润总额(万元),15518,-781,34072,26061,12036,1698,21856,12456,3525,507,8711,9398,4456,431,6400,5241,2040,-106,5909,5445,7461,
所得税费用(万元),3623,993,6423,5955,2604,1056,3877,2338,720,119,1572,1600,808,112,1208,974,436,52,1067,970,1379,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),11895,-1774,27649,20106,9433,642,17979,10118,2805,388,7139,7798,3649,318,5192,4266,1604,-159,4842,4475,6082,
归属于母公司所有者的净利润(万元),13501,-213,26956,19125,8722,905,17014,9375,2807,387,7136,7795,3646,317,5189,4263,1601,-160,4841,4475,6081,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-1606,-1561,693,980,711,-263,966,743,-2,2,3,2,3,1,3,4,2,1,1,0,1,
基本每股收益,0.39,-0.01,0.77,0.55,0.25,0.03,0.68,0.43,0.13,0.02,0.35,0.39,0.19,0.01,0.32,0.26,0.1,-0.01,0.3,0.28,0.37,
稀释每股收益,0.39,-0.01,0.77,--,0.25,0.03,0.68,--,0.13,0.02,0.35,0.39,0.19,--,0.32,0.26,0.1,--,0.3,0.28,0.37,
