报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,4035,--,12796,--,5000,--,21165,--,9335,--,11425,--,3003,--,11725,--,2168,--,15902,--,3644,--,9989,0,2095,--,3736,5212,--,5090,2409,0,0,
营业税金及附加(万元),9503,7083,3242,36071,27808,25382,24875,122994,91760,63762,26412,120507,84728,56555,27669,141831,107186,75430,38216,130881,97887,69806,39178,124480,91131,61549,28278,75242,55122,33539,14419,53160,39682,26352,46478,32623,21383,8399,42063,
销售费用(万元),1532,1036,413,1693,1138,882,571,1701,1266,773,379,2082,1721,1317,944,3499,3988,2130,1895,6306,5456,3270,1884,4688,4231,2262,942,2275,2112,1206,276,1744,1615,1074,1029,746,537,286,1124,
管理费用(万元),60132,39832,21694,84398,68510,46283,23466,96675,68639,46237,22982,91691,70260,46863,22173,84053,67083,44862,22592,88976,68419,47408,24400,77472,57676,38625,18996,58861,43101,27918,12832,43976,31302,19490,35515,22161,15270,6984,32767,
财务费用(万元),50450,34398,16996,80273,56301,37887,22415,101045,77994,56008,22765,111218,78216,48709,22391,58270,35457,27751,11307,36989,26204,18421,9475,35028,19699,14224,4878,10702,9233,5637,3174,8967,9136,6137,9693,6506,4080,1747,5867,
资产减值损失(万元),8226,8688,3572,10724,6202,7858,4634,21258,17968,18952,12582,5940,2532,10517,4048,29549,18329,18708,4600,8557,7878,8667,1534,8482,5930,3697,-30,2075,2347,2054,-82,1609,-1554,-11,2087,0,0,0,1889,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
投资收益(万元),2777,1589,100,988,61,54,7,34405,34317,33020,7,1767,1388,42,21,1025,959,139,57,11746,10265,10263,1877,2346,2196,2143,9758,1660,140,29,2,321,187,135,265,202,192,178,2499,
对联营企业和合营企业的投资收益(万元),273,246,12,68,37,30,7,62,17,-60,--,71,9,26,21,73,50,24,3,54,5,16,--,59,21,26,0,60,0,29,0,75,19,15,42,0,0,0,520,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
营业利润(万元),25824,18700,5686,40968,27753,22933,5454,72642,62371,57370,4949,16160,14672,16415,5908,48985,42110,28196,16022,60565,55898,41901,18638,60586,54786,38610,25150,31500,25788,16014,6498,26847,19194,11685,13466,17403,11907,2823,17633,
营业外收入(万元),1736,1315,632,6159,5390,4994,325,23868,1724,1137,263,5652,784,585,207,1889,1939,1379,1355,3628,3041,2912,112,1935,709,624,502,16478,9106,12288,164,8317,12171,2529,2312,887,646,462,3902,
营业外支出(万元),375,225,156,5880,3093,2991,158,1659,742,490,192,1092,898,583,155,1347,1059,523,225,1146,741,373,149,1674,848,718,160,1889,1334,623,206,2409,7860,599,1868,297,113,59,1661,
非流动资产处置损失(万元),131,118,8,103,32,11,5,182,141,114,3,153,43,43,1,266,20,21,6,202,67,106,1,84,10,6,5,312,100,86,16,704,6090,15,640,0,0,0,496,
利润总额(万元),27184,19789,6162,41247,30050,24936,5622,94851,63353,58017,5019,20720,14558,16416,5961,49526,42989,29053,17151,63047,58199,44440,18601,60848,54647,38516,25492,46089,33560,27679,6456,32755,23505,13615,13909,17992,12440,3227,19874,
所得税费用(万元),7347,4803,1956,9496,6460,4642,1321,13575,7759,6666,2520,12241,9791,8014,3412,11674,8589,6743,3476,10927,8075,6137,1718,9713,7290,5284,2322,10007,6307,5820,516,4294,3062,1696,2841,2145,1845,722,4456,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,0,0,0,0,
净利润(万元),19837,14986,4206,31750,23591,20294,4300,81276,55594,51351,2499,8479,4767,8402,2549,37853,34401,22309,13675,52121,50123,38303,16883,51135,47357,33233,23169,36082,27253,21859,5940,28462,20442,11918,11068,15847,10595,2505,15418,
归属于母公司所有者的净利润(万元),18589,14000,4001,29464,22006,19137,4021,78075,52832,49214,1820,5851,3089,7020,1946,35587,32728,21268,13306,50167,48797,37446,16739,48686,45741,32206,22612,34737,26218,21337,5015,24352,17519,9811,7411,12908,8845,1818,11139,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,205,0,0,0,743,--,--,404,0,0,0,2050,
少数股东损益(万元),1249,986,204,2286,1585,1157,279,3201,2761,2137,679,2628,1678,1382,603,2266,1672,1042,369,1953,1326,857,144,2449,1617,1027,557,1346,1036,522,925,4110,2923,2108,3657,2940,1750,687,4279,
基本每股收益,0.1,0.08,0.02,0.18,0.13,0.12,--,0.48,--,0.3,--,0.04,--,0.04,--,0.22,--,0.13,--,0.31,--,0.23,--,0.3,--,0.2,0,0.22,0,0.14,0,0.2,0,0,0.07,0,0,0,0.1,
稀释每股收益,0.1,0.08,0.02,0.18,0.13,0.12,--,0.48,--,0.3,--,0.04,--,0.04,--,0.22,--,0.13,--,0.31,--,0.23,--,0.3,--,0.2,0,0.22,0,0,0,0.2,0,0,0.07,0,0,0,0,
