报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
手续费及佣金支出(万元),2,2,1,0,3,2,1,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
研发费用(万元),--,28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,8760,--,1688,--,--,--,247,--,--,--,
营业税金及附加(万元),8711,5779,3733,1567,9201,5133,3112,1053,13637,5710,5014,1848,14310,9833,5551,2220,11077,6742,3297,1643,12960,7345,4738,2662,24442,14008,10524,5055,41033,33352,20466,6023,38773,29969,15288,3271,18741,11878,7452,2797,102382,73357,48037,8782,34223,21889,10302,3625,7080,4438,3171,1033,
销售费用(万元),36405,29923,19196,7896,41709,30911,16985,8183,37067,28553,15329,7128,87754,67358,31800,17999,78305,57241,32017,14396,62933,50859,24037,15090,43499,42791,25477,11602,52997,45343,26083,10296,73307,47066,28826,11290,50486,43303,22980,10051,59972,52708,30441,20667,52755,42918,31330,11192,80957,61410,35391,12748,
管理费用(万元),99031,67247,42068,19507,102469,69341,43150,18013,94736,67418,41154,19949,150157,87826,64249,29007,140753,92947,57907,27261,160098,101385,62393,28724,136928,85617,58470,24975,162648,105636,71277,29412,124528,80630,52470,22264,99088,65847,39549,18015,109885,84454,61981,33609,73468,49377,35725,14785,65816,42059,28201,12056,
财务费用(万元),47717,37249,21133,986,28836,27393,20842,9637,69063,43966,34066,17118,183528,130371,43246,27026,113215,92538,62515,32348,24902,16143,6829,11225,64932,53079,39736,20237,4214,1186,1822,1509,-1894,1065,5632,6404,31381,25654,21202,10601,19703,7982,-9818,-1339,10436,9054,2357,2154,21280,22146,14546,6522,
资产减值损失(万元),88010,26377,22380,5284,53684,51419,43126,31825,22121,1236,6123,-2391,296589,31446,35053,-105,33728,11558,20353,694,13784,-2242,7052,536,10881,-138,4250,-1267,59304,26708,26677,-1841,70931,67225,85455,-162,53374,-28433,-31985,--,234132,99486,66867,-15,42047,36589,35904,-56,7422,2008,2008,-6707,
公允价值变动收益(万元),-1724,-2058,-1770,146,-106,129,692,-216,-26,65,113,104,68,-59,-69,--,-3,0,--,--,9,9,9,--,-38,--,--,--,-19,--,--,--,313,313,303,313,-101,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
投资收益(万元),20713,-4584,-3150,-1756,20013,28982,30343,32200,12431,14335,15111,15563,12266,-271,-217,104,21944,21842,21827,21728,1344,1112,1112,29,26828,944,157,148,47537,13475,13173,59,907,1191,453,94,56816,31248,5558,1053,12945,11826,9148,4572,20308,16657,9801,3996,14584,8127,4582,386,
对联营企业和合营企业的投资收益(万元),-5575,-4707,-3166,-1756,-6861,-5274,-3495,-1636,-3699,-1793,-865,9,26,-80,-156,104,224,103,96,--,136,58,58,29,393,233,104,82,349,396,94,59,76,361,300,61,1752,1870,1263,720,3086,2611,1309,231,19537,15554,9344,3971,14186,7538,4130,386,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
营业利润(万元),-47312,-17967,-16114,1103,3114,-4025,-6977,-94,-436,3285,3684,12983,-543858,-149974,-59299,-21132,21957,-3202,-22716,-17927,29235,8729,19084,7936,-100914,-101090,-52295,4276,83822,124961,92357,39451,33707,37330,38655,19876,17070,15892,9434,2860,120483,282118,232565,73330,157214,91739,53706,24924,81254,51246,27582,17317,
营业外收入(万元),7479,4799,3979,569,4546,5465,4873,2096,17034,9380,5928,2547,17266,9288,6648,1766,21419,8379,5018,1885,15127,5192,3492,1649,14927,4402,3702,483,12055,4751,2791,904,8849,5053,3137,699,10040,5790,4258,1858,8189,1816,1840,261,411,329,253,134,3478,3160,2786,3038,
营业外支出(万元),32242,30581,5929,84,4305,1289,519,84,14848,10405,176,56,58740,8213,6261,63,10440,7152,4981,139,12862,7651,6242,151,12002,7568,7560,-42,12696,2516,2078,56,8681,1613,931,167,3511,1949,273,343,2444,1885,1160,80,1151,220,102,37,637,348,293,138,
非流动资产处置损失(万元),--,--,5,--,--,187,37,23,113,92,12,0,33480,141,8,4,72,48,24,10,1535,602,599,13,125,102,57,16,1923,60,43,4,2043,1165,461,2,248,93,93,0,755,691,38,--,118,25,--,0,88,--,--,--,
利润总额(万元),-72075,-43748,-18065,1588,3355,151,-2622,1918,1751,2260,9436,15473,-585332,-148899,-58911,-19429,32936,-1974,-22679,-16180,31499,6270,16334,9433,-97988,-104255,-56153,4801,83181,127196,93070,40299,33875,40770,40861,20407,23600,19733,13419,4375,126228,282048,233245,73510,156474,91847,53857,25022,84095,54057,30075,20217,
所得税费用(万元),9989,-3008,-3381,162,129,-3127,-4032,1332,128,406,-1196,-303,12008,-4946,3613,3354,45959,-5613,-8982,-8683,24951,1800,4854,2350,-19646,-24282,-9734,2047,27765,36003,25896,12489,18518,13276,13299,5135,12048,5872,4961,1031,31819,74469,54480,20810,49314,28066,14860,8342,26146,15426,8841,8017,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
净利润(万元),-82063,-40741,-14683,1426,3226,3278,1410,586,1624,1853,10632,15776,-597340,-143953,-62525,-22783,-13023,3639,-13698,-7498,6548,4469,11480,7083,-78342,-79973,-46419,2754,55416,91193,67174,27810,15356,27494,27562,15272,11552,13861,8458,3343,94409,207579,178765,52700,107160,63781,38996,16679,57949,38631,21234,12200,
归属于母公司所有者的净利润(万元),-80392,-39568,-14944,2266,3451,3827,1881,926,2895,2989,11243,16159,-395300,-92078,-29357,-9710,21005,17668,2578,4422,27978,23191,19086,10765,-38044,-51898,-27985,12493,53780,85915,65881,31039,38480,44621,37381,20179,26669,21445,8707,3554,89534,195307,169339,49573,106297,62962,38505,16515,56454,37204,20523,11906,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-1672,-1172,260,-840,-225,-549,-472,-340,-1272,-1135,-610,-383,-202039,-51875,-33168,-13073,-34028,-14029,-16276,-11920,-21430,-18722,-7606,-3682,-40298,-28075,-18434,-9738,1636,5277,1292,-3229,-23123,-17127,-9819,-4907,-15117,-7584,-249,-211,4875,12272,9426,3127,863,819,491,164,1495,1427,712,294,
基本每股收益,-0.89,-0.37,-0.14,0.02,0.03,0.04,0.02,0.01,0.03,0.03,0.1,0.15,-3.69,-0.86,-0.27,-0.09,0.2,0.16,0.02,0.04,0.26,0.22,0.18,0.1,-0.35,-0.48,-0.26,0.12,0.5,0.8,0.61,0.29,0.36,0.42,0.35,0.19,0.25,0.2,0.08,0.03,0.85,1.86,1.64,0.5,1.29,0.76,0.47,0.2,0.68,0.45,0.25,0.14,
稀释每股收益,-0.89,-0.37,-0.14,0.02,0.03,0.04,0.02,0.01,0.03,0.03,0.1,0.15,-3.69,-0.86,-0.27,-0.09,0.2,0.16,0.02,0.04,0.26,0.22,0.18,0.1,-0.35,-0.48,-0.26,0.12,0.5,0.8,0.61,0.29,0.36,0.42,0.35,0.19,0.25,0.2,0.08,0.03,0.85,1.86,1.64,0.5,1.29,0.76,0.47,0.2,0.68,0.45,0.25,0.14,
