报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2550,15392,9489,6199,1860,15809,5860,4751,1091,11519,5484,4573,1203,10708,6877,5264,2419,9367,5860,5317,1664,11041,--,5533,1456,9887,6686,3887,2854,
营业外收入(万元),0,23,56,88,7,122,569,430,470,907,719,374,282,790,655,537,471,823,766,757,345,399,--,312,100,560,297,317,--,
营业外支出(万元),8,71,42,42,9,93,35,35,16,90,31,28,17,32,59,31,20,12,12,12,2,38,--,12,1,7,7,9,3,
非流动资产处置损失(万元),--,--,--,--,--,--,0,0,--,53,--,1,--,3,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
利润总额(万元),2542,15344,9503,6245,1858,15838,6394,5146,1545,12336,6172,4919,1468,11466,7472,5769,2870,10178,6613,6063,2007,11402,--,5834,1555,10440,6975,4195,2851,
所得税费用(万元),564,2273,1622,1051,327,2526,903,737,240,1885,932,759,173,1757,1159,896,440,1602,1028,936,304,1762,--,904,235,1573,888,529,185,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1978,13072,7881,5194,1531,13312,5491,4408,1305,10450,5241,4159,1295,9708,6313,4873,2430,8576,5585,5127,1703,9640,--,4929,1320,8868,6088,3666,2667,
归属于母公司所有者的净利润(万元),2119,13710,8384,5556,1699,13648,5774,4533,1362,10849,5407,4285,1361,9784,6386,4872,2431,8575,5585,5127,1703,9643,6921,4932,1321,8871,6087,3667,2671,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-141,-639,-503,-362,-168,-336,-283,-125,-57,-398,-166,-126,-66,-76,-74,1,-0,1,0,0,0,-3,--,-3,-1,-3,1,-1,-4,
基本每股收益,0.04,0.24,0.15,0.18,0.05,0.44,0.18,0.36,0.11,0.91,0.46,0.37,0.12,0.84,0.55,0.42,0.46,1.63,1.07,0.99,0.34,2.1,--,1.07,0.29,1.93,1.32,0.8,0.58,
稀释每股收益,0.04,0.24,0.15,0.18,0.05,0.44,0.18,0.36,0.11,0.91,0.46,0.37,0.12,0.84,0.55,0.42,0.46,1.63,1.07,0.99,0.34,2.1,--,1.07,0.29,1.93,1.32,0.8,0.58,
