报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,2005-12-31,
非流动资产处置损失(万元),--,--,244,158,--,814,203,113,--,570,--,207,28,2619,--,1478,--,7496,--,34,--,1400,--,61,--,13,--,--,--,--,67,--,21,--,27,22,3,79,--,--,--,--,--,--,--,
利润总额(万元),4140,-29880,-13554,-5482,2726,16335,-12946,-4702,5827,-13240,-11328,-8139,5366,24628,29801,23176,13933,48742,51169,30647,17412,110347,99633,59214,32060,157606,106388,49889,27695,103381,51080,7839,3711,63282,27607,18926,18053,84117,50174,25760,19223,43252,4257,9230,875,
所得税费用(万元),-901,600,-1129,-1007,-168,12719,2458,1317,690,29952,6324,1337,1486,10064,7205,5291,3279,8194,12913,8399,4834,25389,24442,15995,8331,37006,31834,12253,7397,27596,19020,3805,2177,2860,-2312,-4155,2678,25378,16025,7743,5183,6887,1115,2454,141,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
净利润(万元),5041,-30480,-12425,-4475,2893,3616,-15404,-6019,5137,-43192,-17651,-9476,3881,14564,22596,17885,10654,40548,38256,22248,12578,84958,75191,43219,23728,120601,74554,37636,20298,75785,32061,4034,1535,60423,29918,23081,15375,58740,34148,18017,14040,36365,3142,6776,734,
归属于母公司所有者的净利润(万元),5041,-30480,-12425,-4475,2893,3616,-15404,-6019,5137,-43192,-17651,-9476,3881,14564,22596,17885,10654,40548,38256,22248,12578,84958,75191,43219,23728,120601,74554,37636,20298,75785,32061,4034,1535,60423,29918,23081,15375,58752,34161,18029,14052,36399,3152,6784,734,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,-12,-12,-12,-11,-34,-10,-8,0,
基本每股收益,0.02,-0.12,-0.05,-0.02,0.01,0.01,-0.06,-0.02,0.02,-0.17,-0.07,-0.04,0.04,0.14,0.22,0.18,0.11,0.4,0.38,0.22,0.13,0.85,0.75,0.43,0.24,1.2,0.74,0.37,0.2,0.75,0.32,0.04,0.02,0.6,0.3,0.23,0.23,0.94,0.56,--,0.23,0.61,--,0.14,0.03,
稀释每股收益,0.02,-0.12,-0.05,-0.02,0.01,0.01,-0.06,-0.02,0.02,-0.17,-0.07,-0.04,0.04,0.14,0.22,0.18,0.11,0.4,0.38,0.22,0.13,0.85,0.75,0.43,0.24,1.2,0.74,0.37,0.2,0.75,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,
