报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
研发费用(万元),298,2024,1459,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
营业税金及附加(万元),100,467,310,222,87,507,372,252,111,536,274,192,85,581,363,214,109,1237,554,487,156,389,177,55,22,105,41,22,12,257,210,140,76,70,27,9,3,34,30,29,28,10,7,
销售费用(万元),287,1358,880,573,278,1533,1097,738,358,4509,3524,2702,1573,7064,3944,2323,1093,3917,2662,2053,704,2818,2191,1494,687,2859,1841,1068,321,2029,1340,815,358,1495,1051,578,257,1064,721,439,1127,661,384,
管理费用(万元),991,4862,3477,3262,1438,7567,4530,2958,1664,15377,10787,7274,3893,21285,13235,8280,3517,18694,11748,6936,3662,9981,7340,4728,2128,10983,7382,4830,1912,5852,3609,2168,1086,4484,2979,1656,811,3192,2132,1384,3024,1808,916,
财务费用(万元),372,1257,836,568,346,2863,2563,1947,1056,7762,5513,3179,1318,11977,6808,4552,2072,7446,4986,3386,1432,5071,3668,2135,1296,4543,3019,1843,824,1842,961,571,207,360,310,261,56,246,198,106,508,219,51,
资产减值损失(万元),10,6374,1612,417,175,1917,997,-334,-371,17985,11655,9076,--,100083,1606,1606,--,33257,1227,1227,-249,1092,458,512,19,3056,243,243,--,359,138,544,--,674,233,233,--,348,197,197,763,185,18,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,
投资收益(万元),--,20,20,--,--,-1534,--,--,--,-6092,--,--,--,69,45,42,--,277,276,179,40,107,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
营业利润(万元),-2166,-15209,-6633,-3171,-1053,-13742,-8119,-4404,-2554,-42636,-25194,-17885,-4500,-109078,340,-2866,-3845,-31777,2409,2825,-132,-449,-1184,175,172,-13908,-7550,-4235,-695,2546,2157,1655,618,3346,2936,2040,600,3921,3501,2562,3679,3994,1687,
营业外收入(万元),17,171,160,34,4,1025,669,668,180,44797,2952,1369,273,1291,528,288,175,1215,831,453,159,1315,948,509,186,746,232,107,51,105,35,7,7,103,49,47,4,193,130,109,220,38,86,
营业外支出(万元),0,368,81,46,--,572,63,4,1,450,220,85,22,1731,288,74,73,236,127,120,21,19,16,8,4,71,21,13,2,39,28,14,--,153,8,8,7,27,16,14,23,0,0,
非流动资产处置损失(万元),--,--,--,--,--,--,0,0,0,7,3,3,--,19,5,1,--,118,12,12,--,7,--,4,--,8,4,2,--,0,25,12,--,--,--,0,--,--,--,--,--,--,--,
利润总额(万元),-2149,-15406,-6554,-3182,-1048,-13289,-7513,-3739,-2376,1711,-22462,-16601,-4248,-109517,579,-2652,-3743,-30798,3113,3157,6,848,-252,677,355,-13233,-7339,-4141,-647,2611,2164,1648,625,3297,2977,2080,596,4087,3615,2657,3876,4032,1773,
所得税费用(万元),3,26,184,245,164,-217,-49,46,-2,-993,-655,-760,126,771,349,-48,5,1574,1665,1135,397,-219,64,57,40,-427,62,0,59,560,340,197,115,459,459,318,93,574,550,494,247,265,139,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
净利润(万元),-2152,-15432,-6738,-3428,-1212,-13072,-7464,-3786,-2374,2703,-21807,-15841,-4374,-110288,230,-2604,-3748,-32371,1448,2022,-391,1067,-316,620,314,-12806,-7402,-4141,-706,2051,1824,1451,510,2838,2518,1762,503,3513,3066,2163,3629,3767,1635,
归属于母公司所有者的净利润(万元),-2152,-15432,-6738,-3428,-1212,-12745,-7168,-3611,-2282,2985,-21730,-15815,-4448,-109807,223,-2604,-3758,-32707,1317,2007,-420,806,-441,518,256,-12500,-6900,-3863,-660,2080,1823,1451,510,2838,2518,1762,503,3513,3066,2163,3629,3767,1635,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,-326,-296,-175,-91,-282,-77,-26,74,-481,7,-1,10,335,131,15,28,261,125,102,58,-306,-502,-278,-45,-29,1,--,--,--,--,0,--,--,--,--,--,--,--,
基本每股收益,-0.08,-0.55,-0.24,-0.12,-0.04,-0.45,-0.26,-0.19,-0.12,0.16,-1.16,-0.85,-0.24,-5.88,0.01,-0.14,-0.2,-1.97,0.08,0.12,-0.03,0.08,-0.05,0.06,0.03,-1.7,-0.94,-0.53,-0.09,0.28,0.25,0.2,0.07,0.39,0.34,0.24,0.07,0.57,0.54,0.39,0.66,0.78,0.82,
稀释每股收益,-0.08,-0.55,-0.24,-0.12,-0.04,-0.45,-0.26,-0.19,-0.12,0.16,-1.16,-0.85,-0.24,-5.88,0.01,-0.14,-0.2,-1.97,0.08,0.12,-0.03,0.08,-0.05,0.06,0.03,-1.7,-0.94,-0.53,-0.09,0.28,0.25,0.2,0.07,0.39,0.34,0.24,0.07,0.57,0.54,0.39,0.66,0.78,0.82,
