报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
非流动资产处置损失(万元),--,--,--,--,--,0,4,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,1,1,
利润总额(万元),52975,29218,14785,11277,37662,25224,14527,4000,29694,3329,-4884,-1019,-61123,-3673,-1942,1729,26046,17176,5310,798,17810,12337,26798,34872,
所得税费用(万元),7501,2501,1592,705,5962,3915,2875,297,6496,435,-2321,-1114,-9124,1248,609,313,2592,1600,1012,150,3252,2604,2890,5130,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),45473,26717,13193,10571,31700,21308,11652,3703,23198,2894,-2563,95,-52000,-4921,-2552,1417,23454,15576,4298,648,14559,9733,23908,29742,
归属于母公司所有者的净利润(万元),32527,20328,10498,7621,24763,16844,9265,2981,21562,7093,3727,1034,-28093,3397,3174,3796,19132,13270,5641,1167,17495,12579,22434,29199,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),12947,6389,2695,2951,6937,4465,2387,722,1636,-4199,-6290,-939,-23907,-8319,-5726,-2380,4322,2306,-1343,-1816,-2937,-2846,1474,543,
基本每股收益,0.26,0.16,0.08,0.06,0.25,0.18,0.1,0.03,0.23,0.08,0.04,0.02,-0.45,0.05,0.05,0.06,0.37,0.27,0.11,0.02,0.35,0.25,0.45,0.58,
稀释每股收益,--,--,--,--,--,--,--,--,0.23,--,--,--,--,0.05,0.05,0.06,0.37,--,0.11,0.02,0.35,--,0.45,0.58,
