报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),37167,12930,104286,76209,51925,30951,30776,9776,1707,399,-43615,-23302,-11931,-15443,4427,25581,21383,10343,57192,36045,20448,9933,47680,33034,21604,12761,71067,58139,40681,32785,11272,5671,
营业外收入(万元),62,38,271,32,25,169,623,735,233,98,2301,2163,1558,1379,2464,1675,1022,533,2270,1849,1416,1255,1919,1459,839,335,1133,456,220,741,138,99,
营业外支出(万元),114,70,2073,458,80,19,887,430,280,143,618,473,344,177,1083,677,557,163,465,362,211,83,458,414,321,108,623,407,314,240,151,169,
非流动资产处置损失(万元),--,--,--,223,71,13,319,13,7,--,5,5,3,--,500,294,294,32,1,--,--,--,43,78,78,--,131,--,0,3,2,--,
利润总额(万元),37115,12898,102484,75782,51869,31100,30513,10080,1660,354,-41932,-21612,-10717,-14242,5809,26579,21848,10713,58998,37532,21653,11104,49141,34079,22122,12988,71578,58187,40586,33286,11259,5601,
所得税费用(万元),4803,1750,8974,6722,3836,2100,-189,422,259,103,1686,922,739,601,2553,3926,3523,1633,8984,5936,3510,1552,6923,5228,3409,1985,8605,7428,5252,2708,507,204,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),32312,11148,93510,69060,48033,29000,30702,9658,1401,252,-43618,-22534,-11456,-14843,3256,22653,18325,9080,50014,31596,18143,9553,42218,28851,18713,11003,62972,50759,35334,30578,10751,5397,
归属于母公司所有者的净利润(万元),32666,11314,94246,69552,48418,29169,31156,9939,1547,297,-43601,-22534,-11456,-14843,3256,22653,18325,9080,50014,31596,18143,9553,42218,28851,18713,11003,62972,50759,35334,30578,10751,5397,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,-32,--,--,--,--,--,--,--,--,--,--,--,--,--,18156,--,42218,--,--,--,--,--,--,198,4623,4719,
少数股东损益(万元),-354,-166,-735,-492,-385,-169,-454,-280,-147,-45,-17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.31,0.11,1.04,0.81,0.6,0.36,0.39,0.12,0.02,0,-0.55,-0.28,-0.14,-0.18,0.04,0.28,0.23,0.23,1.25,0.79,0.45,0.24,1.06,0.72,0.47,0.55,4.2,3.38,2.36,2.27,1.03,0.52,
稀释每股收益,0.31,0.11,1.03,0.81,0.6,0.36,0.39,0.12,0.02,0,-0.55,-0.28,-0.14,-0.18,0.04,0.28,0.23,0.23,1.25,0.79,0.45,0.24,1.06,0.72,0.47,0.55,4.2,--,2.36,2.27,1.03,0.52,
