报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-03-31,2006-12-31,2005-12-31,
营业税金及附加(万元),212,1447,1011,559,366,1079,157,119,58,551,288,138,64,509,190,122,49,1102,789,675,151,1970,848,532,313,1339,549,318,114,868,422,255,39,658,253,118,33,548,233,162,40,423,26,214,14,
销售费用(万元),455,1611,1027,719,411,1573,907,598,294,1279,729,507,253,1294,853,563,298,1184,826,500,234,958,626,330,132,830,660,430,178,740,502,280,82,609,438,292,133,650,519,257,105,434,128,273,280,
管理费用(万元),3146,15552,9197,6148,3012,16878,11255,7035,3089,21952,13307,7982,3078,19436,14229,8992,3714,20420,10532,6573,3044,14791,10256,6905,4037,13194,8331,5118,2197,8683,4921,3238,2239,9471,6325,3533,2073,7841,5637,4130,2085,6679,1064,4667,3396,
财务费用(万元),-128,-1287,-883,-718,-456,-767,-404,-285,-146,-553,-301,-120,-107,-112,-258,-270,-77,243,76,-75,6,409,239,180,136,896,507,292,144,204,4,12,64,69,-12,-29,-23,322,282,275,186,327,38,-7,-20,
资产减值损失(万元),101,2458,-5,-10,-138,5075,178,144,86,3764,252,90,1,2806,292,259,5,1338,568,389,134,175,-40,49,-119,55,130,135,37,-54,194,140,-9,325,273,56,-4,290,309,59,15,178,0,7,23,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,0,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-15,-15,0,52,16,-14,-2,41,8,-16,-11,58,-3,-23,-5,8,--,0,--,0,0,--,--,--,0,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-15,-15,0,52,16,-14,-2,41,--,--,-11,58,--,0,--,8,--,0,--,0,--,--,--,--,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
营业利润(万元),565,7124,2263,771,45,128,-203,-124,35,2435,-799,347,248,-1439,-826,-520,-90,-1745,-612,-322,-159,2857,6728,3106,-308,3486,5755,3249,154,9526,6362,3296,-50,7814,5722,2776,169,5935,5297,3543,22,3784,87,4683,3614,
营业外收入(万元),0,62,917,619,283,5226,756,532,200,2489,396,258,139,1939,1345,803,301,1900,918,602,469,1535,782,615,391,2988,1640,613,110,869,687,244,264,783,432,310,120,1051,501,279,270,1523,1,50,--,
营业外支出(万元),3,277,106,96,49,30,43,13,6,3827,7,7,2,155,151,146,144,48,38,22,263,20,14,2,1,40,11,8,0,23,19,13,6,146,64,31,3,305,23,22,--,276,2,209,59,
非流动资产处置损失(万元),--,--,64,54,39,21,18,10,--,62,5,5,2,153,144,144,144,24,17,6,263,20,14,2,1,40,10,8,--,15,11,9,6,82,50,0,0,8,3,2,--,109,0,1,3,
利润总额(万元),562,6909,3075,1294,278,5324,510,395,229,1097,-409,598,385,346,367,138,67,107,267,258,47,4371,7495,3719,81,6434,7384,3853,264,10372,7030,3526,208,8450,6089,3055,287,6681,5774,3800,291,5030,86,4525,3555,
所得税费用(万元),269,852,576,298,29,296,224,125,90,637,367,364,93,-431,142,127,126,-242,229,206,61,619,1242,675,31,209,628,332,42,1345,666,384,24,527,605,326,30,82,409,179,40,346,9,275,318,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
净利润(万元),293,6056,2499,996,250,5028,286,270,140,461,-776,234,292,777,225,11,-58,349,38,52,-14,3751,6254,3044,50,6224,6755,3521,222,9027,6364,3143,184,7924,5484,2729,257,6599,5365,3621,251,4684,77,4250,3237,
归属于母公司所有者的净利润(万元),117,5318,1920,602,127,4572,47,121,69,313,-905,171,102,769,346,129,77,761,349,192,104,4243,6526,3258,193,6406,6755,3521,222,9027,6364,3143,184,7935,5506,2725,272,6616,5388,3629,251,4684,77,4250,3237,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),176,739,579,393,122,456,239,149,71,148,129,62,190,8,-121,-118,-136,-412,-311,-140,-118,-492,-272,-214,-143,-181,--,--,--,--,--,0,--,-11,-22,4,-15,-17,-23,-8,0,-0,0,--,--,
基本每股收益,0,0.13,0.05,0.01,0,0.11,0,0,0,0.01,-0.02,0,0,0.02,0.01,0,0,0.02,0.01,0,0,0.1,0.16,0.08,0,0.16,0.17,0.09,0.01,0.31,0.23,0.12,0.01,0.31,0.22,0.11,0.01,0.57,0.48,0.34,--,0.49,0,0.45,0.34,
稀释每股收益,0,0.13,0.05,0.01,0,0.11,0,0,0,0.01,-0.02,0,0,0.02,0.01,0,0,0.02,0.01,0,0,0.1,0.16,0.08,0,0.16,0.17,0.09,0.01,0.31,0.23,0.12,0.01,0.31,0.22,0.11,0.01,0.57,0.48,0.34,--,0.49,0,0.45,0.34,
