报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
财务费用(万元),2111,1794,1837,5826,4854,3206,1368,1027,399,-558,-227,-1225,-1123,-935,-720,-2315,-1793,-1300,-777,-2387,-1607,-1011,-488,-1484,-146,-107,-58,-182,-90,-19,-4,-0,
资产减值损失(万元),190,205,--,51218,1126,630,--,18272,208,208,--,1647,72,68,--,-5,108,105,29,224,30,30,--,32,21,21,--,11,9,-53,47,34,
公允价值变动收益(万元),--,--,--,16748,94,--,--,6104,70,70,--,5244,--,--,--,2845,--,--,--,62,--,--,--,--,--,--,--,--,--,0,-0,--,
投资收益(万元),6116,4082,2045,12832,9362,6384,1563,973,-722,-360,-216,-882,-468,-534,-205,-712,-480,-253,-207,-48,-13,-8,--,178,9,9,--,8,8,125,-73,--,
对联营企业和合营企业的投资收益(万元),5603,3569,2045,3013,1859,1648,666,1388,-500,-138,-216,-882,-468,-534,-205,-1131,-677,-347,-207,-130,-92,-40,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),61480,45797,16153,25317,48536,33567,19836,53926,59696,44557,23906,51174,31556,19721,9295,34666,21890,12304,4758,15944,9967,4825,1556,9134,5687,3629,1268,6266,2622,4602,1528,171,
营业外收入(万元),0,35,30,842,564,62,241,3447,1489,929,293,2474,1542,952,220,2229,1433,445,193,1414,625,467,408,413,327,119,19,150,71,61,56,85,
营业外支出(万元),68,68,3,2783,40,35,1,451,134,72,41,95,4,5,--,45,1,1,0,109,103,103,3,12,12,0,0,0,0,6,0,1,
非流动资产处置损失(万元),--,--,--,--,31,25,0,60,36,22,21,5,--,--,--,6,1,1,0,9,3,3,3,0,0,--,--,--,--,6,--,--,
利润总额(万元),61412,45764,16180,23376,49060,33594,20076,56922,61051,45414,24158,53553,33094,20668,9515,36850,23321,12748,4951,17249,10490,5189,1962,9535,6003,3748,1287,6416,2693,4657,1583,255,
所得税费用(万元),4978,3546,1825,-5847,7627,5529,3227,1203,1414,1213,439,3434,3831,2646,1053,1805,1700,1237,669,1887,1318,689,270,1305,866,556,199,847,480,524,211,-5,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),56434,42218,14354,29223,41432,28065,16849,55720,59637,44202,23719,50119,29263,18022,8462,35045,21621,11511,4282,15362,9172,4501,1692,8230,5137,3191,1088,5569,2213,4133,1372,260,
归属于母公司所有者的净利润(万元),51635,38035,13157,26389,39427,26712,16185,50859,55963,41850,22135,47041,27213,16848,7820,33059,20345,11042,4282,15362,9172,4501,1692,8230,5137,3191,1088,5569,2213,4133,1372,260,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),4799,4183,1197,2834,2005,1353,664,4861,3674,2351,1584,3079,2050,1174,642,1986,1276,468,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.19,0.14,0.05,0.1,0.14,0.1,0.06,0.18,0.2,0.15,0.08,0.19,0.11,0.07,0.06,0.27,0.17,0.09,0.06,0.23,0.14,0.13,0.1,0.56,0.36,0.25,0.09,0.45,0.18,0.35,0.12,0.02,
稀释每股收益,0.19,0.14,0.05,0.1,0.14,0.1,0.06,0.18,0.2,0.15,0.08,0.19,0.11,0.07,0.06,0.27,0.17,0.09,0.06,0.23,0.14,0.13,0.1,0.56,0.36,0.25,0.09,0.45,0.18,0.35,0.12,0.02,
