报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业外支出(万元),73,2855,335,282,32,1341,16,11,0,449,195,101,--,608,116,116,--,145,106,100,--,3,3,3,3,224,222,221,541,14,32,
非流动资产处置损失(万元),--,--,--,--,--,6,--,--,--,96,--,--,--,324,--,--,--,20,--,--,--,--,--,--,--,--,--,--,--,3,--,
利润总额(万元),5994,11235,12961,10950,5263,-41135,6420,4887,3759,3331,2672,2391,3749,1353,10807,6777,2858,12588,10275,6412,3254,13157,10650,5680,2556,15352,8824,4360,9683,7809,7078,
所得税费用(万元),615,1433,2939,2221,825,600,839,779,586,608,550,483,566,256,1701,1112,429,2239,1506,967,488,2692,1463,1191,497,2463,1236,565,1594,1184,1122,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5379,9802,10022,8729,4438,-41734,5581,4107,3173,2723,2122,1909,3184,1097,9105,5665,2429,10349,8769,5445,2766,10465,9187,4489,2059,12889,7588,3795,8089,6625,5957,
归属于母公司所有者的净利润(万元),5474,8420,10124,8216,4388,-42748,4909,3705,3171,2074,1823,1691,3199,1229,9127,5686,2442,10399,8785,5459,2821,10523,9222,4548,2157,12462,7632,3849,8110,6640,5957,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-95,1382,-102,513,50,1013,672,402,1,648,298,218,-15,-132,-22,-20,-13,-50,-17,-14,-55,-58,-35,-59,-98,426,-43,-54,-21,-15,--,
基本每股收益,0.04,0.06,0.07,0.05,0.03,-0.43,0.05,0.1,0.09,0.06,0.05,0.05,0.09,0.03,0.24,0.15,0.07,0.28,0.23,0.15,0.08,0.28,0.25,0.12,0.12,0.86,0.54,0.27,0.64,0.59,0.57,
稀释每股收益,0.04,0.06,0.07,0.05,0.03,-0.43,0.05,0.1,0.09,0.06,0.05,0.05,0.09,0.03,0.24,0.15,0.07,0.28,0.23,0.15,0.08,0.28,0.25,0.12,0.12,0.86,0.54,0.27,0.64,0.59,0.57,
