报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
投资收益(万元),35,28,--,--,--,--,105,32,32,32,--,32,--,--,11,--,--,3,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2222,1306,2550,770,509,289,1512,448,231,159,2165,1355,1309,726,3769,1778,1620,-442,3668,3521,2716,
营业外收入(万元),22,2,11,3,3,9,338,209,128,7,713,493,440,62,279,169,117,45,221,157,1,
营业外支出(万元),1,1,121,6,2,--,3,2,2,2,1,1,0,0,9,3,2,1,4,4,5,
非流动资产处置损失(万元),--,--,--,2,--,--,1,--,--,--,0,0,0,--,1,1,1,--,3,4,4,
利润总额(万元),2243,1308,2440,766,510,299,1847,656,357,163,2877,1848,1748,788,4038,1944,1735,-398,3885,3674,2712,
所得税费用(万元),386,247,147,184,115,89,230,151,60,25,354,354,268,146,584,367,295,-38,551,564,338,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1857,1061,2293,583,394,210,1617,505,297,138,2523,1494,1480,642,3454,1577,1440,-360,3334,3110,2374,
归属于母公司所有者的净利润(万元),1467,994,2089,611,403,247,1620,491,299,139,2523,1494,1480,642,3454,1577,1440,-360,3334,3110,2374,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),390,67,204,-28,-9,-38,-3,14,-1,-1,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.12,0.09,0.21,0.06,0.04,0.02,0.19,0.06,0.04,0.02,0.43,0.22,0.22,0.13,0.69,0.32,0.29,-0.07,0.67,0.62,0.47,
稀释每股收益,0.12,0.09,0.21,0.06,0.04,0.02,0.19,0.06,0.04,0.01,0.43,0.22,0.22,0.13,0.69,0.32,0.29,-0.07,0.67,0.62,0.47,
