报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,
资产减值损失(万元),307,2652,687,371,-14,-99,251,353,47,332,244,250,-47,384,195,59,48,235,112,112,295,-71,80,80,121,73,46,
公允价值变动收益(万元),212,-38,5,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),669,1327,1130,724,479,887,808,197,--,497,73,60,--,1417,985,360,--,595,35,35,--,--,--,--,--,--,41,
对联营企业和合营企业的投资收益(万元),57,-90,-115,-84,--,-444,53,4,--,355,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5909,13321,12768,9714,4996,10346,8627,6641,3653,9255,7827,6089,5220,13066,11289,7491,5119,12319,8059,4709,3392,9156,5827,3624,766,7849,6789,
营业外收入(万元),--,106,117,117,99,183,72,34,27,180,171,153,18,301,136,109,7,429,282,282,--,246,47,22,44,89,64,
营业外支出(万元),0,--,--,--,--,34,109,52,2,0,0,0,--,9,--,--,--,--,--,--,--,9,13,7,1,0,7,
非流动资产处置损失(万元),--,--,--,--,--,--,61,50,0,0,--,--,--,7,--,--,--,--,--,--,--,7,--,7,1,--,6,
利润总额(万元),5909,13426,12885,9830,5094,10496,8590,6624,3678,9435,7999,6241,5238,13357,11424,7601,5126,12748,8341,4990,3392,9393,5861,3638,809,7938,6847,
所得税费用(万元),917,1971,1898,1433,757,1466,1254,998,553,1257,1090,898,781,1849,1742,1166,765,1867,1309,736,516,1391,883,593,159,1213,1086,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4993,11455,10987,8397,4337,9029,7337,5626,3125,8177,6909,5344,4457,11508,9682,6435,4361,10881,7032,4254,2876,8002,4978,3045,650,6725,5761,
归属于母公司所有者的净利润(万元),5058,11310,11114,8367,4393,9033,7394,5673,3125,8173,6921,5349,4457,11508,9682,6435,4361,10881,7032,4254,2876,8002,4978,3045,650,6725,5761,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-65,146,-127,30,-55,-4,-58,-47,-1,4,-12,-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.16,0.36,0.35,0.5,0.26,0.56,0.46,0.37,0.21,0.55,0.46,0.36,0.3,0.77,0.65,0.43,0.82,2.39,1.7,1.06,0.72,2,1.24,0.76,0.16,1.68,1.44,
稀释每股收益,0.16,0.35,0.35,0.5,0.26,0.56,0.46,0.37,0.21,0.55,0.46,0.36,0.3,0.77,0.65,0.43,0,0,1.7,--,--,--,1.24,--,--,--,--,
