报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),433,2144,989,568,203,2037,1106,601,218,1704,692,400,131,1244,703,426,122,1555,852,539,143,1660,913,1595,2005,744,486,
销售费用(万元),11442,49757,33716,21257,10107,42686,28534,20397,7935,38485,26306,16787,5148,39826,27883,18124,5859,43332,26758,19186,6322,44731,27470,45635,56011,49957,42043,
管理费用(万元),2712,12755,9239,9773,4199,18478,11832,7193,2908,15856,11118,6506,2458,18330,11747,8380,2181,14006,9222,6575,2225,17236,10644,15029,15003,13643,12938,
财务费用(万元),96,-469,-486,-269,-142,-1284,-849,-456,-36,-1129,-883,-753,-491,-1079,-859,-584,-270,-653,-472,-333,-200,-575,-427,-423,-245,-177,-98,
资产减值损失(万元),107,140,199,111,--,863,-44,-121,--,85,-89,-148,--,-266,-265,-247,--,-164,-355,-355,--,273,-71,160,596,60,247,
公允价值变动收益(万元),219,72,283,415,265,251,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),447,2454,1524,530,--,242,242,242,242,392,392,168,--,406,236,18,--,--,--,--,--,--,--,--,4,181,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2598,22217,9681,4318,2188,18085,7021,1851,1135,10949,2039,585,2611,5309,-960,-1829,1835,17812,8754,3973,2776,17951,8992,16825,19866,19856,12016,
营业外收入(万元),2,70,33,28,2,57,769,360,181,2379,1512,802,57,2925,1651,1300,229,2227,1733,1026,503,2170,1575,2861,1743,1755,925,
营业外支出(万元),--,85,9,9,7,18,11,8,5,157,129,103,23,43,23,15,4,50,24,17,3,122,110,45,22,35,44,
非流动资产处置损失(万元),--,--,--,--,--,--,10,8,--,47,41,25,--,32,11,6,--,31,--,17,--,18,--,5,4,8,23,
利润总额(万元),2600,22202,9705,4337,2184,18124,7779,2203,1311,13172,3422,1284,2645,8192,669,-545,2059,19990,10463,4983,3275,19999,10456,19642,21586,21576,12897,
所得税费用(万元),495,3206,1726,989,396,2928,1104,557,24,2048,1425,1126,535,1469,1411,1011,59,2827,1595,1405,50,2751,1274,2841,2597,2784,886,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2104,18995,7979,3348,1788,15196,6675,1646,1287,11124,1997,157,2110,6723,-743,-1556,2001,17163,8868,3578,3226,17248,9183,16800,18990,18791,12012,
归属于母公司所有者的净利润(万元),2104,18995,7979,3348,1788,15196,6675,1646,1287,11124,1997,157,2110,6723,-743,-1556,2001,17163,8868,3578,3226,17248,9183,16800,18990,18791,12012,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.03,0.26,0.11,0.05,0.03,0.25,0.11,0.03,0.03,0.28,0.05,0,0.05,0.17,-0.02,-0.04,0.05,0.48,0.25,0.1,0.09,0.49,0.26,0.48,0.54,0.54,0.34,
稀释每股收益,0.03,0.26,0.11,0.05,0.03,0.25,0.11,0.03,0.03,0.28,0.05,0,0.05,0.17,-0.02,-0.04,0.05,0.48,--,0.1,0.09,0.49,--,0.48,0.54,0.54,0.34,
