报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
营业外支出(万元),136,389,147,145,11,22,13,8,4,166,46,4,2,13,10,0,0,199,46,14,--,4,0,0,--,5,0,0,0,1,17,10,
非流动资产处置损失(万元),--,--,--,--,--,--,11,6,3,15,0,0,--,7,6,--,--,7,6,6,--,--,--,--,--,--,--,--,--,--,17,5,
利润总额(万元),5342,-185768,24471,15297,5172,46896,27442,15453,3284,28562,21909,11458,1960,4424,4291,425,66,1672,2278,1374,402,6944,4229,2347,874,6280,4313,5854,3864,3729,1615,465,
所得税费用(万元),1771,3994,4222,2529,1011,7603,4566,2413,956,8706,5810,3009,725,1681,1054,48,7,500,469,361,124,988,532,297,107,838,560,764,498,476,207,123,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3572,-189762,20250,12768,4162,39293,22876,13041,2328,19857,16100,8449,1235,2743,3237,377,59,1172,1810,1013,278,5956,3697,2049,767,5442,3753,5090,3365,3253,1409,342,
归属于母公司所有者的净利润(万元),3691,-195379,16038,9877,2862,37152,22876,13041,2328,20140,16100,8449,1335,3081,3376,315,49,638,1306,644,170,5948,3718,2049,766,5442,3753,5090,3365,3253,1409,342,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
少数股东损益(万元),-120,5617,4212,2891,1299,2141,-0,-0,-0,-284,--,--,-100,-338,-139,62,10,534,504,368,108,8,-21,-0,0,--,--,--,--,--,--,--,
基本每股收益,0.06,-3.31,0.27,0.17,0.05,0.63,0.39,0.22,0.04,0.36,0.28,0.15,0.11,0.3,0.27,0.04,0.01,0.08,0.16,0.08,0.04,1.49,0.93,0.51,0.19,1.59,0.94,1.7,1.12,1.08,0.47,0.11,
稀释每股收益,0.06,-3.31,0.27,0.17,0.05,0.63,0.39,0.22,0.04,0.36,0.28,0.15,0.11,0.3,0.27,0.04,0.01,0.08,0.16,0.08,0.04,1.49,0.93,0.51,0.19,1.59,0.94,1.7,1.12,1.08,0.47,0.11,
