报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),4334,2935,2336,1118,5660,2722,2070,1208,4760,2297,1733,807,3233,2045,1657,706,3162,2096,1743,--,3385,2160,1800,--,4037,1870,1111,3290,3379,3289,
销售费用(万元),13883,8851,5981,3427,15073,8736,5163,3329,11785,7385,4039,2713,10478,6034,4474,2404,11554,6624,4651,--,12757,7907,5779,--,12562,5770,3284,12039,10808,10335,
管理费用(万元),9479,6963,4941,2634,11283,6894,5743,2974,8885,4204,3517,2075,8827,4986,3449,1883,8091,5254,3462,--,7852,5526,3798,--,7737,3691,2043,7220,5969,4387,
财务费用(万元),470,-112,-226,-109,49,11,-88,-75,1200,1137,774,412,1918,1134,611,253,1510,1094,693,--,1290,1012,631,--,1990,943,471,1961,2879,4323,
资产减值损失(万元),536,538,460,735,178,360,262,180,-132,253,367,138,821,473,515,593,271,795,868,--,407,688,493,--,351,368,421,22,-786,1234,
公允价值变动收益(万元),-217,--,--,--,217,--,--,--,--,--,--,--,--,-78,318,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),820,67,67,67,720,497,321,151,149,--,--,--,34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40,-114,9660,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-14,-37,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),25012,14404,12323,11985,26083,13611,11781,11230,18937,10387,9388,7886,15183,9382,9451,6854,14329,9931,9715,--,17038,10863,10485,7960,17287,9967,7953,14889,8608,12477,
营业外收入(万元),41,52,43,1,195,707,278,124,5872,261,176,78,857,628,201,99,1270,470,139,--,256,479,179,--,395,119,102,344,373,138,
营业外支出(万元),778,89,13,11,120,122,24,20,5459,134,100,38,262,121,80,46,640,161,149,--,185,104,73,--,119,58,40,135,383,45,
非流动资产处置损失(万元),--,--,--,--,--,--,5,5,5360,50,40,--,63,--,20,13,364,30,30,--,86,24,24,--,19,9,9,33,1,2,
利润总额(万元),24276,14368,12353,11975,26157,14196,12035,11334,19351,10514,9464,7925,15778,9889,9572,6908,14960,10239,9704,--,17109,11238,10591,8022,17563,10028,8014,15098,8598,12570,
所得税费用(万元),6446,4195,3594,3284,7795,4269,3532,3023,5010,3010,2505,2043,4212,2661,2549,1864,3760,2825,2710,--,4594,3277,2937,--,4851,2711,2123,4152,2567,2918,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),17830,10173,8758,8691,18363,9927,8503,8311,14341,7504,6958,5883,11566,7228,7023,5044,11200,7414,6995,--,12515,7961,7654,5893,12712,7316,5891,10947,6032,9652,
归属于母公司所有者的净利润(万元),17784,10163,8655,8624,18195,9842,8443,8266,14147,7408,6930,5854,11369,7140,6948,5009,10994,7348,6933,4696,12404,7915,7624,5869,12723,7298,5887,11127,6081,9545,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,-69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),46,10,103,67,168,85,60,44,195,95,28,28,197,88,74,35,206,66,61,--,110,46,29,--,-11,18,4,-181,-49,107,
基本每股收益,0.36,0.2,0.17,0.17,0.37,0.2,0.17,0.17,0.33,0.19,0.17,0.15,0.28,0.18,0.17,0.13,0.33,0.24,0.23,--,0.41,0.26,0.25,--,0.42,0.24,0.2,0.37,0.2,0.35,
稀释每股收益,0.36,0.2,0.17,0.17,0.37,0.2,0.17,0.17,0.33,0.19,0.17,0.15,0.28,0.18,0.17,0.13,0.33,0.24,0.23,--,0.41,0.26,0.25,--,0.42,0.24,0.2,0.37,0.2,0.35,
