报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
提取保险合同准备金净额(万元),0,--,0,0,0,--,0,0,0,--,0,--,0,0,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,
保单红利支出(万元),0,--,0,0,0,--,0,0,0,--,0,--,0,0,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,
分保费用(万元),0,--,0,0,0,--,0,0,0,--,0,--,0,0,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),38,474,282,137,54,335,152,119,59,350,246,185,56,230,170,117,22,216,153,89,16,215,142,68,302,157,32,2,--,
销售费用(万元),784,3812,2535,1640,846,3073,2131,1440,656,2567,1930,1238,570,2951,2341,1436,670,2823,2299,1493,726,3059,2227,1414,2960,1380,2689,2480,2555,
管理费用(万元),1660,6227,4130,2689,1305,5960,4119,2128,1067,3722,2507,1939,945,3774,2795,1825,835,4140,3087,2111,1021,3165,2153,1223,2476,1192,2806,1915,1935,
财务费用(万元),17,-504,-471,-359,-193,-1493,-1159,-809,-424,-671,-227,-175,7,-102,-25,-7,14,-907,-1790,-1211,-529,-894,-321,-41,-400,128,-236,-64,722,
资产减值损失(万元),157,25,6,16,38,0,144,89,9,-1,-71,-71,-77,56,5,-19,4,-215,-234,-211,-216,234,-10,93,26,12,97,-87,938,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,0,--,--,0,--,--,0,--,-13,--,--,--,
投资收益(万元),23,143,41,35,3,199,108,55,12,715,680,544,313,2378,1800,1234,624,1390,0,0,0,0,0,0,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),0,--,0,0,0,--,0,0,0,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,
汇兑收益(万元),0,--,0,0,0,--,0,0,0,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2393,9125,3847,1614,898,2824,2111,1965,995,6431,4538,3447,1993,6815,5551,3606,1863,7486,5665,3677,1881,5086,3970,2520,4505,2702,6318,5776,2988,
营业外收入(万元),5,27,504,443,243,177,137,16,0,540,106,4,3,307,275,170,0,293,58,53,9,361,259,56,270,120,553,468,8,
营业外支出(万元),13,50,0,0,0,5,5,5,5,54,54,25,2,2,1,0,0,3,2,2,2,53,40,2,5,0,0,31,52,
非流动资产处置损失(万元),--,--,0,--,--,5,5,5,5,31,31,2,2,0,0,0,0,0,0,0,0,2,2,2,1,0,0,29,2,
利润总额(万元),2385,9102,4352,2057,1141,2997,2243,1976,990,6916,4590,3425,1994,7121,5826,3776,1863,7776,5721,3728,1888,5394,4189,2575,4769,2822,6871,6214,2944,
所得税费用(万元),392,1257,673,311,189,329,337,302,154,694,537,543,315,848,915,602,295,1045,912,600,323,619,579,297,543,406,741,492,356,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1993,7845,3679,1747,952,2668,1905,1674,837,6222,4054,2882,1679,6272,4910,3174,1568,6731,4810,3129,1565,4774,3609,2278,4226,2416,6130,5722,2587,
归属于母公司所有者的净利润(万元),1993,7845,3679,1747,952,2668,1905,1674,837,6222,4054,2882,1679,6272,4910,3174,1568,6731,4810,3129,1565,4774,3609,2278,4226,2416,6130,5722,2587,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,--,0,0,0,--,--,--,--,--,
基本每股收益,0.03,0.13,0.06,0.03,0.02,0.04,0.03,0.03,0.01,0.1,0.1,0.07,0.04,0.16,0.12,0.08,0.04,0.17,0.12,0.08,0.04,0.13,0.1,0.07,0.14,0.08,0.2,0.19,0.09,
稀释每股收益,0.03,0.13,0.06,0.03,0.02,0.04,0.03,0.03,0.01,0.1,0.1,0.07,0.04,0.16,0.12,0.08,0.04,0.17,0.12,0.08,0.04,0.13,0.1,0.07,0.14,0.08,0.2,0.19,0.09,
