报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),18257,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),5408,3428,1594,6820,5389,2873,1046,5303,3117,2015,887,3835,2846,1787,954,3528,2567,1602,852,3229,--,1541,861,2484,2098,186,51,
销售费用(万元),23023,14464,7092,32727,23771,15177,7028,29761,22843,15075,7104,28052,19937,12361,5349,22846,16323,9736,3597,19785,--,8723,3836,20086,20080,23724,17730,
管理费用(万元),31907,31813,14715,68479,47976,31391,15229,59299,43217,27687,13397,54001,38868,25049,11582,47303,34144,21104,8966,36624,--,15778,7073,33149,26491,24426,17330,
财务费用(万元),-2619,1980,5810,7550,5718,2430,1039,-7113,-2091,-1317,12,-6333,-5185,-2752,-2068,1318,448,222,837,6157,--,3103,2072,3522,5817,4941,3029,
资产减值损失(万元),1141,351,-344,1138,825,239,59,335,504,-101,-67,1453,1639,324,-165,872,927,180,145,242,--,66,-196,125,135,336,-325,
公允价值变动收益(万元),-5051,-3597,461,191,74,--,--,763,763,710,642,-1206,-440,1572,779,-653,-410,-712,-1298,778,--,833,-62,64,478,-234,329,
投资收益(万元),-1220,481,284,1628,1474,1268,371,1235,313,-747,-642,1539,1318,1129,25,3214,1994,1375,1113,3094,--,530,142,277,1283,-146,572,
对联营企业和合营企业的投资收益(万元),378,169,73,313,269,99,26,242,173,98,16,90,57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),41638,15982,4932,46744,42046,24776,8230,55049,42206,18006,5604,35578,28155,12858,4312,26961,19481,10556,2386,24533,--,9542,2656,20894,18925,19731,18074,
营业外收入(万元),1225,753,380,1920,1966,1019,284,2390,1631,1075,339,2143,1377,538,171,1697,1127,972,644,1518,--,994,481,3351,2101,984,930,
营业外支出(万元),465,288,191,223,362,254,60,1524,565,372,221,749,564,473,367,674,441,279,57,245,--,278,241,276,478,915,373,
非流动资产处置损失(万元),--,--,--,--,237,146,46,1295,426,269,204,295,190,172,82,389,323,180,25,4,--,133,116,188,340,501,171,
利润总额(万元),42398,16447,5121,48441,43650,25541,8455,55914,43273,18709,5721,36973,28968,12923,4116,27984,20167,11249,2973,25807,--,10257,2896,23969,20548,19801,18631,
所得税费用(万元),6509,2558,773,7477,10346,6110,2021,12630,10430,4379,1393,8783,6942,3019,1101,6725,4776,3248,710,6586,--,2638,750,5992,4314,2978,3350,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),35889,13889,4348,40964,33304,19431,6433,43285,32842,14330,4328,28190,22025,9904,3015,21259,15392,8002,2263,19221,--,7619,2146,17977,16234,16823,15281,
归属于母公司所有者的净利润(万元),35813,13823,4306,40802,33159,19344,6387,43099,32697,14233,4288,28352,22206,10092,3208,21335,15420,8002,2263,19221,14532,7619,2146,17977,16246,16829,15264,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,245,539,122,
少数股东损益(万元),76,66,42,162,145,87,47,186,146,97,40,-162,-181,-188,-193,-76,-28,--,--,--,--,--,--,--,-12,-6,17,
基本每股收益,0.44,0.17,0.05,0.51,0.42,0.25,0.11,0.75,0.57,0.25,0.1,0.64,0.5,0.23,0.07,0.49,0.36,0.19,0.05,0.53,--,0.21,0.05,0.49,0.44,0.46,0.42,
稀释每股收益,0.44,0.17,0.05,0.51,0.42,0.25,0.11,0.75,0.57,0.25,0.1,0.64,0.5,0.23,0.07,0.49,0.36,0.19,0.05,0.53,--,0.21,0.05,0.49,0.44,0.46,0.42,
