报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
对联营企业和合营企业的投资收益(万元),262,3,39,39,107,-395,-373,-243,-102,-220,-105,-73,--,-73,-11,-11,--,-44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1456,1777,2296,1745,1192,2465,2641,1513,756,-2479,-1275,-923,99,-64,1790,1097,1055,4755,3449,2332,1270,5948,4088,2978,1166,6706,5266,4191,1379,6497,3429,4664,2275,798,
营业外收入(万元),0,42,23,23,0,31,73,73,119,184,122,89,50,635,354,250,96,761,644,474,196,954,748,437,107,1183,618,577,137,595,506,130,187,312,
营业外支出(万元),--,481,13,12,11,224,68,68,4,23,23,19,18,9,36,7,--,36,40,37,0,30,20,12,0,139,5,4,1,8,4,3,17,2,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,5,5,5,--,35,35,35,--,1,--,--,0,1,--,--,--,--,--,3,5,--,
利润总额(万元),1456,1338,2306,1756,1181,2272,2647,1518,871,-2318,-1176,-853,131,562,2108,1340,1151,5480,4053,2769,1466,6872,4817,3403,1273,7749,5879,4765,1515,7084,3931,4790,2445,1108,
所得税费用(万元),296,204,475,368,264,-23,208,54,12,44,-73,-36,37,-42,197,118,158,797,612,391,136,1010,651,482,184,1113,829,682,223,1011,593,462,208,141,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1160,1133,1831,1388,917,2295,2439,1463,859,-2362,-1103,-818,94,604,1911,1222,993,4682,3441,2377,1330,5862,4166,2920,1089,6636,5049,4082,1291,6073,3338,4328,2237,967,
归属于母公司所有者的净利润(万元),1177,1260,1879,1416,929,2316,2449,1475,865,-2322,-1071,-799,102,623,1922,1227,995,4683,3441,2377,1330,5862,4166,2920,1089,6638,5050,4083,1292,6073,3338,4328,2237,967,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-17,-127,-48,-29,-12,-21,-11,-11,-6,-40,-32,-19,-8,-19,-11,-5,-2,-0,--,--,--,-0,-0,-0,-0,-1,-1,-1,-0,-0,0,-0,-0,--,
基本每股收益,0.05,0.05,0.08,0.06,0.07,0.17,0.18,0.11,0.06,-0.17,-0.08,-0.06,0.01,0.05,0.14,0.09,0.15,0.69,0.51,0.35,0.2,0.86,0.61,0.43,0.16,1.04,0.81,0.69,0.25,1.19,0.65,0.97,0.56,0.24,
稀释每股收益,0.05,0.05,0.08,0.06,0.07,0.17,0.18,0.11,0.06,-0.17,-0.08,-0.06,0.01,0.05,0.14,0.09,0.15,0.69,0.51,0.35,0.2,0.86,0.61,0.43,0.16,1.04,0.81,0.69,0.25,1.19,0.65,0.97,0.56,0.24,
