报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
财务费用(万元),1051,2228,4336,5891,1940,1493,556,-1741,-855,-609,122,-2875,-2304,-739,-617,-1429,-1251,-935,-401,173,533,140,207,-63,-46,55,120,1032,838,552,
资产减值损失(万元),-2593,-2982,-2650,3267,435,22,-450,1137,-234,-283,-536,308,-56,-264,-418,-423,-446,-758,-192,551,390,99,33,1689,694,-23,-28,210,250,125,
公允价值变动收益(万元),346,346,346,224,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1264,765,295,1379,1065,779,133,393,232,100,148,953,730,492,175,653,408,298,91,620,372,217,59,243,176,143,87,206,186,13,
对联营企业和合营企业的投资收益(万元),--,--,--,-362,--,--,--,-444,--,--,--,-162,--,--,--,-166,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),30224,16325,5828,50108,31939,13848,4358,42239,27370,13838,6278,32906,22215,11302,4169,16180,12438,6402,2297,14085,10643,5403,2077,8285,6965,4115,1598,9984,9626,7979,
营业外收入(万元),360,250,189,515,834,1489,954,1916,459,322,105,1182,559,446,322,651,548,404,290,1310,1415,280,127,546,270,191,68,806,612,609,
营业外支出(万元),240,82,10,223,73,19,13,59,56,39,13,34,14,9,--,52,24,17,8,215,175,173,170,70,47,36,33,17,245,22,
非流动资产处置损失(万元),--,--,--,--,--,--,--,33,--,--,--,12,--,--,--,37,--,7,--,28,--,1,--,13,--,14,--,2,29,4,
利润总额(万元),30344,16493,6006,50400,32700,15319,5299,44095,27772,14121,6370,34054,22760,11739,4491,16779,12963,6789,2579,15180,11883,5511,2033,8761,7187,4270,1632,10774,9993,8565,
所得税费用(万元),4192,1976,602,5955,4752,2255,785,5428,3630,1825,1006,4660,3014,1619,637,2233,2080,1198,432,2104,1817,900,344,1231,967,635,259,1385,1252,976,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),26151,14517,5404,44445,27947,13064,4514,38668,24143,12296,5365,29393,19746,10121,3854,14546,10883,5591,2147,13076,10066,4611,1689,7530,6220,3636,1373,9389,8741,7589,
归属于母公司所有者的净利润(万元),26189,14546,5408,44329,27829,12970,4487,38526,24063,12281,5351,29336,19737,10128,3850,14542,10889,5612,2159,13069,10068,4621,1696,7570,6254,3660,1386,9443,8770,7551,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-38,-29,-4,115,118,94,27,142,80,15,14,58,9,-7,5,4,-6,-21,-12,7,-2,-11,-7,-40,-34,-24,-13,-54,-29,38,
基本每股收益,0.16,0.1,0.04,0.34,0.22,0.1,0.04,0.31,0.19,0.1,0.09,0.48,0.34,0.17,0.13,0.48,0.36,0.19,0.14,0.87,0.67,0.31,0.11,0.56,0.48,0.31,0.12,0.84,0.78,--,
稀释每股收益,0.16,0.1,0.04,0.34,0.22,0.1,0.04,0.31,0.19,0.1,0.09,0.48,0.34,0.17,0.13,0.48,0.36,0.19,0.14,0.87,0.67,0.31,0.11,0.56,0.48,0.31,0.12,0.84,0.78,--,
