报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
非流动资产处置损失(万元),--,--,--,--,--,62,21,5,98,69,25,6,76,13,18,11,339,11,10,1,78,3,1,0,421,436,398,355,220,--,--,--,15,--,--,--,60,--,--,--,127,0,--,0,14,0,--,0,427,427,216,0,
利润总额(万元),138986,90439,53799,24399,92349,72113,50223,29623,90418,71656,48315,22892,69253,54797,36754,17528,62783,49733,33352,20829,56105,41020,27489,14787,37299,31101,24779,17666,46000,37528,26562,16324,81867,62603,41553,28399,78300,23142,9162,4050,21760,15017,9359,3191,12820,9616,5332,1841,9078,7378,4779,1834,
所得税费用(万元),18032,14104,9052,3951,11979,11152,7840,4669,13282,11040,7518,3618,11053,8682,5980,2974,8921,7200,5195,3499,8549,6325,4707,1631,5896,5828,5437,2556,7447,5908,4243,2499,12340,9096,6040,3917,3081,2896,1778,865,2313,2950,1842,1081,1121,1000,310,281,1255,991,728,275,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,
净利润(万元),120954,76335,44747,20449,80370,60960,42383,24954,77136,60616,40797,19274,58200,46115,30774,14554,53862,42534,28157,17330,47556,34695,22782,13156,31403,25274,19342,15110,38553,31621,22319,13824,69527,53507,35513,24482,75219,20246,7384,3185,19447,12067,7518,2110,11699,8616,5023,1560,7824,6387,4051,1559,
归属于母公司所有者的净利润(万元),113951,75959,45291,20734,82082,61910,43112,25534,78031,60731,41032,19240,58912,45948,30992,14958,53842,42264,28560,17440,47534,35057,23100,13099,29979,23470,17462,13038,37072,30830,21778,13377,61236,47493,30964,20677,60848,19006,7741,3443,18726,11784,7628,2140,12043,8764,5158,1567,7913,6417,4053,1556,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,
少数股东损益(万元),7002,376,-544,-285,-1713,-949,-729,-580,-895,-115,-235,33,-712,168,-217,-404,20,269,-403,-109,23,-362,-318,56,1424,1804,1880,2072,1481,791,542,447,8291,6014,4549,3805,14372,1240,-356,-258,721,283,-111,-30,-344,-148,-135,-7,-89,-28,-1,3,
基本每股收益,1.23,0.82,0.49,0.22,0.88,0.67,0.46,0.27,0.84,0.65,0.44,0.33,1.01,0.79,0.53,0.26,0.93,0.73,0.49,0.3,0.82,0.61,0.4,0.23,0.52,0.41,0.3,0.23,0.64,0.54,0.38,0.23,1.06,0.82,0.54,0.57,1.69,0.53,0.21,0.15,0.85,0.54,0.35,0.1,0.55,0.48,0.29,0.1,0.36,0.64,0.4,0.15,
稀释每股收益,1.23,0.82,0.49,0.22,0.88,0.67,0.46,0.27,0.84,0.65,0.44,0.33,1.01,0.79,0.53,0.26,0.93,0.73,0.49,0.3,0.82,0.61,0.4,0.23,0.52,0.41,0.3,0.23,0.64,0.54,0.38,0.23,1.06,0.82,0.54,0.57,1.69,0.53,0.21,0.15,0.85,0.54,0.35,0.1,0.55,0.48,0.29,0.1,0.36,0.64,0.4,0.15,
