报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5306,3889,2056,11118,9230,6383,2218,7460,4104,2525,1015,4236,2998,2249,903,4251,3095,2314,742,3397,2987,2216,666,3786,2874,2089,414,4162,2870,2154,4041,3758,1882,
营业外收入(万元),57,55,1,45,63,82,153,342,258,65,26,467,229,57,38,311,289,213,9,250,207,191,13,296,262,236,80,910,675,487,808,179,88,
营业外支出(万元),19,11,7,60,63,63,10,90,70,63,56,59,36,26,15,52,34,22,12,45,34,28,16,71,66,60,37,42,34,19,34,38,21,
非流动资产处置损失(万元),--,--,--,--,3,3,3,8,1,1,1,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
利润总额(万元),5344,3933,2050,11103,9229,6402,2361,7713,4292,2527,985,4643,3191,2280,926,4510,3350,2505,738,3602,3159,2379,663,4011,3071,2265,458,5030,3511,2622,4815,3899,1949,
所得税费用(万元),1977,1191,819,3123,1887,1310,584,1118,544,324,120,609,387,299,114,596,435,341,112,474,429,329,99,572,453,330,70,755,523,395,658,545,258,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3366,2743,1231,7980,7342,5092,1778,6594,3748,2203,865,4034,2804,1982,812,3914,2915,2164,626,3128,2730,2050,563,3439,2617,1935,388,4275,2988,2228,4158,3355,1690,
归属于母公司所有者的净利润(万元),3304,2692,1208,8086,7342,5092,1778,6594,3748,2203,865,4034,2804,1982,812,3914,2915,2164,626,3128,2730,2050,563,3439,2617,1935,388,4275,2988,2228,4158,3355,1690,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),62,51,23,-106,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.02,0.01,0.01,0.07,0.06,0.05,0.02,0.22,0.13,0.07,0.03,0.14,0.09,0.07,0.03,0.22,0.17,0.12,0.05,0.27,0.24,0.18,0.05,0.3,0.29,0.25,0.05,0.7,0.52,0.38,0.72,0.59,0.3,
稀释每股收益,0.02,0.01,0.01,0.07,0.06,0.05,0.02,0.22,0.12,0.07,0.03,0.13,0.09,0.07,0.03,0.22,0.17,0.12,0.05,0.27,0.24,0.18,0.05,0.3,0.29,0.25,0.05,0.7,0.52,0.38,0.72,0.59,0.3,
