报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
公允价值变动收益(万元),505,302,-3356,-1079,194,79,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7,--,--,--,--,--,--,--,--,--,--,--,5,--,0,-5,14,-10,
投资收益(万元),4926,72860,55893,42146,23573,21402,11065,8103,4004,15833,3229,2057,1070,5970,5089,3151,1450,5956,5088,2428,1278,4155,3299,1611,491,2730,347,367,294,454,343,13,-74,242,137,-5,-37,-52,-48,155,513,-761,-546,
对联营企业和合营企业的投资收益(万元),4990,19732,13793,9546,2170,9838,7811,1083,2082,7387,556,376,198,637,588,473,152,808,586,377,199,900,635,320,19,159,125,54,-18,141,30,13,-74,167,137,-5,-37,-100,-48,-38,465,-881,-550,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),67638,424989,326110,209201,73511,338319,232149,147850,43093,287718,159747,98926,40099,218663,161857,101190,39416,230917,169057,103810,38443,198071,144371,87957,31199,166608,120550,65086,26319,108627,81584,53488,22203,83887,74457,48648,20034,70052,62940,38968,59153,57045,28467,
营业外收入(万元),496,1299,1834,1106,522,2796,4904,3975,3210,20637,2538,1437,507,3691,1482,977,239,2677,1481,781,336,4758,1611,301,702,2591,3187,213,105,588,231,150,88,1256,264,161,57,7917,7855,7667,448,439,490,
营业外支出(万元),101,1986,705,632,240,1655,1401,292,147,4844,1068,889,400,2842,2820,2285,271,1209,1322,849,314,2683,1259,735,279,2182,1800,612,246,1357,924,576,216,999,711,425,209,8988,8531,1296,2412,1007,802,
非流动资产处置损失(万元),--,--,--,58,--,--,834,61,7,1216,260,91,43,214,135,59,8,128,72,41,14,189,140,112,24,780,726,26,9,125,79,62,11,88,58,47,30,213,75,31,94,129,69,
利润总额(万元),68033,424301,327239,209675,73793,339461,235652,151533,46156,303511,161218,99474,40206,219512,160519,99881,39384,232385,169216,103742,38465,200146,144723,87523,31622,167017,121938,64687,26179,107858,80891,53062,22076,84145,74010,48385,19882,68981,62264,45338,57188,56477,28154,
所得税费用(万元),10871,48126,38462,24383,9617,39853,29141,19709,7525,41718,23601,14060,5962,32421,23749,14926,6114,35667,26093,15723,5887,31043,23636,14414,5415,26907,20201,11346,4554,16844,12590,8889,3800,13742,13242,8593,3336,11784,10433,8151,13538,17884,8396,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),57161,376176,288777,185292,64175,299607,206511,131824,38632,261793,137617,85414,34245,187091,136769,84955,33269,196718,143123,88019,32579,169103,121087,73109,26206,140109,101736,53340,21624,91013,68300,44173,18276,70403,60768,39792,16546,57197,51831,37188,43650,38593,19759,
归属于母公司所有者的净利润(万元),54175,359156,279002,178254,61286,283985,196769,125645,35927,218476,128303,80225,32413,174330,127298,78340,30214,183278,131816,80974,29715,154174,110089,66221,24256,126157,91030,48773,19641,82426,62077,40500,16945,63915,56070,36955,15397,52234,48104,35081,38846,36600,19607,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),2986,17020,9774,7038,2889,15622,9742,6178,2705,43317,9314,5189,1832,12761,9472,6616,3055,13440,11307,7045,2864,14929,10999,6887,1950,13952,10706,4567,1984,8587,6223,3673,1331,6488,4698,2837,1149,4962,3727,2106,4804,1993,152,
基本每股收益,0.25,1.68,1.3,0.83,0.28,1.34,0.93,0.6,0.18,1.31,0.97,0.61,0.25,1.33,0.97,0.6,0.3,1.82,1.31,0.8,0.29,1.53,1.1,0.66,0.24,1.26,0.91,0.49,0.2,0.82,0.62,0.4,0.17,0.64,0.56,0.37,0.15,0.58,0.53,0.39,0.43,0.41,0.22,
稀释每股收益,0.25,1.68,1.3,0.83,0.28,1.34,0.93,0.6,0.18,1.31,0.97,0.61,0.25,1.33,0.97,0.6,0.3,1.82,1.31,0.8,0.29,1.53,1.1,0.66,0.24,1.26,0.91,0.49,0.2,0.82,0.62,0.4,0.17,0.64,0.56,0.37,0.15,0.58,0.53,0.39,0.43,0.41,0.22,
