报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),5563,5750,5723,6121,5225,5412,4407,4089,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),383,383,383,383,383,383,383,383,
长期待摊费用(万元),--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),16394,14523,13642,12076,14027,13208,6536,3081,
其他非流动资产(万元),7075,7064,8177,7703,7967,6047,5056,8497,
非流动资产合计(万元),--,--,--,--,--,--,--,--,
资产总计(万元),4127453,4051364,3682605,3458802,3286334,3801428,2295638,1139899,
短期借款(万元),--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),50000,--,--,--,30000,20000,60000,49000,
交易性金融负债(万元),531098,498026,498258,474798,400503,389460,171779,124922,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),2477,6839,12691,8615,21124,4420,7577,6308,
预收账款(万元),--,--,--,--,--,--,--,--,
卖出回购金融资产款(万元),715342,830757,500503,258444,345099,542899,443169,50526,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),43319,39925,34652,33037,34419,35470,18425,9932,
应交税费(万元),15682,11809,10132,16096,11634,12581,10213,2398,
应付利息(万元),12653,10964,7920,6297,15367,11362,3357,625,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),--,--,--,--,--,--,--,--,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),1007358,1062858,1059978,1081931,1345459,1562109,915050,457344,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),--,--,--,--,--,--,--,--,
长期借款(万元),--,62,123,182,299,411,--,--,
应付债券(万元),349758,319718,319678,279639,329561,449485,50000,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,
递延所得税负债(万元),8156,8571,10129,8961,8575,10968,3428,1607,
其他非流动负债(万元),5614,27061,4949,3884,3626,4031,2711,2250,
非流动负债合计(万元),--,--,--,--,--,--,--,--,
负债合计(万元),2873023,2826590,2459012,2251883,2625666,3123196,1795708,704910,
实收资本(或股本)(万元),362100,362100,362100,362100,282100,282100,282100,282100,
资本公积(万元),510983,511049,511049,511049,92941,92872,92865,92909,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),35213,35213,35213,35213,28235,28235,8340,2579,
一般风险准备(万元),50500,50500,50500,50500,43521,43521,23627,17865,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),213496,193872,191444,174973,161719,177024,65459,19613,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),1222096,1201113,1200880,1184304,652907,670512,497216,432252,
少数股东权益(万元),32335,23662,22714,22615,7762,7721,2715,2736,
所有者权益(或股东权益)合计(万元),1254431,1224775,1223594,1206918,660669,678232,499930,434988,
负债和所有者权益(或股东权益)总计(万元),4127453,4051364,3682605,3458802,3286334,3801428,2295638,1139899,		
  
