报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2007-12-31,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
无形资产(万元),161929,163714,99910,101127,101264,109014,100996,101286,101531,88152,134466,71058,71866,72905,72756,73317,73888,74870,75316,76159,85704,86742,88191,89209,90290,80039,80643,81621,45886,47202,34191,34329,35552,34280,34690,12810,31720,32128,23166,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
商誉(万元),2043,2043,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,7774,7774,7774,7774,7774,7774,7774,7774,7774,7774,1604,1604,1604,1604,1604,1604,1604,1604,0,
长期待摊费用(万元),9719,10678,8459,9129,5555,5373,4707,4902,5106,5203,2555,2324,2316,2359,2018,2095,2156,2263,2085,2026,2100,2151,2251,2311,2366,2393,2194,2236,2028,2085,2095,2148,2201,2275,2040,0,2105,2164,2183,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
递延所得税资产(万元),6515,6600,7014,7071,7473,7493,6232,6229,6102,6184,5979,6032,6261,6257,5983,6086,6089,6048,6043,6080,6128,6073,7202,6640,6593,5898,7089,7813,6265,6214,3876,3878,4443,4451,4043,5935,4389,4365,1969,
其他非流动资产(万元),14267,14292,20166,20166,20066,19719,13505,13505,11861,11861,13988,13988,--,--,17574,17574,2471,2381,2469,2474,3671,3754,102956,102970,103024,103006,4470,4511,5011,2559,2237,2250,8576,8647,6929,28743,6759,6759,0,
非流动资产合计(万元),2598133,2614619,2254340,2261167,2260869,2273974,2258931,2272049,2282677,2287121,2265313,2271297,2217223,2196534,2218124,2224981,2209639,2224051,2200968,2182150,2316703,2311559,2403460,2369314,2327956,2327633,2188299,2127890,1930996,1842912,1092841,1070512,1025919,992586,973596,929519,950133,922126,876033,
资产总计(万元),3500789,3658528,3286564,3298629,3283236,3190206,3263012,3233738,3254358,2912989,2889511,2842982,2825316,2784405,2653489,2661957,2716273,2722611,2717163,2724246,2856618,2782878,2734396,2709977,2738889,2717385,2948802,2754463,2325897,2269082,1230628,1245675,1162637,1143565,1129910,1084445,1091548,1055374,991852,
短期借款(万元),306456,327123,380464,390880,203579,49943,53449,51238,72936,60169,58908,59207,53629,90730,57944,45741,33883,39459,31245,53332,91797,127803,103450,66950,83600,62100,169600,186500,146500,126500,36460,37326,2166,2166,6386,5000,26527,6173,63020,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
交易性金融负债(万元),414,381,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,453,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,125,155,0,1049,1294,875,740,1286,1271,841,3004,4792,3168,6090,6255,2865,1673,1486,1452,3473,7403,1685,--,300,1265,2625,4352,4052,2150,3188,0,8689,5892,5723,
应付账款(万元),32323,38039,22573,24432,26559,23570,26121,32266,22736,23340,27792,31534,35463,37468,23177,20909,21629,21526,19306,13605,39677,17703,12622,13527,12989,14598,10588,11246,9126,9430,5441,7785,5821,5387,5799,73234,4535,4157,4522,
预收账款(万元),16635,19223,31188,19290,10323,22412,46029,45422,35751,44854,39480,38684,27286,35741,25092,38036,18001,29700,31021,32570,77278,9280,5369,4873,7271,8704,5973,6461,7128,12970,5411,2280,2074,2375,836,0,609,620,1283,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
应付职工薪酬(万元),6038,25067,14388,11906,10224,22843,13760,10971,8829,21421,14387,12280,12341,18063,11822,9687,8723,15309,9969,7675,6458,11729,6840,5814,5794,13169,8207,7563,5063,8368,3571,3092,3289,4096,2820,0,388,4025,3313,
应交税费(万元),7235,12731,5070,4478,4932,11492,7825,6354,4424,6107,3324,3949,4572,6739,5369,5483,7313,6582,2788,4388,4525,7395,3987,6807,9671,8392,8064,8300,10167,15491,8368,6683,4296,4650,2468,1113,4309,11477,6503,
应付利息(万元),24889,18238,8091,16482,21639,16496,6980,15912,20478,14372,7172,16504,20515,13230,6740,15173,29036,18802,9535,15239,29800,19432,9970,15329,29492,19760,9293,3145,9512,6831,3847,1061,8979,6325,3615,0,4399,3326,430,
应付股利(万元),9377,9377,1012,26857,7525,7666,697,48782,6735,6739,582,25020,7311,7311,8356,35612,8677,8595,7751,30255,8125,8318,848,36550,9869,9869,679,22809,679,679,36100,73829,689,652,652,0,1739,1739,1632,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
其他应付款(万元),50454,53305,48346,50535,46495,51642,50716,52467,57439,58581,71224,78335,63053,66998,76952,74855,75178,84444,91180,74125,86779,85363,90453,89416,76464,91768,198140,255250,262168,285405,31095,27467,24649,29702,36234,9585,31298,34609,31428,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16000,--,--,--,20000,--,--,--,0,--,0,0,0,0,0,0,0,0,
一年内到期的非流动负债(万元),373426,415833,349624,84448,53576,104752,73970,174031,27835,52777,26721,51717,54510,55339,95830,95568,321079,320879,281215,281072,47000,54500,43000,43000,18000,21000,5000,5000,2000,2000,1000,3000,3000,6000,2000,0,11500,13500,8991,
其他流动负债(万元),--,--,--,--,306094,303804,405364,205002,196764,201469,204527,102597,101339,100383,--,--,--,--,--,--,16000,--,16000,--,20000,--,--,--,--,0,--,0,0,0,0,3838,0,0,0,
流动负债合计(万元),827246,919318,860757,629309,690945,614746,685067,642445,454977,491123,454992,420566,381306,433273,312124,344070,528312,548464,490101,518515,410303,359197,294024,283717,276622,276764,417229,506274,452645,468940,133919,166876,59016,63503,64000,92770,93994,85519,126847,
长期借款(万元),199756,258154,78601,73201,13701,14701,35201,65201,234101,235101,261101,261101,283697,282701,278201,278201,140199,139340,166903,167138,173202,170836,199925,199540,222328,219849,356214,356596,282415,239296,92104,94203,62675,52432,51647,278351,221497,202338,152990,
应付债券(万元),340544,340450,340354,605257,578547,577908,577087,577217,583124,576375,575078,575492,573641,497163,496959,496763,496572,496384,535955,535712,784817,784451,784078,783711,783346,782994,743466,480920,248290,248167,248038,247911,247791,247673,247556,0,0,0,0,
长期应付款(万元),--,--,3465,3721,4069,4314,7788,5025,5248,5502,5037,5372,5710,5989,6021,1637,1188,1267,1649,--,13,13,13,13,404,404,404,404,794,794,794,794,1185,1185,1573,1573,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
长期递延收益(万元),56353,57008,57735,57242,55635,56597,54039,54149,55382,56508,53747,54340,55492,56680,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,72545,0,73996,0,0,
递延所得税负债(万元),11468,11726,1382,1416,1347,1384,1160,1198,1136,1173,896,930,964,1009,1128,1167,1206,1245,1284,1323,7533,7572,7612,7651,7698,7734,7770,7806,7787,7467,1333,1369,1405,1441,2564,0,2909,2944,690,
其他非流动负债(万元),9770,9892,9526,9655,10604,9924,7616,7616,10277,10277,9704,9704,9704,9704,67650,67951,69417,69782,61147,62035,61922,63310,63509,64120,64788,65675,67469,67083,67965,68848,69980,70308,69710,70596,0,69797,0,75859,78945,
非流动负债合计(万元),617891,677230,491063,750494,663903,664829,682892,710406,889268,884937,905563,906939,929209,853244,849959,845719,708583,708018,766939,766208,1027488,1026182,1055137,1055035,1078563,1076655,1175322,912808,607251,564573,412250,414585,382766,373326,376186,349720,298855,281141,232625,
负债合计(万元),1445137,1596548,1351820,1379803,1354848,1279575,1367958,1352850,1344245,1376060,1360555,1327505,1310515,1286517,1162082,1189789,1236894,1256482,1257040,1284723,1437791,1385379,1349161,1338753,1355185,1353419,1592551,1419082,1059896,1033513,546168,581461,441782,436829,440186,442490,392849,366660,359472,
实收资本(或股本)(万元),1289454,1289454,1289454,1289454,1289454,1289454,1289454,560632,560632,442600,442600,442600,442600,442600,442600,442600,442600,442600,442600,442600,442600,442600,442600,442600,442600,442600,442600,442600,442600,442600,292600,292600,292600,292600,292600,292600,292600,292600,292600,
资本公积(万元),289748,292860,293325,293314,293198,293094,292764,853274,853140,611757,611794,611803,611718,611728,611753,611348,611275,611620,611594,611486,611712,611615,611188,611327,611537,611629,612245,612763,613015,613417,237927,237761,238420,238390,238041,0,238159,238159,233900,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
专项储备(万元),3831,3260,3983,3743,3490,2960,3539,3217,2918,2373,3003,2721,2483,1635,1961,1734,1384,953,1432,996,619,265,--,--,--,--,--,--,--,0,--,0,0,0,0,344563,0,0,0,
盈余公积(万元),75872,75872,67664,67664,67664,67664,62393,62393,62352,62393,57968,57968,57968,57968,53342,53342,53342,53342,47021,47021,47021,47021,41122,41122,41122,41122,34793,34750,34750,34750,29045,29045,29049,29045,22513,0,22513,22513,15227,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
未分配利润(万元),135335,141607,138087,123925,135039,119421,106307,262084,295268,282023,275307,266802,267728,255893,250464,237052,247182,235213,228677,210735,212358,194010,182439,169994,183560,166436,158547,140074,144100,128304,120918,101318,157397,143090,132791,0,127087,117245,75015,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,603,567,691,747,821,856,1040,946,1126,1098,1043,1093,1080,529,230,-48,-506,-836,-1079,-1021,-1025,0,-1037,-1045,-675,
归属于母公司股东权益合计(万元),1795812,1805993,1795904,1782216,1793184,1777332,1757591,1744801,1776640,1403847,1392504,1382626,1383240,1370537,1360723,1346643,1356474,1344474,1332144,1313694,1315349,1296456,1278475,1266141,1279862,1262880,1249265,1230717,1234696,1219023,679984,659888,716387,702104,684920,637163,679322,669472,616068,
少数股东权益(万元),259840,255987,138840,136610,135203,133300,137462,136087,133474,133081,136452,132851,131560,127351,130685,125525,122905,121654,127979,125829,103477,101043,106760,105083,103842,101087,106985,104665,31305,16547,4476,4326,4468,4632,4805,4792,19377,19242,16313,
所有者权益(或股东权益)合计(万元),2055652,2061980,1934744,1918826,1928388,1910631,1895054,1880888,1910114,1536929,1528957,1515477,1514801,1497888,1491407,1472168,1479379,1466129,1460123,1439522,1418827,1397499,1385235,1371224,1383704,1363966,1356250,1335382,1266001,1235569,684459,664214,720856,706736,689725,641955,698699,688714,632380,
负债和所有者权益(或股东权益)总计(万元),3500789,3658528,3286564,3298629,3283236,3190206,3263012,3233738,3254358,2912989,2889511,2842982,2825316,2784405,2653489,2661957,2716273,2722611,2717163,2724246,2856618,2782878,2734396,2709977,2738889,2717385,2948802,2754463,2325897,2269082,1230628,1245675,1162637,1143565,1129910,1084445,1091548,1055374,991852,		
  
