报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
固定资产(万元),16604,16645,17472,13584,6460,6876,6769,7359,
在建工程(万元),1948,1610,897,2863,5337,3188,1211,191,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),2337,2379,2450,2598,2270,2314,2431,2551,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,50,70,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),386,397,432,572,281,396,278,243,
其他非流动资产(万元),787,277,184,68,785,1703,1480,2904,
非流动资产合计(万元),22061,21307,21435,19686,15132,14477,12219,13317,
资产总计(万元),71158,70573,58397,54894,46922,53237,43027,44224,
短期借款(万元),3800,4200,5820,5900,3318,8718,3212,6841,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,400,--,158,--,
应付账款(万元),11856,12203,11858,10878,6505,6924,5805,6385,
预收账款(万元),46,62,29,40,35,111,45,189,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1808,1658,1787,1669,1437,1482,1223,1095,
应交税费(万元),552,435,374,455,377,531,660,367,
应付利息(万元),2,1,2,14,3,17,4,5,
应付股利(万元),2223,--,532,736,--,777,450,420,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),20,19,15,14,43,1258,1966,1994,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,140,130,110,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),20306,18578,20417,19706,12119,19957,13652,17407,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,140,270,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),2119,2262,2547,3284,3774,4414,4948,5334,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),2119,2262,2547,3284,3774,4414,5088,5604,
负债合计(万元),22425,20840,22964,22990,15893,24371,18740,23010,
实收资本(或股本)(万元),8825,8825,6619,6619,6619,6619,6619,6619,
资本公积(万元),23199,23199,13134,13134,13048,1967,1967,1967,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),802,857,1089,1388,1495,1565,1864,1705,
盈余公积(万元),674,581,537,261,--,1386,1182,1115,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),8065,9048,7662,4610,3657,11788,8059,5925,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),41566,42510,29041,26011,24819,23325,19691,17330,
少数股东权益(万元),7167,7223,6392,5892,6210,5541,4596,3883,
所有者权益(或股东权益)合计(万元),48733,49733,35433,31904,31029,28866,24287,21213,
负债和所有者权益(或股东权益)总计(万元),71158,70573,58397,54894,46922,53237,43027,44224,		
  
