报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2366,2457,2551,1807,1858,1924,1991,1803,2054,1285,1118,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,444,433,152,170,
非流动负债合计(万元),20996,21774,21868,24124,28818,21494,15557,13917,5955,13162,17585,13645,11045,7001,4027,
负债合计(万元),178734,160404,164603,129633,139603,122244,107807,94145,69053,72205,61338,56464,53399,38355,25039,
实收资本(或股本)(万元),41000,41000,41000,41000,41000,36000,36000,36000,11250,11250,11250,11250,11250,11250,2300,
资本公积(万元),71448,71448,71448,71448,71448,1662,1662,1662,10607,10607,10607,10607,10607,10607,643,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),7480,7480,7480,7480,5454,5454,5454,5454,2528,1631,1305,1041,1041,472,1141,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),104842,92635,81890,90783,83975,73583,63745,60634,61328,38471,30764,23953,21414,12542,13081,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),224770,212564,201818,210712,201878,116700,106861,103750,85713,61959,53926,46851,44312,34871,17165,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,5336,
所有者权益(或股东权益)合计(万元),224770,212564,201818,210712,201878,116700,106861,103750,85713,61959,53926,46851,44312,34871,22502,
负债和所有者权益(或股东权益)总计(万元),403504,372968,366421,340344,341480,238944,214668,197895,154766,134164,115264,103315,97711,73226,47541,		
  
