报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
可供出售金融资产(万元),4811,4840,4855,4658,4568,5868,5393,4006,3076,1960,--,--,--,--,--,--,0,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,852,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),566,575,584,593,596,605,614,623,5,5,5,175,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,45730,--,45636,--,46266,--,49067,--,49303,--,49422,--,35785,--,37228,--,23772,23605,--,--,
累计折旧(万元),--,21366,--,20268,--,19379,--,18423,--,16704,--,15333,--,11281,--,10901,--,9829,8706,--,--,
固定资产净值(万元),--,24363,--,25368,--,26887,--,30644,--,32599,--,34089,--,24504,--,26328,--,13943,14899,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),23865,24363,24871,25368,26337,26887,29825,30644,32020,32599,32681,34089,28831,24504,25404,26328,13377,13943,14899,15520,7836,
在建工程(万元),--,--,--,--,40,--,--,--,75,202,765,--,3201,2662,2160,197,10307,10130,8421,7789,10833,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
无形资产(万元),7581,7654,7728,7802,8595,8673,9810,9895,8932,8991,9046,9084,7515,6366,6641,6693,4618,4645,4700,4811,4918,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
商誉(万元),19590,19559,19559,19559,20958,20959,12618,12618,5171,1803,1471,1468,3956,949,--,--,0,--,--,--,--,
长期待摊费用(万元),1952,1908,2010,1907,1445,1465,1530,1522,1220,1221,1265,1310,1269,--,--,--,0,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1169,1093,1007,983,976,904,807,855,877,764,752,753,707,510,477,479,442,461,506,438,244,
其他非流动资产(万元),4421,2706,926,926,942,860,3698,1270,220,220,220,244,--,--,--,--,0,--,--,--,--,
非流动资产合计(万元),63954,62698,61540,61796,64458,66221,64296,61433,51597,47765,47057,47122,45479,34991,34682,33697,28744,29178,28527,28557,23832,
资产总计(万元),163017,162819,156653,157110,157804,154364,142702,143467,132812,123332,121773,130767,133579,118901,111857,122151,122213,92212,91940,91928,80616,
短期借款(万元),39200,44800,38300,36300,40300,38900,31400,29400,28400,23350,22150,30050,33880,26400,21900,32630,31630,32200,32300,33500,35100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,297,1476,1405,--,--,--,--,--,--,--,--,300,--,--,--,0,--,--,--,--,
应付账款(万元),--,12509,11526,10573,11646,12006,9570,10536,10741,9855,8488,9467,9958,5727,6216,5734,6660,5692,6276,7989,4849,
预收账款(万元),5368,2601,3420,2693,3582,1012,1695,1805,1516,404,718,309,1586,1234,1058,580,812,975,990,2520,1596,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付职工薪酬(万元),1132,954,812,1612,1077,974,590,1217,756,502,430,869,553,423,406,721,472,436,656,889,874,
应交税费(万元),1154,909,1195,2066,850,1516,718,1040,809,1383,1443,1784,832,1742,418,420,637,825,881,1577,1065,
应付利息(万元),--,57,50,46,43,42,40,41,30,26,29,39,32,33,34,60,51,59,60,63,70,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1439,2577,2886,6056,5771,7228,7175,8413,1434,454,1282,1576,1683,837,1786,2345,3228,1478,2822,3678,3741,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),63014,64706,59664,60752,63268,61677,51188,52452,43686,35973,34540,44094,48825,36397,31818,42490,43490,41666,43986,50216,47294,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,111,--,--,--,0,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
预计非流动负债(万元),168,154,151,146,132,126,120,118,126,127,122,118,123,99,111,114,130,130,132,152,152,
长期递延收益(万元),635,642,648,655,664,679,686,693,704,711,723,730,747,600,605,609,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,618,618,627,645,--,
非流动负债合计(万元),802,796,800,801,796,805,805,811,830,838,845,848,981,699,716,723,749,748,759,797,152,
负债合计(万元),63817,65501,60464,61553,64064,62482,51993,53263,44516,36811,35385,44942,49805,37096,32534,43214,44239,42414,44745,51014,47446,
实收资本(或股本)(万元),32267,32267,32267,32267,32267,32267,32267,32267,32267,32267,14667,14667,14667,14667,14667,14667,14667,11000,11000,11000,11000,
资本公积(万元),17855,17855,17855,17855,17855,17855,17855,17855,17855,17855,35455,35455,35455,35455,35455,35455,35455,12703,12703,12703,12703,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
盈余公积(万元),4439,4439,4439,4439,3786,3786,3786,3786,3266,3266,3266,3266,2614,2614,2614,2614,2125,2125,2125,1611,1069,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),38822,36764,35829,35047,33913,32458,31375,30898,30353,29550,29471,29031,28365,28045,26588,26202,25727,23971,21367,15600,8399,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),93384,91325,90390,89608,87821,86366,85283,84806,83741,82938,82859,82419,81101,80781,79323,78938,77974,49799,47195,40914,33171,
少数股东权益(万元),5816,5992,5799,5949,5919,5516,5425,5398,4556,3583,3528,3407,2673,1025,--,--,0,--,--,--,--,
所有者权益(或股东权益)合计(万元),99200,97317,96189,95558,93740,91882,90709,90204,88296,86521,86388,85825,83773,81806,79323,78938,77974,49799,47195,40914,33171,
负债和所有者权益(或股东权益)总计(万元),163017,162819,156653,157110,157804,154364,142702,143467,132812,123332,121773,130767,133579,118901,111857,122151,122213,92212,91940,91928,80616,		
  
