报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
交易性金融负债(万元),--,2350,9097,1902,468,--,--,--,4046,1564,6142,--,--,--,--,--,--,131,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,85,--,--,
应付票据(万元),51230,36370,38604,41076,39212,25615,20984,25621,27400,53935,45980,14007,--,7246,9656,--,--,--,
应付账款(万元),444203,535291,538713,392512,357671,353980,298167,244893,218034,260443,274553,297684,297298,323583,209385,210278,205515,79601,
预收账款(万元),384,177,246,311,248,254,1284,1376,263,415,637,634,684,315,732,559,--,74,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),68659,74267,68449,59719,61059,57138,54849,48899,47264,41148,46041,47578,45910,45606,36936,27038,21192,12954,
应交税费(万元),8172,28875,5362,5001,3674,2091,2266,2121,1791,7646,-59761,-74343,-69178,-53742,-34422,3992,-1836,-3144,
应付利息(万元),1530,2204,4191,2962,1786,665,963,1075,1173,807,908,554,1517,920,674,727,1374,722,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7244,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),14216,15773,13485,11872,20397,27286,18679,24436,15528,10212,4910,8452,20908,18909,22289,23728,55782,99722,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),100288,30138,16500,13000,28019,25673,19038,19000,3000,21431,58257,74227,73042,72751,71692,71012,55915,--,
其他流动负债(万元),12718,9307,7716,5524,3965,4581,--,--,--,--,4220,3489,2423,2794,3388,2944,2246,5494,
流动负债合计(万元),1124608,1152305,1387834,1112087,1104198,919867,817967,796666,837642,934457,910837,936150,921223,1004226,751438,659969,728244,439700,
长期借款(万元),222150,305000,231498,185001,137500,10000,8000,8000,25500,25500,27000,27000,28500,28500,20000,--,17839,72326,
应付债券(万元),372304,367433,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),12185,11989,--,--,--,--,0,98,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),206,215,330,564,345,517,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),40359,39380,40199,41019,41839,42659,43473,44295,45082,45938,46946,48001,48987,49286,--,45489,16471,--,
递延所得税负债(万元),15535,16269,19,19,41,47,0,150,1087,5,1394,14,14,14,31,41,207,19,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,50439,--,--,3200,
非流动负债合计(万元),662740,740285,272046,226602,179724,53223,51473,52542,71669,71443,75340,75015,77501,77800,70470,45530,34517,75544,
负债合计(万元),1787349,1892591,1659880,1338689,1283922,973090,869440,849208,909311,1005900,986177,1011165,998724,1082026,821908,705498,762761,515244,
实收资本(或股本)(万元),262903,262903,261792,261792,218160,218160,218160,218160,67336,67336,67336,67336,67336,60600,60600,60600,60600,60600,
资本公积(万元),317110,315254,298870,298870,320686,320686,320686,320686,145780,145780,145780,145776,145755,1852,1852,1852,2475,2475,
减:库存股(万元),17127,17127,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),109127,109127,85837,85837,85837,85837,69389,69389,69389,69389,55518,55518,55518,55518,41773,41773,22672,5383,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),926382,915385,823279,765083,799667,777609,753157,698412,777466,760963,728884,689049,661125,620558,567787,516617,291318,108682,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1979,--,--,1633,
归属于母公司股东权益合计(万元),1689832,1672979,1467713,1412710,1423147,1400135,1361917,1304734,1060045,1042583,997573,960726,931998,741059,673991,622129,375282,178774,
少数股东权益(万元),5220,6655,6467,7395,7821,7710,7453,7752,737,700,757,746,732,758,763,814,2699,--,
所有者权益(或股东权益)合计(万元),1695052,1679634,1474180,1420106,1430968,1407845,1369369,1312486,1060782,1043284,998330,961472,932730,741817,674754,622944,377981,178774,
负债和所有者权益(或股东权益)总计(万元),3482400,3572225,3134060,2758795,2714890,2380934,2238809,2161694,1970092,2049184,1984506,1972637,1931454,1823843,1496662,1328442,1140742,694018,		
  
