报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
累计折旧(万元),--,4201,--,3802,--,3615,3598,3455,--,3115,2612,2128,1670,
固定资产净值(万元),--,10665,--,10343,--,9292,3722,3750,--,3877,3967,4199,3630,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),10838,10665,10137,10343,9383,9292,3722,3750,3906,3877,3967,4199,3630,
在建工程(万元),74,26,7,7,37,4,5133,3773,2241,500,20,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1177,1146,1083,1092,1102,1102,1109,1110,1128,1128,1147,176,170,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),125,125,125,125,125,125,125,125,125,125,125,125,125,
长期待摊费用(万元),1652,1603,1669,1543,163,180,147,361,415,469,421,463,253,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1132,1024,893,853,782,737,672,642,545,469,357,403,389,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),16617,16227,15734,15636,13255,13150,12636,11508,10143,8388,7929,7311,6307,
资产总计(万元),68888,67444,65316,65767,64847,64437,39843,38799,32773,30832,24580,22087,20736,
短期借款(万元),--,--,--,--,300,300,300,400,290,1370,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,34,34,33,53,--,--,--,
应付账款(万元),1457,1728,1107,2054,1273,2249,1547,1908,906,438,336,353,140,
预收账款(万元),1629,1899,1966,1808,1439,1181,1479,1374,1126,996,1599,2423,2796,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1122,1000,821,1646,951,776,699,1420,765,1420,1270,1356,795,
应交税费(万元),713,692,691,891,1904,1703,1401,1524,1393,905,235,780,1660,
应付利息(万元),0,0,0,0,5,5,5,4,1,4,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,1625,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),123,234,115,147,176,189,156,220,294,252,268,430,689,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,9,--,--,--,
其他流动负债(万元),1974,1812,1624,1508,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),7019,7364,6326,8055,6049,6403,5622,6884,4809,5446,3708,5342,7706,
长期借款(万元),22,31,41,51,3060,3070,2913,1867,643,128,203,466,623,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,9,18,27,36,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),22,31,41,51,3069,3088,2940,1903,643,128,203,466,623,
负债合计(万元),7040,7395,6367,8105,9118,9491,8562,8787,5452,5574,3911,5808,8328,
实收资本(或股本)(万元),10000,10000,10000,10000,10000,10000,7500,7500,7500,7500,7500,7500,1000,
资本公积(万元),21467,21467,21467,21467,21467,21494,1715,1715,1715,1715,1715,1714,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),208,204,180,178,147,141,127,129,99,84,50,19,--,
盈余公积(万元),1634,1634,1634,1634,1313,1313,1313,1313,1005,1005,728,377,1492,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),28166,26433,25531,24383,22803,21842,20469,19200,16843,14807,10551,6550,9639,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),61475,59738,58812,57662,55729,54789,31123,29857,27162,25111,20544,16159,12131,
少数股东权益(万元),373,310,137,--,--,157,157,155,159,147,126,120,276,
所有者权益(或股东权益)合计(万元),61848,60048,58949,57662,55729,54946,31281,30012,27321,25258,20669,16279,12407,
负债和所有者权益(或股东权益)总计(万元),68888,67444,65316,65767,64847,64437,39843,38799,32773,30832,24580,22087,20736,		
  
