报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
应收利息(万元),--,--,--,109,114,--,132,181,187,106,--,--,--,--,--,--,--,--,--,--,--,--,10,8,51,44,113,191,220,322,230,268,142,566,--,0,--,0,0,0,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
其他应收款(万元),--,10445,13840,11633,9763,6421,7988,6910,7235,6082,29208,6347,6487,5034,5053,4264,2449,1830,2306,2418,1721,879,1083,974,828,596,1394,1126,1212,814,887,895,1290,768,1038,1249,771,1068,899,712,843,677,797,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
存货(万元),52825,47985,48785,42648,35078,27542,30191,27805,29550,24653,34282,31274,34777,27196,28793,23799,24199,21968,27274,26538,16909,15035,16591,13643,11803,12309,13289,13505,14189,15693,17407,19059,15412,11305,10397,7460,8461,6422,4960,4350,6247,4565,5116,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,57697,--,--,--,--,--,--,--,--,--,--,4,9,15,2,12,16,33,--,--,--,--,24,94,164,179,--,0,--,0,0,0,--,0,0,
其他流动资产(万元),11544,8975,4573,6083,30329,5958,8089,7159,--,22172,75097,72687,10431,7898,11650,4173,10183,7092,2053,2789,2251,12851,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
流动资产合计(万元),316795,315893,292932,310201,325673,285649,278241,247217,281630,280395,299870,303569,160964,169683,172916,148286,149693,143569,111944,112456,93755,107230,91059,86612,91217,100729,89433,83496,85778,94643,87620,87558,87748,94546,79985,80861,82514,32951,27639,24641,24941,23830,17123,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,0,750,750,750,750,750,750,750,750,750,750,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
长期股权投资(万元),1126,1111,4503,4550,4586,4637,4639,4699,11166,10877,1210,1234,1257,835,1282,1304,1322,1362,1404,1470,1500,1561,1620,1689,1737,1765,1847,1949,2014,2092,2078,2208,2280,2331,2384,0,--,0,0,0,--,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
投资性房地产(万元),982,909,1263,1120,1148,1243,1272,1061,1192,1220,2171,2210,2249,2288,2328,1635,1661,1683,1104,1125,1161,1181,1268,1296,1183,1209,1233,1262,649,668,687,705,724,772,777,781,738,756,774,640,671,667,831,
固定资产原值(万元),--,172677,--,143575,--,120428,--,126080,--,113001,--,96743,--,66415,--,40856,--,38933,--,34672,--,28859,--,22346,--,17009,--,16065,--,14884,--,13673,--,11789,--,7991,--,7881,0,7565,7283,0,0,
累计折旧(万元),--,38273,--,32066,--,27224,--,25167,--,20637,--,17481,--,14765,--,11430,--,9905,--,8724,--,7171,--,6411,--,5619,--,4804,--,4054,--,3415,--,2796,--,2499,--,2382,0,2275,1968,0,0,
固定资产净值(万元),--,134403,--,111509,--,93204,--,100913,--,92364,--,79262,--,51650,--,29425,--,29028,--,25948,--,21688,--,15936,--,11391,--,11261,--,10830,--,10257,--,8993,--,5493,--,5499,0,5289,5315,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
固定资产(万元),--,134403,119778,111509,93139,93204,101041,100913,96766,92364,78432,79262,50867,51650,49027,29424,28684,29028,25957,25948,24386,21688,23992,15936,11307,11391,11306,11261,10917,10830,10394,10257,9790,8993,6391,5493,5365,5499,5348,5289,5315,5436,3283,
在建工程(万元),--,150585,100138,71234,86898,85272,76564,60901,57085,58602,43027,55810,53642,40532,22803,19710,12390,7331,10960,3665,5058,7681,2680,9629,12338,10518,9903,8272,8277,6902,3776,2217,1360,1125,1378,848,637,427,608,431,--,0,1978,
工程物资(万元),--,77,--,10258,10,10,2796,52,--,0,1748,--,--,832,--,--,96,--,132,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
生产性生物资产(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
油气资产(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
无形资产(万元),37123,33479,34302,33869,33716,30306,28255,28558,24754,24391,19944,19621,19745,20017,17910,13477,13502,13917,13018,10744,8237,8381,8589,8801,5280,4294,2995,3061,3127,3193,3259,3325,2664,2691,2729,587,601,616,429,433,391,399,408,
开发支出(万元),8365,11146,7600,6503,5200,7083,6197,4660,5041,4845,8105,7931,7346,6328,3104,2381,2105,1262,1435,3865,4003,3434,2521,1831,4946,5295,5625,4661,3698,2862,990,732,837,781,286,250,250,250,456,456,276,36,0,
商誉(万元),78207,78207,85863,85863,85863,85863,85725,85725,11148,11148,11148,11148,11148,11148,13777,6861,6861,6861,6668,6668,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
长期待摊费用(万元),10391,10826,10335,16038,15191,10910,8163,7404,6254,6328,5300,3929,3626,3544,887,835,86,87,114,127,114,125,160,171,155,124,172,151,178,151,14,15,18,18,233,286,340,394,0,0,--,0,20,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
递延所得税资产(万元),5822,5806,6894,6565,6329,5694,5798,5104,4584,4316,2969,2966,2288,2324,1715,1520,1290,1310,835,791,719,816,673,701,605,671,525,520,384,445,316,331,345,321,247,203,238,195,304,115,145,39,48,
其他非流动资产(万元),13392,11773,7843,17410,14719,13556,9820,9796,10224,11024,5905,12526,8505,8715,2918,117,782,4270,240,7113,2476,2198,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
非流动资产合计(万元),446076,438322,378518,364918,346798,337778,330271,308874,228964,225865,180708,197386,161421,148963,116502,78013,69530,67860,61868,61518,47654,47066,41501,40054,37551,35267,33606,31137,29242,27143,21513,19789,18019,17033,14424,8448,8169,8137,7919,7364,6798,6578,6567,
资产总计(万元),762871,754215,671450,675119,672471,623427,608512,556091,510594,506261,480578,500955,322385,318646,289417,226299,219223,211430,173811,173973,141409,154296,132560,126666,128767,135996,123040,114633,115021,121786,109133,107347,105766,111579,94410,89309,90683,41089,35559,32005,31738,30409,23690,
短期借款(万元),23214,45200,45800,52300,53800,42822,60800,52800,33400,19175,15000,17130,37630,28080,38080,22500,19700,16700,12900,10000,--,--,--,--,--,--,--,--,322,323,331,1432,--,--,--,0,--,0,1500,1500,--,6700,4500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
交易性金融负债(万元),--,--,509,204,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
应付票据(万元),--,44987,--,27233,38379,32483,26371,19341,20431,19338,23269,27351,36005,45686,38663,23268,19588,15667,12802,12211,13057,16087,9667,9306,12370,15742,8859,6660,4187,5793,8535,2361,8751,6605,2953,2728,5332,3886,2841,2460,6775,1427,1277,
应付账款(万元),--,104197,--,74767,51242,59741,58414,48526,43840,53330,34544,46281,37374,36709,36552,26146,28025,35440,18987,18734,14583,20904,17618,15811,12777,15917,15449,14198,15749,19690,13724,17031,10822,15289,9367,7142,6216,7700,6384,5941,4305,6160,5015,
预收账款(万元),22134,12619,12218,11477,10918,9048,8266,9158,7641,7479,10159,8652,6081,7010,6413,4657,6447,5711,7372,8352,5170,3652,2795,2194,2417,2790,1955,1744,3412,2712,4380,6733,3916,3569,2547,2149,2855,2476,1243,1330,1950,727,646,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
应付职工薪酬(万元),2797,6467,2673,2036,2191,4864,1517,1409,1294,3963,905,1008,1251,3530,879,849,1050,2765,772,766,616,2389,639,671,621,2057,606,544,561,1864,561,489,458,1266,491,468,431,1128,632,647,760,466,726,
应交税费(万元),6145,7037,5205,3570,3862,7134,3947,4511,1681,3327,1390,1453,828,4188,919,937,791,2641,1038,1332,0,2627,-1519,-1756,-2063,-1443,-1310,-1561,-1603,-263,-1225,-646,-1484,1985,603,738,-92,1549,630,543,468,1268,638,
应付利息(万元),723,723,--,216,137,165,143,132,99,96,321,118,134,94,68,62,70,31,23,12,--,--,--,--,--,--,--,--,13,9,--,--,--,--,--,0,--,0,0,0,--,0,0,
应付股利(万元),--,0,--,807,--,--,166,174,121,121,122,30,30,30,44,44,--,--,--,--,--,69,69,69,29,29,60,60,--,--,--,137,0,0,--,74,--,0,0,0,--,0,1,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
其他应付款(万元),--,3443,3288,12688,28107,19157,3191,4434,4017,5107,5888,8174,5031,3798,945,942,1128,1629,538,7041,1160,1588,307,491,1193,1245,310,298,298,1016,265,406,438,1319,608,532,461,738,756,480,256,1321,605,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
一年内到期的非流动负债(万元),25477,23315,17575,15538,13072,25774,8774,5769,6769,4164,4514,3150,2150,820,120,110,50,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,236,248,267,295,2058,2391,2247,2268,2180,1488,786,803,717,734,734,734,720,644,659,620,1510,910,870,140,0,
流动负债合计(万元),219490,247986,206722,200836,203554,202983,171588,146254,119294,116101,96111,113347,126514,129944,122683,79515,76849,80633,54668,58695,34852,47613,31636,29177,29592,38606,28109,23432,23724,31947,27287,28677,23634,30766,17288,14473,15863,18096,15497,13810,15383,18209,13407,
长期借款(万元),181950,148546,109442,119215,92222,48615,65615,59519,59519,61389,61739,63288,36788,32378,17878,16718,10878,778,828,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,20,20,--,0,0,
预计非流动负债(万元),424,452,143,238,43,375,69,180,391,380,149,221,212,368,2681,2681,2772,2977,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
长期递延收益(万元),2367,2479,2245,2331,2278,2473,2689,2935,2562,2662,3279,2923,3005,2943,3010,3331,3480,3464,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
递延所得税负债(万元),88,92,97,102,109,112,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,50,50,14,0,0,
其他非流动负债(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2425,1900,2044,2091,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
非流动负债合计(万元),184829,151568,111927,121885,94651,51575,68372,62634,62472,64431,65166,66432,40006,35689,23569,22730,17131,7218,3253,1900,2044,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,70,70,14,0,0,
负债合计(万元),404319,399554,318650,322721,298205,254558,239960,208888,181766,180532,161277,179779,166520,165634,146252,102245,93979,87851,57921,60596,36895,49703,31636,29177,29592,38606,28109,23432,23724,31947,27287,28677,23634,30766,17288,14473,15863,18096,15567,13880,15397,18209,13407,
实收资本(或股本)(万元),27151,27151,27132,27939,27962,27943,27845,27108,27102,27097,27074,27072,22467,22449,22430,22440,22420,22420,21978,21978,21978,22248,22248,22248,22390,22390,22392,22392,15997,15997,15600,15600,7800,7800,7800,7800,7800,5850,5850,5850,4500,4500,3979,
资本公积(万元),214843,214843,211068,224087,223262,221476,217893,205154,205035,204689,203082,202760,43921,43377,42605,42289,41567,41271,37725,37725,37725,39563,39639,39594,40515,40477,40553,40367,46594,46403,42248,42248,50047,50047,49711,49711,49711,1092,1092,1092,1092,1093,228,
减:库存股(万元),--,0,--,9669,9669,9669,--,--,--,--,1670,1670,1670,1670,2648,2648,2648,2648,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
盈余公积(万元),12759,12759,12225,12225,12225,12225,9710,9710,9710,9710,9397,9397,8380,8380,7037,7037,7037,7037,5971,5971,5971,5971,4639,4639,4639,4639,4118,4118,4118,4118,2886,2886,2886,2886,1936,1936,1936,1936,1614,1614,1614,1313,1191,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
未分配利润(万元),78675,75295,79576,75592,98693,95643,90748,83317,66434,63731,56832,59085,58321,56025,50093,44420,46035,45016,40384,38328,38639,36612,34398,31008,31631,29884,27868,24325,24589,23322,21111,17921,21242,19922,17546,15272,15201,13954,11280,9424,9000,5186,3147,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
归属于母公司股东权益合计(万元),333427,330047,329999,330171,352470,347616,346194,325287,308279,305225,294714,296643,131417,128560,119517,113537,114410,113095,106058,104002,104313,104393,100924,97489,99176,97390,94931,91201,91296,89840,81846,78656,81975,80655,76993,74719,74648,22832,19836,17980,16206,12092,8545,
少数股东权益(万元),25125,24614,22802,22227,21795,21253,22358,21917,20549,20504,24587,24533,24449,24452,23649,10517,10834,10484,9832,9376,200,200,--,--,--,--,--,--,--,--,--,14,158,157,128,117,172,161,156,145,135,108,1737,
所有者权益(或股东权益)合计(万元),358552,354661,352800,352397,374266,368869,368551,347203,328827,325729,319301,321176,155866,153012,143166,124054,125244,123579,115890,113378,104513,104593,100924,97489,99176,97390,94931,91201,91296,89840,81846,78670,82132,80813,77122,74836,74821,22993,19992,18125,16341,12200,10282,
负债和所有者权益(或股东权益)总计(万元),762871,754215,671450,675119,672471,623427,608512,556091,510594,506261,480578,500955,322385,318646,289417,226299,219223,211430,173811,173973,141409,154296,132560,126666,128767,135996,123040,114633,115021,121786,109133,107347,105766,111579,94410,89309,90683,41089,35559,32005,31738,30409,23690,		
  
