报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
长期待摊费用(万元),153,164,224,254,268,227,197,215,194,195,74,81,94,69,56,44,50,65,14,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1136,1107,225,198,199,186,178,145,239,261,245,235,249,234,266,428,235,138,98,
其他非流动资产(万元),5393,2727,1249,1747,1816,2701,1741,1775,624,753,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),85509,79665,73354,73060,71525,66074,62073,61843,36697,29338,25955,24612,21597,20197,18914,18297,15052,13908,8871,
资产总计(万元),138670,128275,117634,115173,115690,109090,107206,104572,67301,65501,62279,59928,66515,36937,35195,30438,27232,23551,16951,
短期借款(万元),4761,555,561,620,620,--,--,--,--,--,--,--,5800,5800,5800,2800,2000,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,30,64,--,27,--,--,--,41,73,92,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),150,--,1100,1702,1601,1515,400,1000,111,--,--,--,878,239,152,612,--,192,600,
应付账款(万元),7645,6704,3413,4014,4930,3658,4750,5661,2865,3172,1840,2285,1740,2540,2020,1939,1787,3152,1432,
预收账款(万元),568,98,101,184,499,100,80,198,156,38,16,468,152,68,11,4,4,168,381,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),507,1970,529,480,346,966,338,280,84,650,203,156,123,623,202,145,510,392,263,
应交税费(万元),1449,1331,1301,1616,1103,730,1502,1166,506,354,907,280,589,335,640,638,370,-270,-34,
应付利息(万元),--,4,2,1,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1640,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2535,2711,221,217,3272,3256,5831,29590,20,21,41,13,304,15,16,16,21,8,23,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),201,76,2295,2295,--,--,--,--,--,--,--,--,--,--,700,700,1380,2144,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),17816,13448,9522,11129,12373,10224,12930,37959,3743,4261,3008,3202,9586,9660,9614,6946,6072,5787,4304,
长期借款(万元),3608,2404,1791,1024,--,--,--,--,--,--,--,--,--,--,--,--,--,1380,1249,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,2295,2295,--,2295,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),359,359,150,150,150,150,--,--,983,983,983,983,983,983,--,--,--,--,--,
递延所得税负债(万元),413,423,458,471,463,221,229,236,9,--,12,58,26,--,--,--,13,--,5,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,983,983,743,600,--,
非流动负债合计(万元),4380,3187,2398,1644,2907,2666,229,2531,992,983,995,1041,1009,983,983,983,756,1980,1254,
负债合计(万元),22196,16635,11921,12773,15280,12891,13159,40491,4735,5244,4003,4243,10595,10643,10597,7929,6828,7767,5558,
实收资本(或股本)(万元),25719,25719,25719,25719,25719,25719,25719,7980,7980,7980,7980,7980,7980,5980,5980,5980,5980,5980,5980,
资本公积(万元),38163,38163,38163,38163,38170,38170,38170,29792,29792,29792,29792,29792,29792,4399,4399,4399,4399,4399,4400,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2501,2501,2021,2021,2021,2021,1555,1555,1555,1555,1170,1170,1170,1170,766,766,766,513,105,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),43523,39845,38306,35087,33206,30238,28562,24703,23178,20858,19269,16671,16903,14666,13371,11277,9168,4891,895,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),109858,106115,104254,101023,99128,96168,94005,64031,62505,60185,58211,55614,55846,26216,24516,22423,20314,15784,11381,
少数股东权益(万元),6615,5526,1459,1377,1281,31,42,51,61,71,65,71,74,78,82,86,90,--,13,
所有者权益(或股东权益)合计(万元),116473,111641,105713,102400,100409,96199,94047,64081,62566,60257,58276,55685,55920,26294,24598,22509,20404,15784,11393,
负债和所有者权益(或股东权益)总计(万元),138670,128275,117634,115173,115690,109090,107206,104572,67301,65501,62279,59928,66515,36937,35195,30438,27232,23551,16951,		
  
