报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),3208,3217,3261,4214,4262,4348,4427,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),163,163,177,146,175,148,129,
其他非流动资产(万元),1290,435,488,550,615,1397,883,
非流动资产合计(万元),30756,30052,29226,29897,28744,22073,17870,
资产总计(万元),65927,63393,58572,56806,55094,46910,40255,
短期借款(万元),--,--,--,--,900,--,50,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,
应付账款(万元),4285,5048,4005,5132,4146,3935,3065,
预收账款(万元),250,296,298,238,157,203,171,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),2494,2155,2237,1904,2091,2021,1865,
应交税费(万元),1314,1380,1388,1015,1350,732,623,
应付利息(万元),--,--,--,--,1,--,0,
应付股利(万元),--,--,--,2500,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),54,61,52,5,281,332,682,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),8397,8940,7980,10795,8927,7223,6456,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),77,83,94,109,123,165,208,
递延所得税负债(万元),--,--,--,--,--,0,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),77,83,94,109,123,166,208,
负债合计(万元),8474,9023,8074,10903,9050,7388,6663,
实收资本(或股本)(万元),7500,7500,7500,7500,7500,7500,7500,
资本公积(万元),11251,11251,11251,11251,10051,10050,10047,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),3997,3997,3997,3183,3183,2391,1496,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),33853,30825,27049,23460,24789,19202,14202,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),56601,53572,49797,45393,45522,39142,33245,
少数股东权益(万元),852,798,700,510,522,380,346,
所有者权益(或股东权益)合计(万元),57453,54370,50497,45903,46044,39522,33591,
负债和所有者权益(或股东权益)总计(万元),65927,63393,58572,56806,55094,46910,40255,		
  
