报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),15,17,19,20,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1132,1142,1151,1160,958,1044,1053,1125,1134,1244,1267,1267,207,209,217,--,--,
固定资产原值(万元),--,7360,--,7303,--,7376,--,7392,--,7360,--,7409,--,7511,7319,2025,2119,
累计折旧(万元),--,2106,--,1986,--,1854,--,1703,--,1685,--,1504,--,1388,1030,919,766,
固定资产净值(万元),--,5254,--,5317,--,5523,--,5689,--,5675,--,5905,--,6123,6289,1106,1353,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),5191,5254,5331,5317,5395,5523,5605,5689,5670,5675,5799,5905,6015,6123,6289,1106,1353,
在建工程(万元),--,--,--,--,--,--,--,121,--,--,--,--,--,--,--,2,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),244,284,290,150,101,125,129,157,136,164,182,184,200,194,154,154,197,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),487,520,546,584,617,655,691,461,519,586,653,719,818,892,688,89,164,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),989,965,1114,1031,1041,886,695,676,574,561,443,443,346,327,171,122,73,
其他非流动资产(万元),805,805,45,45,376,376,376,376,376,331,--,--,939,308,--,--,--,
非流动资产合计(万元),8863,8986,8496,8308,8488,8609,8549,8605,8409,8559,8344,8518,8526,8053,7520,1474,1787,
资产总计(万元),37478,38799,36672,36700,34256,34315,34625,35193,36492,40324,26882,27040,26080,26588,24854,15936,13571,
短期借款(万元),1500,2500,2500,2500,--,--,1550,2600,2600,4100,3500,3500,2000,2000,1550,180,600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,42,64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),1167,1323,1101,1101,822,967,798,741,893,1138,1113,1141,1237,998,585,339,377,
预收账款(万元),513,434,676,338,407,144,679,465,526,470,493,564,1065,1198,969,792,723,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),779,1110,343,537,594,630,619,572,829,1514,1642,1489,1570,2130,2712,2248,1809,
应交税费(万元),395,352,318,329,599,705,332,416,321,581,242,395,367,1088,1175,560,238,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,390,--,--,--,--,--,--,--,--,813,813,258,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),75,116,69,77,86,84,83,78,157,1207,246,360,276,271,256,105,187,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),4690,6138,5330,5532,2768,2790,4321,5132,5586,9270,7496,7709,7588,8758,7765,4224,3934,
长期借款(万元),1170,1235,1300,1365,1430,1495,1560,1625,1690,1755,1820,1885,1950,2015,2275,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),1,2,2,4,5,5,6,8,9,9,10,11,12,12,18,24,252,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,3,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),1171,1237,1302,1369,1435,1500,1566,1633,1699,1764,1830,1896,1962,2027,2293,24,255,
负债合计(万元),5861,7375,6633,6901,4203,4291,5888,6764,7284,11035,9326,9605,9550,10785,10058,4248,4189,
实收资本(或股本)(万元),8320,8320,8320,8320,8320,8320,8320,8320,8320,8320,6240,6240,6240,6240,6240,6240,6240,
资本公积(万元),9622,9622,9622,9622,9622,9622,9622,9622,9622,9622,965,965,900,900,900,900,900,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1876,1876,1674,1674,1674,1674,1449,1449,1449,1449,1184,1183,1183,1183,932,550,204,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),11799,11606,10423,10184,10242,10163,9103,8751,9522,9621,8918,8758,7969,7206,6456,3855,1912,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,
归属于母公司股东权益合计(万元),31617,31424,30039,29799,29858,29779,28493,28142,28912,29011,17306,17146,16292,15529,14528,11545,9256,
少数股东权益(万元),--,--,--,--,195,246,244,287,296,278,250,290,239,274,269,143,126,
所有者权益(或股东权益)合计(万元),31617,31424,30039,29799,30053,30024,28737,28429,29208,29289,17556,17435,16530,15803,14796,11687,9382,
负债和所有者权益(或股东权益)总计(万元),37478,38799,36672,36700,34256,34315,34625,35193,36492,40324,26882,27040,26080,26588,24854,15936,13571,		
  
