报告日期,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
其他应付款(万元),138893,147301,157453,563701,560261,53970,34422,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1533,7428,8011,57279,74639,43538,19557,
其他流动负债(万元),2660,2862,2742,570,401,401,--,
流动负债合计(万元),865812,774877,788472,1242171,1271559,744526,625341,
长期借款(万元),204886,204886,204886,766796,470184,242352,183686,
应付债券(万元),9929,9924,9919,22412,22042,60979,85154,
长期应付款(万元),--,--,--,--,--,24641,--,
专项应付款(万元),1903,1903,1903,--,--,--,--,
预计非流动负债(万元),490,558,560,64,64,66,69,
长期递延收益(万元),14810,15043,15132,11625,10762,11332,739,
递延所得税负债(万元),191376,189661,187622,183914,185881,151472,132328,
其他非流动负债(万元),601,--,--,--,--,--,--,
非流动负债合计(万元),423994,421974,420022,984810,688933,490842,401976,
负债合计(万元),1289806,1196851,1208494,2226981,1960493,1235367,1027317,
实收资本(或股本)(万元),562338,562338,562338,150000,150000,150000,150000,
资本公积(万元),2593365,2593365,2593365,1194386,1240865,1255960,1263448,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),976,839,800,--,--,--,--,
盈余公积(万元),42526,42526,42526,97772,97772,74303,56824,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),613018,651087,570570,953466,818864,643703,515812,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),-50408,-51837,--,--,--,--,--,
归属于母公司股东权益合计(万元),3776081,3812069,3730795,2378972,2301357,2135573,1981967,
少数股东权益(万元),591082,581540,597075,612477,768472,698775,595043,
所有者权益(或股东权益)合计(万元),4367164,4393609,4327870,2991448,3069830,2834347,2577010,
负债和所有者权益(或股东权益)总计(万元),5656969,5590460,5536364,5218430,5030322,4069715,3604326,		
  
