报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),61,61,60,195,314,379,310,75,798,706,--,--,--,--,--,--,--,
应付账款(万元),19524,10542,7186,12429,13564,10845,11780,13650,11067,7205,13357,4207,5627,6008,5814,10346,2021,
预收账款(万元),14963,16976,16099,15153,15941,13125,16199,16291,18742,30867,32674,23137,15144,11645,20950,17012,4864,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),406,390,468,823,284,275,260,610,355,693,525,504,383,81,298,237,87,
应交税费(万元),2198,810,2165,1359,5042,5099,3276,4272,1855,1456,1010,1179,322,-726,-1588,-682,83,
应付利息(万元),13,11,12,12,11,9,9,8,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),6316,6352,1025,1018,1054,596,441,394,811,737,2539,59,88,85,317,156,627,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2100,2100,1000,1000,1000,1000,1000,1000,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),5492,3106,2197,3761,74,112,112,112,92,92,68,--,--,--,--,--,--,
流动负债合计(万元),51072,40348,30212,35750,37285,31441,33386,36412,33720,45569,50173,29087,21564,17093,25790,27069,7683,
长期借款(万元),2500,2500,4000,4000,4000,4000,4000,4000,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),1661,1557,1509,1466,1348,1332,1303,1280,972,816,458,417,399,419,312,228,43,
长期递延收益(万元),1394,1468,1607,1626,1699,1289,1317,1345,713,459,569,--,--,--,--,--,--,
递延所得税负债(万元),4,3,5,5,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,300,--,--,--,--,--,
非流动负债合计(万元),5559,5528,7121,7097,7047,6621,6620,6625,1685,1276,1027,717,399,419,312,228,43,
负债合计(万元),56632,45876,37333,42847,44332,38062,40006,43038,35405,46845,51201,29804,21963,17512,26103,27297,7726,
实收资本(或股本)(万元),15403,15403,8400,8400,8400,6300,6300,6300,6300,6300,6300,6300,6000,6000,6000,1000,800,
资本公积(万元),34045,33904,35854,35854,35854,6944,6944,6944,6944,6944,6944,6944,4171,4171,4121,1074,552,
减:库存股(万元),4980,4980,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3495,3495,3495,3495,3049,3049,3049,3049,2548,2548,1805,1247,726,232,232,355,104,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),26722,22617,26486,25486,24181,23625,21015,20468,17000,17889,13769,9713,5886,4472,1220,2713,589,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,-70,-67,-50,-36,-17,-16,
归属于母公司股东权益合计(万元),74646,70415,74226,73231,71454,39883,37256,36713,32706,33595,28722,24134,16715,14825,11537,5124,2029,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,201,214,132,
所有者权益(或股东权益)合计(万元),74646,70415,74226,73231,71454,39883,37256,36713,32706,33595,28722,24134,16715,14825,11738,5338,2161,
负债和所有者权益(或股东权益)总计(万元),131278,116290,111559,116078,115786,77945,77262,79751,68111,80439,79922,53938,38678,32337,37841,32635,9888,		
  
