报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
固定资产(万元),26983,24477,24844,25110,25489,21886,22149,22468,22736,21085,6381,6059,6127,670,636,603,574,481,477,489,497,508,519,532,553,571,531,540,538,589,
在建工程(万元),--,2445,2445,2445,2445,--,--,--,--,--,706,277,277,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4920,5406,7421,6866,5794,2790,2994,3252,3423,2767,2949,1288,1379,1450,1540,755,801,74,80,87,89,96,102,108,114,120,10,--,--,--,
开发支出(万元),4462,404,467,1205,2149,1137,1137,1115,832,483,--,1563,1141,693,278,830,575,2021,1396,749,463,303,263,116,--,143,--,--,--,--,
商誉(万元),13044,13263,13734,13533,13754,15913,14214,14441,14441,16563,16561,11346,7726,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),705,209,379,399,248,298,336,313,355,1302,267,181,22,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2506,1815,1940,1717,1722,1229,1230,1087,992,2490,2495,2305,2161,2777,2777,2516,2516,101,101,73,73,107,107,66,66,78,78,67,26,56,
其他非流动资产(万元),--,--,500,500,500,--,--,--,--,872,15214,14811,14811,15643,8241,--,--,--,--,--,--,--,--,169,--,146,--,--,--,--,
非流动资产合计(万元),57187,52570,53364,53404,53388,44476,43301,43886,44011,51468,58946,52181,47632,35198,27395,25089,18388,3676,3053,2397,2122,2014,1991,7140,1733,2059,1619,1607,1564,1645,
资产总计(万元),182305,166400,166103,145888,146740,136307,126029,132331,115609,111921,106357,102208,100627,71274,59371,65980,64259,52618,43413,43428,44204,41723,41664,42890,43514,40847,17285,17791,13749,11006,
短期借款(万元),15000,15000,15000,10000,10000,10000,--,--,4145,6102,6694,1081,35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,130,--,--,--,--,--,--,--,--,--,
应付账款(万元),--,--,277,636,1664,496,700,42,124,52,129,527,611,2421,431,262,14,780,1013,--,--,46,--,0,823,224,25,290,315,363,
预收账款(万元),3033,3064,1254,3679,2625,6058,4225,5215,864,2874,1277,2540,1137,3230,996,598,572,519,418,424,695,58,327,49,227,244,104,1636,1818,1739,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5304,121,127,3466,3732,516,705,3816,4170,--,--,2187,2449,-215,8,2009,818,1,8,680,855,--,8,176,530,79,85,478,354,163,
应交税费(万元),4186,1981,4167,4823,5402,3438,3436,3617,3441,1636,1799,1414,3136,383,293,128,428,251,59,26,123,197,183,280,175,142,289,622,101,266,
应付利息(万元),--,--,--,--,--,--,--,--,--,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),72,--,72,72,72,147,1452,66,66,108,108,43,43,42,66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,999,1273,1888,1453,1089,1117,4499,4891,7144,7066,3219,4305,99,54,6519,6524,29,65,43,76,4,4,52,112,112,2,13,74,122,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1121,3428,2800,4041,4161,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),30324,24800,24971,28606,29108,21745,11634,17256,17702,17923,17074,11011,11717,5959,1848,9516,8356,1580,1563,1173,1879,306,522,556,1867,801,505,3039,2661,4653,
长期借款(万元),5233,5606,6727,5606,5980,10261,10381,10875,10715,11416,11636,11355,11475,7475,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,1603,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25,--,--,--,--,
预计非流动负债(万元),839,374,612,249,654,412,638,188,675,372,588,239,517,215,310,211,296,223,240,133,228,81,121,52,76,68,106,79,87,57,
长期递延收益(万元),30,36,42,48,54,41,104,166,228,290,353,415,477,568,114,120,120,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,401,401,401,66,66,66,66,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),21839,23656,24098,2328,1848,4184,4184,4064,4064,6146,6146,6146,6146,8662,8662,7188,7188,--,--,--,--,--,33,65,98,--,--,--,--,11,
非流动负债合计(万元),27940,29672,31880,8633,8937,14965,15372,15359,15748,18225,18724,19758,18616,16920,9086,7519,7604,223,240,133,228,81,154,117,173,93,106,79,87,68,
负债合计(万元),58265,54471,56851,37239,38045,36709,27006,32614,33449,36147,35797,30769,30333,22880,10934,17035,15959,1803,1803,1306,2107,387,676,673,2041,893,611,3118,2749,4721,
实收资本(或股本)(万元),32152,32152,32152,29930,29930,29937,29937,29937,29219,29224,29224,14612,14612,14145,14145,5631,5631,5631,5170,5170,5170,5170,5170,5170,5170,5170,3870,3870,3870,760,
资本公积(万元),76705,68724,68724,47425,47854,46724,46724,46575,29926,30835,30835,45065,45080,29561,29561,35937,35937,32968,26241,26241,26241,26241,26241,26241,26241,26241,5030,5030,5030,--,
减:库存股(万元),21839,23245,23687,1848,1848,3823,3823,3823,3823,6146,6146,6146,6146,8662,8662,7188,7188,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2925,2925,2925,2925,2925,2925,2925,2925,2925,2160,2160,2160,2160,1599,1599,1599,1599,1227,1227,1224,1224,1113,1113,1006,1006,777,577,577,210,795,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),33025,30408,28151,29525,29175,23073,22295,22888,22802,19266,14053,15571,14610,11752,11795,12966,12321,10989,8972,9487,9463,8813,8465,9799,9056,7766,7197,5195,1890,4731,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),123067,111081,108168,107898,107931,98744,98155,98865,81310,75282,70064,71247,70316,48394,48438,48946,48300,50815,41610,42122,42097,41336,40988,42216,41474,39954,16674,14672,11000,6285,
少数股东权益(万元),973,848,1084,751,764,854,868,852,850,492,496,192,-21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),124041,111929,109252,108649,108695,99598,99023,99717,82160,75774,70560,71439,70295,48394,48438,48946,48300,50815,41610,42122,42097,41336,40988,42216,41474,39954,16674,14672,11000,6285,
负债和所有者权益(或股东权益)总计(万元),182305,166400,166103,145888,146740,136307,126029,132331,115609,111921,106357,102208,100627,71274,59371,65980,64259,52618,43413,43428,44204,41723,41664,42890,43514,40847,17285,17791,13749,11006,		
  
