报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
应交税费(万元),3246,2149,2524,2428,2069,3490,1102,1364,1258,1313,1124,359,795,638,389,621,1617,289,178,
应付利息(万元),724,861,730,685,563,533,153,43,33,73,27,35,12,9,9,12,10,15,12,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),12518,14449,16850,12824,12669,10894,5088,5101,368,1264,161,39,225,99,1031,38,12,10,9,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,20000,--,--,--,--,--,--,900,900,1904,1917,1029,1042,2700,3500,3500,1100,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,--,
流动负债合计(万元),153953,194309,182860,158203,136059,118394,96785,78573,58603,51499,48666,41054,30697,30472,24983,26706,21090,13219,5116,
长期借款(万元),92385,91652,92407,82388,61844,61828,61873,1844,1833,--,--,--,900,900,1000,1200,1200,4900,6000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),53854,26275,26981,26981,26981,26981,20000,20000,20000,20000,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,139,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),2314,1824,--,--,--,--,--,--,--,--,--,--,--,3,--,--,--,--,--,
其他非流动负债(万元),139,40000,40000,40000,40000,40000,--,--,--,--,--,--,--,0,55,67,--,--,372,
非流动负债合计(万元),148692,159890,159388,149370,128825,128809,81873,21844,21833,20000,0,0,900,903,1055,1267,1200,4900,6372,
负债合计(万元),302645,354199,342248,307572,264884,247202,178658,100417,80436,71499,48666,41054,31597,31374,26038,27974,22290,18119,11488,
实收资本(或股本)(万元),24122,24173,18358,18280,18280,18280,17924,17924,11949,11949,11949,11949,11949,11949,11949,9600,9600,6000,6000,
资本公积(万元),172354,173309,41533,39933,38913,40492,33472,33472,33472,33567,32665,32665,32665,32665,32665,14,14,614,614,
减:库存股(万元),6197,6197,6981,6981,6981,6981,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),9352,9359,6874,6874,6874,6874,4542,4542,4542,4542,3337,3337,3337,3337,2167,2167,2167,1191,424,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),60864,58626,58787,53382,45287,37996,36231,31924,37010,33370,30723,28243,28927,26196,24761,22154,15618,10724,3829,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),260510,259414,118610,111553,102422,96691,92314,87988,87056,83427,78664,76121,76759,74148,71543,33936,27400,18530,10868,
少数股东权益(万元),12918,5754,4252,4263,2811,3071,2995,2734,2776,4890,20048,50,49,0,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),273428,265167,122862,115816,105234,99762,95309,90722,89831,88317,98712,76171,76808,74148,71543,33936,27400,18530,10868,
负债和所有者权益(或股东权益)总计(万元),576073,619366,465109,423388,370118,346965,273967,191139,170267,159817,147378,117225,108405,105522,97581,61909,49690,36648,22356,		
  
