报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),9830,9920,10121,9443,7902,6158,6178,5302,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),2512,2830,3014,2352,2634,1439,2023,1922,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),366,353,341,251,237,252,430,408,
其他非流动资产(万元),2481,2454,2150,588,904,295,1113,1824,
非流动资产合计(万元),47116,48041,46627,39258,35919,31535,33341,30603,
资产总计(万元),121765,120579,110176,93288,94462,93593,102248,99318,
短期借款(万元),36781,39931,33700,38300,44600,31500,34018,26537,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),4951,6042,2664,3398,1450,2859,2865,7710,
应付账款(万元),12228,9309,12060,7806,5474,5433,10070,11838,
预收账款(万元),306,388,466,109,976,2170,4210,2893,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1433,1229,2259,1798,1511,1692,1779,1420,
应交税费(万元),1060,540,1108,913,702,1063,762,338,
应付利息(万元),127,76,195,60,74,40,83,68,
应付股利(万元),--,--,--,--,--,9000,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),51,47,27,10,1876,7,18,203,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),6000,6000,--,--,--,--,--,--,
其他流动负债(万元),358,309,381,335,243,182,235,303,
流动负债合计(万元),63295,63871,52860,52728,56905,53946,54039,51309,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,6000,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),500,606,618,500,506,522,544,566,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),500,606,6618,500,506,522,544,566,
负债合计(万元),63795,64476,59478,53228,57410,54468,54583,51875,
实收资本(或股本)(万元),9600,9600,9600,9600,9600,9030,9030,9900,
资本公积(万元),23128,23128,23128,23128,23128,8495,8495,21165,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2270,2270,2270,1191,414,4414,3237,1882,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),22972,21104,15700,6141,3910,17187,26903,14496,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),57970,56102,50698,40060,37052,39125,47665,47443,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),57970,56102,50698,40060,37052,39125,47665,47443,
负债和所有者权益(或股东权益)总计(万元),121765,120579,110176,93288,94462,93593,102248,99318,		
  
