报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3963,3730,3068,2936,2753,2600,2153,2125,1912,1801,1570,1560,1497,1428,1250,1259,1065,1054,903,871,877,841,723,626,607,606,482,257,181,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),68998,69303,68186,67343,63413,58845,51451,51922,46356,46187,42452,41308,36329,35198,31074,31315,28498,27145,25391,24865,21605,21324,20507,20342,19276,19080,19278,14357,13908,
资产总计(万元),326980,299153,277995,264934,251969,239893,235425,225253,218964,211789,207809,205430,201494,203736,202992,204204,196302,190863,191613,191386,182625,176542,176087,174990,168546,120407,113283,82841,61813,
短期借款(万元),980,977,1635,1201,78,77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,6000,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,201,201,--,--,--,--,448,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),--,8308,8789,9377,7295,6048,5257,5538,5285,4721,5527,4072,4257,4300,3970,4509,4175,4782,4723,6283,4708,5723,5480,6808,4850,6019,5274,1895,2414,
预收账款(万元),97833,75294,54752,40285,38378,32587,25975,21397,23174,22383,19371,18113,19322,18855,25848,28965,28021,26602,29863,31082,30442,28278,33078,31482,35273,35716,33096,25035,18257,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1135,1139,1090,2767,1011,939,800,2151,614,582,555,1784,496,499,476,1931,361,341,333,1838,287,270,270,1953,214,200,1300,1350,790,
应交税费(万元),857,1830,753,1662,1608,1722,339,1725,1790,-266,174,751,57,670,10,787,845,1436,512,1508,751,1410,272,2043,-633,-255,1840,2633,857,
应付利息(万元),--,4,4,4,4,4,0,--,1,1,0,--,2,1,1,--,3,2,1,--,3,2,1,--,4,8,11,8,4,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),252,233,247,256,89,184,2801,65,88,77,196,88,89,72,158,65,576,467,529,26,145,299,221,169,474,313,120,116,465,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),57,32,33,36,38,40,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,--,--,
其他流动负债(万元),--,--,--,--,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),110055,87817,67305,55588,48524,41600,35189,30892,30967,27715,26040,24824,24238,24412,30478,36721,33996,33645,35977,40753,36352,35999,39338,42471,40198,45018,47657,31038,22786,
长期借款(万元),4531,4531,4531,4531,4547,4547,4547,47,63,63,63,63,79,79,79,79,94,94,94,94,110,110,110,110,126,126,126,173,173,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),698,31,35,40,44,48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,600,600,600,600,600,600,600,1039,1021,1021,978,957,957,957,918,2020,2020,2020,2020,2020,1469,918,918,1218,1218,1138,950,950,
预计非流动负债(万元),--,--,--,57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2691,2807,2637,2700,2764,2343,2456,2535,2090,2170,2198,2272,1980,2091,2139,2213,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),463,403,316,293,350,352,192,180,163,147,128,115,9,9,10,10,0,0,0,1,2,4,7,10,15,19,24,28,33,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1199,1236,1181,1184,1212,1241,1167,1148,1007,963,963,--,--,
非流动负债合计(万元),8383,8372,8120,8221,8305,7890,7795,3362,3354,3401,3410,3428,3026,3137,3185,3220,3314,3351,3296,3299,3344,2824,2202,2187,2366,2326,2251,1151,1156,
负债合计(万元),118439,96188,75425,63809,56830,49491,42983,34254,34321,31116,29450,28252,27264,27549,33663,39941,37311,36996,39273,44051,39696,38824,41540,44658,42563,47344,49908,32189,23942,
实收资本(或股本)(万元),68170,68170,68170,68170,68170,68170,68170,68170,68170,68170,68170,68170,68170,40100,40100,40100,40100,40100,40100,40100,40100,40100,40100,40100,40100,36000,36000,36000,3100,
资本公积(万元),22489,22215,22214,22214,20286,20108,20108,20108,18826,18826,18826,18826,18826,46896,46896,46896,46896,46896,46896,46896,46896,46896,46896,46896,46896,1805,1805,1255,1466,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),1577,1519,1465,1404,1360,1308,1257,1207,1149,1092,1033,970,932,885,832,778,712,647,577,516,446,374,303,231,168,105,--,--,--,
盈余公积(万元),12709,12709,12709,12709,11303,11303,11303,11303,10168,10168,10168,10168,8438,8438,8438,8438,6548,6548,6548,6548,4448,4448,4448,4448,2780,2780,2780,1291,5388,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),95948,90976,90368,88294,85727,81078,83005,81517,78662,74756,77524,76442,75161,77150,70328,65304,64734,59675,58218,53273,51039,45900,42799,38656,36037,32373,22789,12107,27917,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),200891,195585,194928,192794,186880,181999,183842,182305,176976,173012,175722,174576,171528,173469,166594,161517,158992,153867,152340,147335,142929,137719,134546,130332,125982,73064,63374,50652,37871,
少数股东权益(万元),7650,7379,7642,8330,8259,8403,8600,8694,7667,7661,2638,2602,2703,2718,2735,2746,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),208541,202964,202570,201125,195139,190402,192442,190999,184643,180673,178359,177178,174231,176187,169329,164263,158992,153867,152340,147335,142929,137719,134546,130332,125982,73064,63374,50652,37871,
负债和所有者权益(或股东权益)总计(万元),326980,299153,277995,264934,251969,239893,235425,225253,218964,211789,207809,205430,201494,203736,202992,204204,196302,190863,191613,191386,182625,176542,176087,174990,168546,120407,113283,82841,61813,		
  
