报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
盈余公积(万元),1877,1877,1877,1621,1621,1127,1096,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),11661,11084,10829,9024,5715,5564,6288,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),26831,26254,25999,23939,20629,16446,16824,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),26831,26254,25999,23939,20629,16446,16824,
负债和所有者权益(或股东权益)总计(万元),34719,34658,35496,33669,36127,27430,26402,		
  
