报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,248,248,248,123,38,--,--,--,--,--,--,
其他流动资产(万元),109004,127007,6,137500,123500,105000,50506,134500,142400,66500,57500,--,--,--,--,3,--,
流动资产合计(万元),168282,176616,172221,167339,162667,165925,165567,172369,166776,169314,165714,171387,165963,55080,36458,22762,17917,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),22821,22887,23066,22873,20685,21009,21009,10508,10508,10500,10500,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),16663,--,16624,--,16449,--,16383,--,16302,--,15798,--,15491,14973,14506,--,--,
累计折旧(万元),10178,--,9352,--,8524,--,7719,--,6881,--,6186,--,5388,4618,3140,--,--,
固定资产净值(万元),6486,--,7272,--,7925,--,8664,--,9421,--,9612,--,10104,10355,11365,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),6486,6874,7272,7583,7925,8259,8664,9065,9421,9747,9612,9840,10104,10355,11365,7835,8287,
在建工程(万元),26675,30379,25096,18523,17289,14013,13144,6177,5214,2818,1278,829,621,476,225,2610,95,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),9512,5281,5300,5333,5369,5362,5329,5367,5403,5430,5478,5525,5578,5684,5848,6113,1490,
开发支出(万元),9321,8410,8410,8091,8049,7575,7425,6160,5412,1932,1282,--,--,--,--,--,--,
商誉(万元),496,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,
长期待摊费用(万元),128,151,202,264,326,388,202,264,326,464,149,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),117,113,96,77,53,59,57,70,62,74,71,81,80,76,43,29,23,
其他非流动资产(万元),3688,2837,3514,3012,1436,--,96,101,156,86,234,--,--,--,--,--,--,
非流动资产合计(万元),82242,77096,73119,65919,61296,56829,56091,37876,36666,31216,28767,16439,16546,16755,17646,16751,10060,
资产总计(万元),250524,253712,245340,233258,223964,222754,221659,210245,203442,200530,194481,187826,182509,71835,54104,39513,27977,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),4973,9853,7760,5353,6137,5307,6667,2138,2252,2516,1277,813,1254,853,783,553,547,
预收账款(万元),1526,1198,1296,972,1068,1352,2468,1289,1636,1533,2226,794,667,4159,2004,1860,1554,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),322,333,1007,--,--,--,667,--,--,--,730,--,--,637,497,377,158,
应交税费(万元),1387,1109,1387,2312,1548,874,1069,1719,1426,1311,956,1538,1137,980,1081,374,969,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2939,3267,1913,808,834,833,918,918,891,895,889,885,370,373,368,353,11,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),11147,15760,13364,9446,9587,8366,11788,6065,6205,6255,6078,4030,3428,7002,4733,3518,3239,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4,16,27,39,51,63,75,86,98,110,122,145,145,169,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),4,16,27,39,51,63,75,86,98,110,122,145,145,169,0,0,0,
负债合计(万元),11151,15775,13391,9485,9638,8429,11863,6151,6304,6365,6200,4175,3573,7171,4733,3518,3239,
实收资本(或股本)(万元),48000,24000,24000,24000,24000,24000,24000,24000,24000,24000,12000,12000,12000,9000,9000,9000,9000,
资本公积(万元),79050,103050,103050,103050,103050,103050,103050,103050,103050,103050,115050,115752,116091,9955,9955,9955,9955,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),11420,11420,11420,8593,8593,8593,8593,6000,6000,6000,6000,4500,4500,4500,3492,1879,556,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),100768,99334,93348,87997,78546,78543,74014,70912,63948,60972,55087,51256,46199,41059,26760,14994,5061,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),239238,237804,231817,223640,214188,214186,209657,203962,196997,194022,188136,183508,178790,64514,49207,35828,24572,
少数股东权益(万元),135,132,132,132,137,139,139,133,141,144,145,143,146,150,164,167,166,
所有者权益(或股东权益)合计(万元),239373,237936,231949,223772,214326,214325,209796,204094,197138,194165,188281,183651,178936,64664,49371,35996,24737,
负债和所有者权益(或股东权益)总计(万元),250524,253712,245340,233258,223964,222754,221659,210245,203442,200530,194481,187826,182509,71835,54104,39513,27977,		
  
