报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
递延所得税资产(万元),891,1200,1159,1005,947,898,761,795,670,645,568,617,539,511,929,479,525,314,
其他非流动资产(万元),2571,2559,2133,2086,620,3960,4186,3162,3102,2376,2824,2861,2982,1874,1462,1742,1513,--,
非流动资产合计(万元),98599,96235,90416,86766,84680,83834,82685,81756,62100,60372,59373,58772,57361,55516,55276,40503,29182,24131,
资产总计(万元),257431,236679,214853,205659,193972,180612,175805,167896,148719,143682,144103,138673,153068,127556,124968,102394,81759,71442,
短期借款(万元),44729,34917,24499,33957,25185,13604,29877,26702,25353,22591,16009,14214,18239,23471,18828,23604,11020,8090,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),18239,18125,16395,7460,8869,12776,18608,15144,11070,11264,16749,15934,15103,9265,15486,10193,10422,7371,
应付账款(万元),29838,26202,24487,27673,21030,19145,15804,18907,16213,15413,18824,16267,21373,22284,18897,20079,14639,16053,
预收账款(万元),17043,17302,18479,16511,17199,17353,11230,9428,8019,6021,6851,8133,7573,8472,10151,7670,7218,9096,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5464,10300,7309,5715,5515,5802,4654,3401,3126,4567,4267,2980,2821,4254,3377,4530,3946,3666,
应交税费(万元),1309,1771,1964,1947,2402,2490,1485,2193,1274,1612,1347,2074,935,401,1408,244,893,-193,
应付利息(万元),123,73,46,86,46,38,55,53,89,65,98,62,65,105,141,160,34,35,
应付股利(万元),60,60,60,1551,60,60,60,60,60,60,60,140,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),739,598,672,645,713,404,302,520,403,366,255,380,201,480,244,364,1105,418,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),8035,3268,873,881,888,891,873,873,355,375,355,353,1228,1711,2325,992,1234,2942,
其他流动负债(万元),--,--,--,--,6239,10691,--,--,--,--,--,--,--,--,83,311,730,283,
流动负债合计(万元),125579,112616,94785,96426,88147,83253,82948,77281,65961,62334,64815,60538,67537,70443,70939,68147,51240,47761,
长期借款(万元),12351,8630,9578,9803,10030,6975,7770,7981,764,844,967,971,6914,15794,15283,990,3967,5457,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),764,942,2865,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),2951,3029,2915,2562,2280,2064,1820,1954,1831,1638,1861,1823,1734,1698,1704,1492,1248,1129,
长期递延收益(万元),1570,1894,2115,1754,1976,2228,685,694,720,745,283,298,--,351,--,--,--,--,
递延所得税负债(万元),1,1,2,2,2,2,2,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,323,--,170,199,484,--,
非流动负债合计(万元),17637,14495,17475,14120,14288,11268,10277,10629,3315,3227,3111,3092,8970,17843,17157,2681,5699,6586,
负债合计(万元),143217,127111,112260,110546,102435,94521,93225,87910,69277,65561,67926,63629,76507,88286,88096,70828,56939,54347,
实收资本(或股本)(万元),43200,43200,43200,43200,24000,24000,24000,24000,24000,24000,24000,12000,12000,9000,9000,9000,9000,9000,
资本公积(万元),3621,3621,3621,3621,22821,22821,22821,22821,22821,22821,22821,34821,34821,1761,1761,1761,1761,1761,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),1073,1063,1113,1195,1163,1084,1032,962,867,774,713,632,570,486,450,327,156,--,
盈余公积(万元),6480,6480,5479,5479,5479,5479,5089,5089,5089,5089,4267,4267,4267,4267,3394,3394,2164,971,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),58254,53325,47271,40120,36296,31097,27999,25699,25346,24106,22971,22165,23882,22736,21094,16004,11441,5103,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),111778,107042,100142,93048,89304,83987,80624,78287,77882,76545,74731,73764,75397,38099,35641,30398,24535,16814,
少数股东权益(万元),2436,2525,2450,2064,2233,2104,1956,1699,1561,1577,1446,1279,1164,1171,1231,1168,284,281,
所有者权益(或股东权益)合计(万元),114214,109568,102593,95112,91537,86091,82580,79986,79443,78122,76177,75044,76561,39269,36872,31566,24819,17095,
负债和所有者权益(或股东权益)总计(万元),257431,236679,214853,205659,193972,180612,175805,167896,148719,143682,144103,138673,153068,127556,124968,102394,81759,71442,		
  
