报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
其他流动资产(万元),13357,9908,8102,15105,7049,8025,12430,3115,4616,2092,4000,3179,1175,189,261,16,--,--,
流动资产合计(万元),182945,182814,146163,145597,130465,154043,120915,85083,84588,88697,47272,47282,47035,32370,31102,25832,22239,14566,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),14634,14634,14634,14546,14435,13631,45972,41938,22437,14457,500,500,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),21588,20297,20506,21139,21951,31358,26,32,--,--,14653,1596,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,10149,--,9592,--,8011,--,7390,--,5328,--,5002,--,4803,4631,4046,--,--,
累计折旧(万元),--,5880,--,4599,--,4268,--,3458,--,2994,--,2583,--,2193,2002,1434,--,--,
固定资产净值(万元),--,4269,--,4993,--,3742,--,3932,--,2334,--,2419,--,2610,2629,2611,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),3740,4269,4465,4993,3828,3742,3579,3932,2270,2334,2285,2419,2592,2610,2629,2611,1959,1295,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),22876,23141,15664,15839,13888,14197,12801,9705,8990,8823,9129,9431,8825,8779,8811,4205,3554,3293,
开发支出(万元),4169,3572,9772,7964,7617,5223,4697,5294,3166,2625,1740,677,1138,423,--,2931,--,--,
商誉(万元),15576,15576,15627,15627,15627,15627,16233,16233,16233,16233,291,291,291,291,291,--,--,--,
长期待摊费用(万元),552,481,741,250,295,218,488,657,518,575,70,82,94,107,112,119,102,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),30155,27502,23115,21699,19957,17380,9058,1446,978,1106,927,778,1013,753,544,359,79,--,
其他非流动资产(万元),11699,2889,138,992,518,599,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),124989,112362,104662,103050,98117,101975,92853,79238,54594,46154,29595,15774,13954,12963,12388,10225,5695,4588,
资产总计(万元),307934,295176,250825,248647,228581,256017,213769,164321,139182,134851,76866,63056,60989,45333,43490,36057,27934,19154,
短期借款(万元),26725,37519,36810,24334,16199,13884,14696,7878,6578,4185,--,--,1013,3084,3259,688,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,1991,5491,5000,5000,4000,2000,2000,--,--,--,--,--,--,--,--,--,
应付账款(万元),124881,100515,81837,80665,64902,75781,41131,22413,15798,18742,4536,3599,3683,3378,3508,1977,1578,1796,
预收账款(万元),3765,4904,3865,5250,7992,11320,8438,7017,1916,572,454,527,343,476,200,92,174,334,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2416,3917,3918,4074,5298,7070,4672,4495,3382,5399,3559,3224,2753,2846,2547,2728,2050,1107,
应交税费(万元),1231,1636,790,898,884,2759,2352,1256,625,1989,1675,2283,1997,1853,1655,1653,1017,581,
应付利息(万元),374,483,910,625,452,110,921,621,348,28,--,--,2,6,33,1,--,--,
应付股利(万元),17,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),16722,17411,25166,27144,27824,29738,29934,28410,17099,17132,5863,4630,4680,3533,3357,3527,1321,277,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),20788,20598,--,1814,--,--,--,--,--,--,--,--,907,906,905,--,--,--,
其他流动负债(万元),542,627,666,541,303,311,303,285,58,64,73,102,138,170,165,213,373,--,
流动负债合计(万元),197460,187628,155953,150835,128854,145973,106446,74374,47804,48111,16161,14364,15515,16252,15628,10879,6513,4096,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,19611,19536,19456,19388,19319,19249,19181,19112,--,--,--,--,--,--,--,--,
长期应付款(万元),1311,1816,4182,2798,5270,5678,--,--,--,--,--,--,--,--,--,503,501,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),58,58,808,792,383,378,153,199,128,128,89,89,--,7,17,61,--,12,
长期递延收益(万元),1871,1957,1582,1856,2378,1890,1658,730,901,914,106,121,135,158,42,130,290,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),3240,3831,26182,24982,27488,27333,21130,20178,20209,20154,196,211,135,165,59,694,790,12,
负债合计(万元),200701,191459,182135,175818,156341,173306,127576,94553,68013,68265,16357,14575,15650,16417,15687,11572,7303,4107,
实收资本(或股本)(万元),32798,32798,33161,33198,27664,27669,27674,27679,27483,27495,27386,12000,12000,9000,9000,9000,9000,9000,
资本公积(万元),37594,36976,31971,33513,38403,40494,35937,26276,16538,16008,15435,20523,18285,4644,4644,4644,4644,4644,
减:库存股(万元),5597,5597,13665,14978,15569,15744,18714,18761,11638,11758,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5501,5501,4345,4345,4345,4345,2799,2799,2799,2799,1158,1158,1158,1158,1050,1050,698,140,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),34038,36992,34674,34222,31654,33302,31502,31453,29907,29567,16264,14547,13556,13877,12907,9790,6289,1262,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),104332,106668,90486,90299,86498,90725,79199,69446,65090,64112,60243,48228,45000,28679,27601,24485,20631,15046,
少数股东权益(万元),2901,-2951,-21796,-17470,-14257,-8014,6994,322,6079,2474,266,253,339,237,202,--,--,--,
所有者权益(或股东权益)合计(万元),107233,103717,68690,72830,72240,82711,86193,69768,71168,66586,60509,48481,45338,28916,27803,24485,20631,15046,
负债和所有者权益(或股东权益)总计(万元),307934,295176,250825,248647,228581,256017,213769,164321,139182,134851,76866,63056,60989,45333,43490,36057,27934,19154,		
  
