报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),25,29,33,40,53,11,20,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1619,1590,1577,1585,1616,1383,1420,1769,977,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),26849,27302,27503,28204,28950,29415,31117,33024,34573,
资产总计(万元),159761,166885,105365,116739,108156,113121,101150,117007,120129,
短期借款(万元),13000,28700,20000,30000,28500,35300,30000,40000,54800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,1000,3600,
应付账款(万元),3816,2739,3189,1464,1271,1838,2992,5310,1354,
预收账款(万元),5276,4318,3598,3850,4529,4159,4462,6267,7459,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1408,1292,1221,1902,1145,1507,1160,870,180,
应交税费(万元),2693,2188,1281,1657,2058,1542,154,2086,1649,
应付利息(万元),19,41,32,48,27,51,62,88,134,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),5,656,18,7,6,103,515,1644,5524,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),26217,39935,29338,38929,37536,44500,39344,57266,74699,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),140,115,88,80,44,16,--,5,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),140,115,88,80,44,16,0,5,0,
负债合计(万元),26357,40050,29426,39009,37581,44516,39344,57270,74699,
实收资本(或股本)(万元),42500,42500,34500,34500,34500,34500,34500,34500,30000,
资本公积(万元),55982,55982,18244,18244,18244,18244,18244,2500,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),1022,940,862,774,607,446,204,68,--,
盈余公积(万元),2673,2673,2673,2673,1675,1675,769,2051,1369,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),31227,24740,19659,21540,15549,13739,8090,20618,14061,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),133405,126835,75939,77731,70575,68605,61806,59737,45431,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),133405,126835,75939,77731,70575,68605,61806,59737,45431,
负债和所有者权益(或股东权益)总计(万元),159761,166885,105365,116739,108156,113121,101150,117007,120129,		
  
