报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),231,29,31,34,71,76,131,618,648,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),231,29,31,34,71,76,131,618,648,
负债合计(万元),167376,136697,117825,131562,102304,98372,67056,34847,17447,
实收资本(或股本)(万元),11039,10800,10800,8100,8100,8100,8100,8100,8100,
资本公积(万元),155398,138924,138706,3543,3543,3543,3543,3543,3543,
减:库存股(万元),16058,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),3010,3010,3010,3010,2165,2165,1386,795,399,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),89359,75368,64124,68781,48975,47275,34101,21679,10393,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),242748,228103,216640,83434,62783,61083,47130,34117,22435,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),242748,228103,216640,83434,62783,61083,47130,34117,22435,
负债和所有者权益(或股东权益)总计(万元),410123,364800,334465,214997,165087,159455,114186,68964,39881,		
  
