报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2013-03-31,2012-12-31,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),14594,14279,13519,12329,11852,12259,11602,11958,8757,7840,7555,8236,7406,7222,7634,8115,5755,3780,3163,2377,2651,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),255,254,293,265,1583,1591,92,1282,117,--,--,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),56174,58567,57856,41498,40648,39127,35573,35075,28026,21796,21008,19376,17500,18667,20136,20902,18432,12347,11460,9460,8194,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,10323,--,10093,9683,9458,8969,--,--,--,8322,--,--,6562,--,--,5293,4308,3729,3501,2190,
累计折旧(万元),--,6196,--,5877,5672,5449,5048,--,--,--,3801,--,--,2975,--,--,2285,1739,1479,1122,762,
固定资产净值(万元),--,4128,--,4216,4011,4009,3921,--,--,--,4521,--,--,3587,--,--,3008,2569,2249,2379,1428,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),4576,4128,4329,4216,4011,4009,3921,3699,4000,4365,4521,3536,3483,3587,3416,3023,3008,2569,2249,2379,1428,
在建工程(万元),9550,8998,8547,8224,4400,4312,614,26,136,23,21,46,60,61,25,26,25,0,0,0,512,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,63,53,--,--,--,106,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),2776,2749,2716,2735,2749,2763,2710,2342,2397,2440,2455,2481,2494,2503,72,74,78,57,23,26,25,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,174,114,--,100,--,13,0,0,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期待摊费用(万元),207,245,282,313,334,238,336,615,271,247,270,318,340,304,65,49,86,155,211,304,356,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税资产(万元),191,172,148,115,170,152,107,105,111,86,86,63,63,63,89,89,89,63,35,52,19,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
非流动资产合计(万元),17300,16292,16022,15603,11664,11474,7689,6787,6915,7383,7590,6611,6781,6618,4011,3379,3287,2845,2517,2760,2340,
资产总计(万元),73474,74859,73877,57101,52312,50601,43262,41863,34941,29180,28598,25987,24280,25285,24147,24281,21719,15192,13977,12221,10534,
短期借款(万元),2300,4668,4308,5208,5308,5140,4500,5700,6810,4800,5000,5218,3773,4155,3500,1611,500,3500,2500,2000,1000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付账款(万元),6136,6697,5250,4595,4768,5995,3520,5344,4660,3162,3331,2805,2122,2439,2009,4028,2801,1553,1355,568,1837,
预收账款(万元),268,448,570,571,424,463,583,248,222,22,134,4,71,147,--,2,351,28,68,22,34,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付职工薪酬(万元),780,556,1003,811,711,564,849,723,710,700,676,298,560,573,266,270,531,385,208,286,356,
应交税费(万元),188,318,70,76,470,231,143,54,153,--,31,-181,--,-154,--,119,298,-101,47,-54,195,
应付利息(万元),--,--,--,--,--,--,--,1,1,--,26,78,--,26,--,78,26,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,920,2558,0,180,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,4,--,--,--,1,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应付款(万元),541,419,216,766,515,329,577,509,1774,2253,1543,423,228,415,64,86,10,64,547,679,291,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,62,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动负债(万元),--,0,1000,1000,1000,1000,400,550,250,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,24,20,--,20,--,--,0,95,0,0,0,
流动负债合计(万元),10212,13107,12418,13027,13197,13722,10572,13130,14579,11117,10765,8669,6723,7620,6048,6257,4516,6443,7284,3501,3894,
长期借款(万元),6900,6900,6900,6900,2900,2900,1000,400,950,--,--,--,--,--,--,--,0,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,1980,1978,1976,--,1973,--,1971,1968,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,100,--,100,100,100,190,110,100,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,247,95,--,95,--,--,10,44,166,97,44,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期递延收益(万元),1282,1260,1222,1097,803,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,11,23,43,87,120,120,103,103,103,145,145,145,100,100,100,100,
非流动负债合计(万元),8182,8160,8122,7997,3703,2911,1023,443,1037,2447,2345,2274,2272,2271,2307,2226,2223,144,266,197,144,
负债合计(万元),18394,21267,20539,21024,16900,16633,11595,13572,15617,13563,13110,10942,8995,9891,8355,8482,6740,6587,7550,3698,4038,
实收资本(或股本)(万元),11554,11554,11554,8665,8665,8665,8665,8665,6870,6200,6200,6200,6200,6200,6200,6200,6200,5140,400,400,400,
资本公积(万元),22651,22651,22651,8755,8755,8755,8755,8755,4214,2660,2660,2660,2660,2660,2660,2660,2660,540,281,55,55,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
盈余公积(万元),1344,1344,1344,1344,933,933,933,683,586,438,438,358,358,358,245,245,245,54,591,591,591,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未分配利润(万元),19530,18043,17789,17312,17059,15614,13314,10187,7654,6319,6190,5827,6067,6176,6687,6693,5874,2870,5155,7149,5215,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),55080,53592,53338,36077,35413,33968,31667,28290,19324,15616,15488,15045,15285,15394,15792,15798,14979,8604,6427,8195,6261,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,327,235,
所有者权益(或股东权益)合计(万元),55080,53592,53338,36077,35413,33968,31667,28290,19324,15616,15488,15045,15285,15394,15792,15798,14979,8604,6427,8522,6496,
负债和所有者权益(或股东权益)总计(万元),73474,74859,73877,57101,52312,50601,43262,41863,34941,29180,28598,25987,24280,25285,24147,24281,21719,15192,13977,12221,10534,		
  
