报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
应收股利(万元),--,--,--,--,--,46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),3210,2755,1633,3665,3433,3137,1343,2087,2393,1687,895,1447,1829,1853,1354,2527,2089,2126,1581,2395,2662,2203,1613,1991,4109,4089,3982,2426,5128,4726,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),14893,14115,11180,13853,10480,9093,9837,10954,9135,8092,10008,9858,9152,8588,8598,12199,9508,8681,9682,10352,13294,10472,10076,10988,13026,10310,10606,14200,9365,7203,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1300,44,--,5,5,5,6,49,5,8005,8199,27,40,392,392,392,392,392,392,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),133821,114654,109840,107993,96239,90983,91438,93336,94993,94027,96115,93714,91968,88230,86553,99121,104294,104972,119339,146852,153520,155699,166273,138074,160349,113768,118286,106004,70787,53741,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2100,2100,2100,2250,2250,2250,2100,2100,2100,2100,2100,2100,500,150,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1219,1393,1417,1445,1474,1502,1530,1559,1361,1385,1409,1433,1457,1481,1506,1332,1353,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),85252,--,84983,--,84236,--,83429,--,81922,--,81783,--,82257,--,82312,--,46354,--,48188,--,47807,--,42768,--,38757,30461,30492,29192,--,--,
累计折旧(万元),33800,--,31718,--,29425,--,27012,--,24892,--,22551,--,20098,--,17679,--,16041,--,14616,--,12789,--,11665,--,10398,9100,8598,6771,--,--,
固定资产净值(万元),51452,--,53264,--,54811,--,56417,--,57031,--,59232,--,62159,--,64633,--,30313,--,33572,--,35019,--,31103,--,28359,21361,21894,22420,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),51452,52230,53264,53642,54811,55219,56417,55647,57031,58157,59232,60915,62159,63407,64633,29421,30313,32646,33572,34503,35019,30431,31103,27828,28359,21361,21894,22420,22277,17541,
在建工程(万元),7807,6963,6462,7144,7006,7275,7211,9153,9123,9074,8941,8315,8853,8853,8499,42787,42212,40766,39193,37487,35542,38484,35288,35399,31664,23452,17794,9094,2648,2454,
工程物资(万元),12,2,2,5,4,4,4,4,4,4,4,4,4,4,4,8,8,14,8,81,24,2,1,2,1,10,--,--,--,1,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6349,6391,6435,6445,6488,6532,6575,6619,6662,6706,6749,6793,6840,6887,6934,6981,7029,7079,7130,7183,7174,7226,7277,7331,7347,7402,7451,7612,2701,2684,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),10,11,16,21,26,31,30,10,11,11,12,12,7,28,30,48,55,63,71,62,67,64,33,39,59,102,132,221,251,336,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1543,1560,1432,1595,1726,1704,1665,1317,1238,1222,1249,1113,1409,1367,1506,1335,1104,1232,967,1083,1033,851,812,917,877,705,714,624,453,764,
其他非流动资产(万元),3,--,56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),70495,70649,71183,72396,73634,74367,75532,76408,77530,78660,79697,80686,82829,84128,85211,84012,84174,83900,83041,82648,81108,79308,76614,73616,70408,55131,50085,42071,28830,23930,
资产总计(万元),204316,185304,181023,180389,169873,165349,166970,169744,172523,172687,175812,174401,174797,172358,171764,183133,188468,188873,202380,229499,234628,235007,242887,211690,230757,168899,168370,148075,99617,77671,
短期借款(万元),42500,27500,19500,18000,8800,12800,12800,12800,12800,12800,12800,12800,12800,12800,8400,20300,23800,23100,32590,21590,19800,23779,29779,28021,49947,41700,47027,49478,29062,20700,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,257,257,--,--,--,2600,4100,4955,5764,5509,3200,9100,13900,11810,5100,5000,
应付账款(万元),9484,6235,6549,8065,7356,4943,6210,5446,5912,4810,6370,5154,6100,3799,5836,4744,4475,3820,5695,8673,12224,9105,9489,10026,12928,7071,6420,6484,8187,7413,
预收账款(万元),4919,4390,4993,4668,5484,566,450,577,808,445,687,689,455,641,741,791,1179,1587,755,601,1364,734,459,431,840,1549,496,1425,1691,2738,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),245,223,2061,216,218,219,1616,233,258,255,1502,298,325,572,1327,404,362,733,1539,651,684,405,1080,676,687,1479,553,784,534,427,
应交税费(万元),1220,412,746,460,1151,645,123,42,331,404,249,419,687,583,594,-56,257,340,326,551,1538,1119,1498,2293,1255,3958,3301,1688,2184,2530,
应付利息(万元),--,5,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,45,1629,1141,650,167,13,15,12,42,3,1,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,208,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),764,690,516,1630,681,576,520,618,1049,927,909,708,1148,1027,1260,250,183,350,983,961,1199,1849,2329,1998,2449,2588,1979,2543,783,1135,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5500,--,--,--,1000,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30000,30000,30000,30000,--,--,--,--,--,--,--,
流动负债合计(万元),59132,39455,34366,33039,23690,19749,21719,19717,21157,19641,22517,20069,21514,19423,18416,26689,30465,29935,41933,67256,72049,72596,80564,48965,71321,72957,79218,74215,47542,40943,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,3000,19500,17500,13000,8500,3000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,100,100,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4534,4605,4676,4747,4818,4889,4960,5031,5102,5173,5244,5315,5386,5457,5528,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5547,5565,5584,5602,5621,5639,5611,5629,5647,4484,4247,3447,1947,--,--,
非流动负债合计(万元),4534,4605,4676,4747,4818,4889,4960,5031,5102,5173,5244,5315,5486,5557,5628,5547,5566,5585,5602,5621,5639,5611,5629,8647,7484,23747,20947,14947,8500,3000,
负债合计(万元),63666,44060,39042,37786,28509,24638,26679,24748,26260,24814,27762,25384,27001,24980,24044,32236,36031,35520,47535,72877,77688,78206,86193,57612,78805,96704,100165,89162,56042,43943,
实收资本(或股本)(万元),52001,52001,52001,52001,52001,52001,52001,52001,52001,52001,52001,52001,52001,52001,52001,52001,52001,52001,52001,52001,52001,52001,52001,34667,34667,26000,26000,26000,20000,20000,
资本公积(万元),65479,65479,65479,65479,65479,65479,65479,65479,65479,65479,65479,65479,65479,65479,65479,65479,65479,65479,65479,65479,65479,65479,65479,82812,82812,15286,15286,15286,10194,10194,
减:库存股(万元),3485,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),8,9,2,58,33,31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4037,4037,4037,4002,4002,4002,4002,4002,4002,4002,4002,3924,3924,3924,3924,3924,3924,3924,3924,3857,3857,3857,3857,3115,3115,3115,1865,1865,1246,301,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),22611,19718,20463,21064,19851,19199,18810,23515,24782,26392,26569,27613,26393,25974,26316,29493,31034,31949,33441,35286,35604,35464,35358,33483,31358,27794,25054,15761,12135,3233,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),140650,141244,141981,142603,141364,140711,140291,144995,146263,147873,148050,149016,147796,147378,147720,150897,152438,153353,154844,156622,156940,156800,156694,154077,151952,72195,68206,58913,43575,33728,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),140650,141244,141981,142603,141364,140711,140291,144995,146263,147873,148050,149016,147796,147378,147720,150897,152438,153353,154844,156622,156940,156800,156694,154077,151952,72195,68206,58913,43575,33728,
负债和所有者权益(或股东权益)总计(万元),204316,185304,181023,180389,169873,165349,166970,169744,172523,172687,175812,174401,174797,172358,171764,183133,188468,188873,202380,229499,234628,235007,242887,211690,230757,168899,168370,148075,99617,77671,		
  
