报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),2467,3339,3385,2243,2081,1573,--,--,--,
应付账款(万元),5438,5061,6520,8504,8603,3968,9757,7688,5338,
预收账款(万元),460,418,845,1132,1461,845,1432,931,628,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),989,774,651,1086,1101,632,960,897,680,
应交税费(万元),189,373,830,446,883,542,512,171,53,
应付利息(万元),3,3,4,8,14,12,63,19,11,
应付股利(万元),--,--,--,--,--,1284,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),284,1380,236,312,218,246,747,284,312,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),12330,18348,18471,22232,25242,17626,26806,21839,10822,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),57,59,62,64,74,77,87,27,46,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),57,59,62,64,74,77,87,27,46,
负债合计(万元),12387,18407,18533,22296,25316,17703,26893,21866,10868,
实收资本(或股本)(万元),10000,10000,7500,7500,7500,7500,5351,5351,6000,
资本公积(万元),19398,19398,2808,2808,2808,2808,2782,2782,8200,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1644,1644,1644,1644,1188,909,909,701,511,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),14455,14098,12699,11808,6747,6190,7660,4827,2541,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),45497,45141,24652,23760,18243,17408,16703,13661,17252,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),45497,45141,24652,23760,18243,17408,16703,13661,17252,
负债和所有者权益(或股东权益)总计(万元),57884,63548,43184,46056,43559,35111,43596,35527,28120,		
  
