报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),40978,42867,40349,31204,27674,27599,12761,8662,
长期借款(万元),7435,7000,899,5232,3540,3621,8018,8829,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),9575,10061,11032,13045,13266,13721,11585,7804,
递延所得税负债(万元),--,--,3,2,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),17010,17061,11935,18279,16806,17342,19602,16633,
负债合计(万元),57988,59928,52284,49483,44480,44941,32363,25296,
实收资本(或股本)(万元),19300,19300,19300,19300,19300,17153,17153,17153,
资本公积(万元),17323,17323,17323,17323,17323,11526,10250,10250,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),978,978,978,424,214,214,--,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),17466,13762,9343,4610,2682,2477,-708,-1863,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),55067,51363,46944,41656,39519,31370,26695,25540,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),55067,51363,46944,41656,39519,31370,26695,25540,
负债和所有者权益(或股东权益)总计(万元),113055,111291,99228,91139,83999,76311,59058,50836,		
  
