报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
应交税费(万元),23620,25973,70808,35316,15056,22515,23574,27761,12537,15711,18471,23711,8666,17630,20875,18031,19949,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),45000,--,--,--,27000,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),30860,30699,28056,25725,28205,26404,25616,25528,26231,24860,24816,26266,24709,22834,18986,9913,6253,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,2000,--,--,--,6000,6000,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),221307,162027,252662,168776,163818,131177,140397,114265,110332,111392,128901,116609,122442,126279,157287,137655,119695,
长期借款(万元),--,--,--,--,--,--,--,--,--,2000,2000,2000,12000,12000,6000,6000,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),6500,6500,6500,4500,4500,4500,4500,4500,4500,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),6500,6500,6500,4500,4500,4500,4500,4500,4500,2000,2000,2000,12000,12000,6000,6000,0,
负债合计(万元),227807,168527,259162,173276,168318,135677,144897,118765,114832,113392,130901,118609,134442,138279,163287,143655,119695,
实收资本(或股本)(万元),60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,54000,54000,54000,54000,
资本公积(万元),97688,97688,97688,97688,97688,97688,97688,97688,97688,97688,97688,97688,97688,14551,14551,14551,14551,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),35959,35959,35959,26626,26626,26626,26626,19850,19850,19850,19850,14898,14898,14898,10789,6649,3248,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),343157,359694,314826,302893,265379,272495,239793,239462,208715,216294,189223,187518,160796,144435,117130,89553,52757,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),536805,553341,508473,487208,449693,456810,424107,417000,386253,393832,366761,360104,333382,227884,196470,164753,124556,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),536805,553341,508473,487208,449693,456810,424107,417000,386253,393832,366761,360104,333382,227884,196470,164753,124556,
负债和所有者权益(或股东权益)总计(万元),764612,721869,767636,660484,618011,592486,569005,535765,501085,507225,497662,478713,467824,366162,359757,308408,244251,		
  
