报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
长期应付款(万元),6737,6587,14357,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2707,2742,2504,2504,2589,2589,2316,2318,2354,2346,--,2242,--,--,--,--,--,--,
递延所得税负债(万元),15650,15061,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,2302,--,2261,2271,2286,2255,1555,1413,
非流动负债合计(万元),25238,24530,16861,2504,2589,2589,2316,2318,2354,4346,4302,4242,4261,6271,11786,13755,20055,26913,
负债合计(万元),275941,274720,204053,217648,214883,204468,231579,243564,224152,209071,208852,255210,249744,276635,287320,282109,185075,196808,
实收资本(或股本)(万元),46232,46232,46232,46232,46232,46232,46232,41050,41050,41050,41050,41050,35050,35050,35050,35050,35050,35050,
资本公积(万元),118201,118201,118201,118201,118201,118201,118201,41188,41188,41188,41188,41188,16230,16230,16230,16230,16230,16230,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1695,1695,1432,1432,1432,1432,1093,1093,1093,1093,885,885,902,885,711,603,268,18,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),65120,61739,59783,56407,58166,56206,55565,53245,54386,52627,51013,49622,47361,45476,42951,34649,22987,13098,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),231325,227868,225654,222177,224069,222118,221064,136589,137753,135973,134122,132717,99489,97584,94891,86472,74503,64416,
少数股东权益(万元),18188,17788,24928,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),249513,245656,250582,222177,224069,222118,221064,136589,137753,135973,134122,132717,99489,97584,94891,86472,74503,64416,
负债和所有者权益(或股东权益)总计(万元),525454,520376,454635,439825,438953,426586,452643,380153,361905,345045,342974,387927,349233,374219,382211,368581,259578,261224,		
  
