报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
其他应收款(万元),--,--,9811,175143,7628,5727,4395,4534,4002,4106,5567,4593,3889,5169,4456,3780,3511,3813,4102,3498,3776,4498,4413,3240,4327,3188,2562,1865,2204,2586,2728,2739,2417,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),12342,13353,15112,11409,10362,22180,26193,27320,28969,30515,27242,25453,26811,27045,25453,30701,35859,38537,35002,31082,31217,33354,30757,32969,31924,29839,31594,26419,21889,17654,11948,13071,9866,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),1893,3064,3600,3600,3600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),48319,51640,45820,50068,49088,6049,11002,10034,24338,29180,29248,3913,26309,25329,25436,4808,29926,29750,30183,4714,27559,24367,24266,4132,4230,125,91,140,99,81,143,149,90,
流动资产合计(万元),1855726,1760413,1617152,1526372,1330478,178765,181693,174532,193823,189209,183285,178304,193978,211603,199548,205052,222213,221645,215554,198944,207785,217408,207459,198727,194200,186433,170586,158501,97310,90454,78261,71334,47633,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),378753,143033,146204,134284,134990,23032,23032,23032,23032,23032,23032,23282,24532,5032,5032,5032,5032,5032,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),442681,425494,435961,438906,443102,--,--,--,--,--,--,--,--,--,--,--,--,--,5032,5032,32,32,32,32,32,32,32,32,32,32,32,32,32,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),252234,--,228874,--,219726,--,79706,--,78090,--,66539,--,65572,--,64242,--,60731,--,42055,--,40352,--,38087,--,37815,--,34463,--,33989,28810,27912,14283,13958,
累计折旧(万元),203998,--,197503,--,184128,--,26932,--,24645,--,22186,--,19810,--,17845,--,15820,--,14304,--,12866,--,11585,--,10246,--,8944,--,8061,6944,6291,5030,4210,
固定资产净值(万元),48236,--,31371,--,35598,--,52774,--,53446,--,44353,--,45762,--,46398,--,44912,--,27751,--,27486,--,26502,--,27569,--,25519,--,25928,21866,21621,9253,9748,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),48236,43165,31371,30699,35598,51501,52774,52724,53446,43814,44353,44913,45762,45828,46398,44681,44912,29731,27751,27260,27486,27333,26502,26933,27569,26574,25519,24884,25928,21866,21621,9253,9748,
在建工程(万元),23719,14095,11333,11914,11908,0,0,557,410,9177,8605,7957,5884,4100,2680,4420,3049,12207,11477,9061,6789,3832,2758,1260,1135,1895,2909,2854,2017,3427,2001,4941,676,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),33887,34741,35479,30445,31356,5452,5521,5517,5608,5566,5699,5808,5950,5827,5843,5514,5574,5277,5318,5308,5311,5300,5354,5351,5401,3867,3927,3987,3945,3976,2935,2980,3000,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),103491,109077,109005,86413,86413,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,--,--,--,--,--,--,
长期待摊费用(万元),19186,20276,19571,20846,22488,--,--,--,--,--,--,30,0,--,--,--,0,--,0,1,1,2,2,3,4,5,6,8,9,11,14,18,11,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2648,5375,5294,5808,6464,5002,5157,5107,5241,3455,4061,4319,4335,1796,1617,1449,1431,1142,1046,904,966,669,668,650,597,303,376,394,446,351,221,134,96,
其他非流动资产(万元),26501,25523,25558,1123,2162,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),1079102,820780,819776,760438,774482,85198,86696,87149,87948,85256,85962,86520,86675,62794,61783,61307,60210,53602,50836,47777,40796,37379,35529,34441,34949,32888,32980,32160,32376,29663,26824,17359,13563,
资产总计(万元),2934828,2581193,2436928,2286811,2104961,263963,268389,261681,281771,274465,269247,264825,280653,274397,261331,266360,282423,275246,266391,246722,248581,254788,242988,233168,229149,219321,203567,190661,129687,120117,105086,88693,61196,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2500,2500,3700,3900,6300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,8138,11261,9376,9886,3855,7480,10458,9951,6973,3298,10726,7438,--,5874,10583,4579,--,2095,6450,4356,--,60,2544,2544,5098,2945,1534,1428,
应付账款(万元),235015,--,214658,209978,212108,48007,49300,43009,59614,54942,50151,40033,57152,59103,56895,45982,65422,65021,62836,36779,54350,59491,52269,35479,50155,51693,44401,30613,40708,33414,33455,30691,14766,
预收账款(万元),58777,66401,58571,59068,55763,30695,33928,31662,31866,39454,40380,39403,40993,41497,40485,45433,47874,57326,54207,53113,44655,49573,45685,48755,37101,40432,36537,35382,25563,28117,17546,15610,8079,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),74230,37380,42665,32060,41067,2226,1836,849,2974,2131,1448,979,2770,2028,2200,687,2407,1502,1247,564,1906,1719,670,160,1454,1059,619,332,992,580,1047,783,419,
应交税费(万元),17207,30623,19133,15967,31282,566,1011,1246,1170,1073,1529,2268,2488,673,1235,1021,1387,1751,1306,1430,1258,1683,1174,257,552,-3668,-3330,-2898,-1880,-1268,397,-121,83,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,13,10,13,13,13,13,426,426,426,463,432,432,432,432,166,232,232,232,13,13,13,13,13,13,13,13,13,13,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,81219,113781,106639,95164,3402,373,382,471,402,432,466,2736,3938,417,455,588,265,256,212,189,159,167,95,93,198,114,77,112,162,256,765,544,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1800,1590,1597,1607,1369,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),362,4072,3082,158,155,115,--,59,--,181,9,151,--,72,40,--,--,62,0,14,99,1307,836,809,766,745,608,383,440,732,624,802,575,
流动负债合计(万元),490085,461894,453485,425476,436909,93161,97720,86596,105992,102049,101441,94183,116517,114711,105033,104736,125548,126358,126160,102861,107268,114165,103127,92018,94490,90472,79023,66446,70992,69348,59982,53976,32207,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),1098,1921,1921,1921,1921,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),14003,13361,12196,12648,12900,221,226,230,234,238,242,247,251,211,212,214,216,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1693,1555,1674,893,978,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他非流动负债(万元),--,--,--,7583,20715,--,--,--,--,--,--,--,--,--,--,--,--,217,219,221,222,144,146,147,149,51,52,54,56,59,63,67,--,
非流动负债合计(万元),16794,16837,15791,23045,36514,221,226,230,234,238,242,247,251,211,212,214,216,217,219,221,222,144,146,147,149,51,52,54,56,59,63,67,0,
负债合计(万元),506878,478731,469275,448521,473423,93382,97945,86826,106226,102288,101684,94430,116767,114922,105245,104950,125764,126576,126379,103082,107491,114309,103273,92166,94639,90523,79076,66500,71048,69407,60045,54043,32207,
实收资本(或股本)(万元),676406,676406,676406,676406,200000,39718,39718,39718,39718,39718,39718,40041,40041,40041,40046,40046,40046,40046,40046,40046,41634,41634,41634,23130,22400,22400,22400,22400,16800,16800,12000,12000,10000,
资本公积(万元),703227,700074,667845,667164,974574,33822,33822,33822,34970,34970,34970,38683,38570,38319,38083,37830,37553,36995,36436,35878,47255,46652,45718,63310,60336,60330,59943,59943,2146,2146,3947,3947,3947,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,4029,6306,3955,--,--,0,--,--,--,11906,8502,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,4040,3868,3720,3426,3314,3144,2929,2657,2536,2391,2185,1909,1743,1617,1422,1179,1086,970,793,566,--,--,--,--,--,--,--,--,
盈余公积(万元),30901,16392,16392,16392,16392,10415,10415,10415,11173,10038,10038,10038,10038,8375,8375,8375,8375,6379,6379,6379,6379,4784,4784,4784,4784,3646,3646,3646,3646,2471,2471,1399,757,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),776459,689066,591186,487105,439311,79025,76795,81345,79705,77924,73769,76597,72839,68392,61825,67620,63966,58915,51406,55843,52618,51131,43320,45649,43092,39256,35203,35128,33094,26656,24240,15400,12646,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-3,3,-4,
归属于母公司股东权益合计(万元),2398225,2071063,1933029,1811086,1604798,167020,164617,169020,168992,165964,161638,164258,157839,153706,150720,156055,151849,144077,135884,139567,137159,136784,136426,137666,131178,125632,121192,121116,55686,48073,42655,32748,27346,
少数股东权益(万元),29725,31400,34624,27204,26740,3561,5826,5835,6552,6214,5925,6137,6047,5769,5366,5355,4811,4593,4128,4072,3931,3695,3290,3336,3332,3166,3300,3045,2952,2636,2385,1901,1642,
所有者权益(或股东权益)合计(万元),2427950,2102463,1967653,1838290,1631538,170581,170444,174855,175545,172178,167563,170395,163886,159476,156086,161410,156659,148671,140012,143640,141090,140479,139715,141002,134510,128797,124491,124161,58638,50710,45041,34650,28989,
负债和所有者权益(或股东权益)总计(万元),2934828,2581193,2436928,2286811,2104961,263963,268389,261681,281771,274465,269247,264825,280653,274397,261331,266360,282423,275246,266391,246722,248581,254788,242988,233168,229149,219321,203567,190661,129687,120117,105086,88693,61196,		
  
