报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),402,294,232,385,630,611,430,426,301,60,19158,22336,25162,102,20115,12189,12021,156,21,21,--,--,--,
流动资产合计(万元),69962,69941,75463,65738,54121,51310,57333,54150,54221,55196,53913,68319,67915,69799,63987,63955,62513,62123,24178,23267,23651,17973,17257,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,90,90,90,90,90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),4864,4872,5706,5749,5791,4877,4000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),14226,14016,12364,11975,12268,12396,15699,10914,11133,11486,7080,400,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),350,360,369,379,389,398,408,417,427,300,307,315,195,200,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,54981,--,50510,--,47916,--,39650,--,35404,--,31546,--,29967,--,21233,--,20446,--,18201,18099,--,--,
累计折旧(万元),--,14276,--,12142,--,10921,--,9794,--,8639,--,7348,--,6535,--,6383,--,5744,--,5165,4576,--,--,
固定资产净值(万元),--,40704,--,38368,--,36995,--,29856,--,26765,--,24198,--,23432,--,14850,--,14701,--,13036,13522,--,--,
固定资产减值准备(万元),--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,8,8,--,--,
固定资产(万元),--,40701,38970,38365,37246,36992,31573,29853,26977,26762,24156,24195,24714,23430,21054,14847,14835,14698,12899,13029,13515,11942,4488,
在建工程(万元),--,4452,4765,4072,5390,5214,10469,11457,11042,9389,8413,6056,1143,981,2304,7283,6055,4873,5068,3167,91,733,4833,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),15686,15955,15591,14953,15196,15461,15245,12830,12932,13169,11660,11831,10977,11125,9604,9688,9787,8483,8552,8624,8768,5929,6152,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),10916,10916,11220,9691,9691,9691,9691,9691,9691,9691,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),416,419,338,262,164,149,100,93,78,66,60,41,51,52,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),119,102,126,107,78,45,103,85,51,41,34,27,23,11,33,109,38,9,18,17,11,5,8,
其他非流动资产(万元),6045,2441,2113,1799,690,671,1852,3724,2851,1000,7640,140,1070,1070,1759,1410,1410,2656,2316,1986,600,1000,--,
非流动资产合计(万元),98154,94325,91651,87443,86992,85985,89138,79064,75181,71904,59350,43007,38174,36869,34754,33337,32125,30720,28852,26822,22984,19609,15481,
资产总计(万元),168117,164266,167115,153181,141113,137294,146471,133214,129402,127100,113263,111326,106089,106668,98741,97292,94638,92843,53031,50089,46634,37581,32738,
短期借款(万元),17000,18000,18825,12149,3149,6629,18824,7020,7020,6520,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,56,161,560,1008,600,47,--,--,2000,--,--,--,--,--,--,--,--,187,
应付账款(万元),--,4831,--,4347,5538,4327,4017,4158,3506,2406,2481,3015,3091,2521,2029,2389,2015,1325,2123,2495,2944,1845,2645,
预收账款(万元),1038,2477,1123,1223,1004,2524,899,841,1230,1870,1051,737,1441,1569,845,1129,1094,2138,1019,618,1117,807,746,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),744,1721,782,690,666,1079,651,682,634,1510,524,527,532,1202,454,439,237,482,177,158,383,136,126,
应交税费(万元),1635,1328,2059,1902,1136,434,1329,1394,1280,1326,868,880,876,871,640,741,838,508,611,619,460,105,580,
应付利息(万元),33,24,25,16,--,8,--,--,--,8,--,--,--,--,--,--,--,--,--,--,--,--,2,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,18600,--,18819,18023,13167,9707,10208,9065,9358,7592,7500,1096,1278,802,844,893,965,1129,802,721,886,978,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),48258,46981,51319,39146,29516,28224,35589,24862,23743,23598,12563,12659,7037,9441,4769,5542,5078,5418,5059,4692,5625,3779,5264,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,381,--,--,--,--,--,--,--,
长期递延收益(万元),5679,5642,5886,4897,4965,4916,4961,5034,5186,5086,4105,4175,4216,4053,3514,3550,3330,3231,--,--,--,--,--,
递延所得税负债(万元),348,358,368,378,388,398,409,421,433,446,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2629,2261,2325,1919,1625,
非流动负债合计(万元),6027,6000,6254,5275,5353,5314,5370,5455,5619,5532,4105,4175,4216,4053,3517,3931,3330,3231,2629,2261,2325,1919,1625,
负债合计(万元),54285,52981,57573,44421,34868,33539,40959,30317,29362,29131,16668,16834,11253,13494,8286,9472,8408,8648,7688,6953,7950,5698,6889,
实收资本(或股本)(万元),43662,42856,42856,43094,43094,43094,43094,43301,43301,43301,43326,43326,14173,14173,14173,14173,10902,10902,8176,8176,8176,8176,8176,
资本公积(万元),15597,13977,13917,15545,15545,15545,15461,16882,16882,16882,16948,16948,39711,39711,39711,39711,39711,39711,5468,5468,5468,5710,5709,
减:库存股(万元),5072,2646,2646,4511,4511,4511,4511,6139,6139,6139,6337,6337,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6050,6050,5355,5355,5355,5355,4747,4747,4747,4747,4052,4052,4052,4052,3157,3157,3157,3157,2384,2384,2384,1667,1012,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),47554,45161,44650,43618,41320,38983,41166,38686,35836,34054,33466,31555,32186,30607,29717,27203,29086,27015,26015,23926,19688,13822,8615,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),107791,105399,104132,103100,100802,98465,99957,97476,94626,92844,91456,89545,90122,88544,86758,84243,82856,80784,42044,39955,35717,29375,23513,
少数股东权益(万元),6040,5885,5410,5660,5443,5290,5555,5420,5414,5125,5139,4946,4714,4630,3698,3576,3374,3410,3299,3181,2968,2508,2337,
所有者权益(或股东权益)合计(万元),113831,111284,109542,108760,106245,103756,105512,102897,100040,97969,96594,94491,94836,93173,90455,87820,86230,84194,45343,43136,38685,31883,25849,
负债和所有者权益(或股东权益)总计(万元),168117,164266,167115,153181,141113,137294,146471,133214,129402,127100,113263,111326,106089,106668,98741,97292,94638,92843,53031,50089,46634,37581,32738,		
  
