报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),4643,4855,3878,4083,3873,3734,3483,4174,2968,2928,2238,2799,2775,2655,2650,2135,1636,1825,
长期股权投资(万元),3550,--,--,--,--,--,--,--,--,--,--,--,--,--,--,316,5894,5044,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,45348,--,41821,--,41113,--,37744,--,34119,--,29958,--,28991,27575,25013,17946,16879,
累计折旧(万元),--,19309,--,17468,--,15958,--,14407,--,13163,--,11867,--,10801,10452,9246,7766,6260,
固定资产净值(万元),--,26039,--,24352,--,25155,--,23337,--,20956,--,18091,--,18189,17123,15766,10180,10619,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),27066,26039,24946,24352,24556,25155,22165,23337,21078,20956,18556,18091,18292,18189,17123,15766,10180,10619,
在建工程(万元),19482,17342,18709,15165,13293,1723,930,1108,824,256,1299,1240,1541,1524,1169,1329,3212,68,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),29711,28865,19431,17784,17885,18089,17025,16604,11921,12041,9664,9685,9670,9757,9633,9891,4223,4328,
开发支出(万元),64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),168416,152112,122123,122123,122123,122123,120248,120248,76047,76047,59056,41637,39919,39919,37878,31789,10614,10614,
长期待摊费用(万元),33820,31431,29104,21765,22510,22901,20098,19895,17396,16835,11919,11134,10194,8986,7349,5418,5485,5712,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3599,3149,2443,2392,2643,2142,2874,1856,3121,2590,2764,2361,2084,2753,2503,2349,2111,1860,
其他非流动资产(万元),11348,8154,6576,4341,889,967,8422,8567,19053,15586,--,--,--,--,800,--,--,--,
非流动资产合计(万元),301700,271945,227211,212005,207772,196834,195246,195790,152409,147239,105495,86947,84476,83784,79104,68995,43356,40072,
资产总计(万元),713900,669889,552895,522707,502883,490969,474423,455277,413625,380058,357857,331427,255284,252968,244846,217969,161531,152025,
短期借款(万元),16650,17420,57820,47820,47220,48050,1650,42770,24000,10000,--,--,25604,28604,29500,31150,19000,21000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),84223,83748,54696,51348,38828,41711,23507,27474,34588,34667,24650,25801,27916,32398,22237,18699,13498,10492,
应付账款(万元),115259,87902,84932,81465,87925,83000,100485,84552,76229,59989,67426,55490,55702,48706,58792,50287,38294,38153,
预收账款(万元),4874,4805,4511,4652,4449,4867,3696,3560,3644,3664,2573,2494,2841,3091,2320,2274,1822,1556,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),14503,17857,11607,9916,8457,12573,10530,9850,7404,10080,8887,7123,5704,8639,7108,7989,6816,6746,
应交税费(万元),6459,5928,5137,5520,8637,5955,5926,4955,7972,6640,6633,5164,6512,7078,5719,5310,4013,6685,
应付利息(万元),1981,1271,582,2711,1994,1324,604,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),255,59,--,2785,--,117,--,8010,90,215,6136,2124,115,215,215,117,137,78,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),48395,44126,21854,14056,15374,15716,19173,30243,19273,22795,18527,9576,6268,7092,7056,6392,4194,5989,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1196,1196,80,80,80,80,--,500,500,500,500,--,200,227,107,332,--,--,
其他流动负债(万元),775,789,913,867,672,692,1234,1143,322,699,251,111,330,280,368,285,260,159,
流动负债合计(万元),294570,265100,242133,221220,213637,214085,166805,213056,174021,149249,135583,107883,131193,136331,133422,122835,88034,90858,
长期借款(万元),9486,9486,11160,11160,--,--,--,--,--,--,--,--,5700,5800,6000,12,--,--,
应付债券(万元),79400,79357,79315,79273,79232,79191,79099,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),2913,2915,235,235,315,315,--,--,--,--,--,500,500,500,500,1600,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,25,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,279,279,279,279,--,--,--,--,43,43,43,43,--,--,--,160,
长期递延收益(万元),1120,720,679,288,296,202,185,174,189,204,242,242,221,221,--,294,--,--,
递延所得税负债(万元),2200,2200,2283,2316,2295,2364,1327,1353,1379,1405,1453,1453,1509,1509,1525,1583,238,265,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,232,--,--,--,
非流动负债合计(万元),95118,94677,93951,93550,82416,82350,80611,1527,1568,1609,1763,2238,7972,8072,8257,3488,238,425,
负债合计(万元),389688,359778,336084,314770,296053,296436,247415,214584,175589,150858,137346,110121,139165,144404,141679,126323,88272,91283,
实收资本(或股本)(万元),28495,28495,26700,26700,26700,26700,26700,26700,26700,26700,26700,26700,20000,20000,20000,20000,20000,20000,
资本公积(万元),129878,133322,56143,56143,56143,56143,91406,108511,108511,108511,108511,108511,14208,14208,15436,15436,15436,15436,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),9490,9490,4997,4997,4997,4997,4390,4390,4390,4390,3010,3010,3010,3010,1057,1057,665,272,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),134772,121776,116627,108158,108532,97199,95059,88717,90150,82243,75979,71609,66135,59573,55373,44488,28808,18097,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),302634,293083,204467,195999,196372,185039,217554,228319,229752,221845,214201,209831,103354,96792,91865,80981,64909,53805,
少数股东权益(万元),21577,17028,12344,11938,10458,9494,9454,12375,8284,7355,6310,11475,12765,11773,11301,10665,8351,6936,
所有者权益(或股东权益)合计(万元),324212,310111,216811,207936,206830,194533,227008,240693,238036,229200,220511,221306,116119,108564,103166,91646,73259,60741,
负债和所有者权益(或股东权益)总计(万元),713900,669889,552895,522707,502883,490969,474423,455277,413625,380058,357857,331427,255284,252968,244846,217969,161531,152025,		
  
