报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
存货(万元),473478,602426,390941,366039,347375,433737,306417,239095,212166,213601,153403,142404,150857,169670,127661,147315,116109,105178,87837,76811,67823,63068,49899,44237,41426,37690,24902,26165,24742,27464,30931,12313,7185,7602,6401,5707,5424,5381,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
其他流动资产(万元),288631,272636,234733,225439,236421,240497,206594,236638,272995,75935,51469,51210,40864,52888,42691,24358,18228,--,--,3400,3400,--,--,--,--,--,--,--,--,--,173,--,--,--,0,0,--,--,
流动资产合计(万元),2307807,2197788,1715833,1605753,1737180,1541856,1399427,1342839,1454527,1413288,758721,667266,704324,675290,609435,599971,597188,646361,392383,350577,341066,294415,251893,231598,216230,211437,195997,196286,220328,208901,263453,184462,189846,174351,47777,41101,26010,22457,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
可供出售金融资产(万元),17127,19400,26131,42041,27920,5441,5441,5441,5441,5441,5441,3250,3250,--,--,--,--,--,--,--,--,9662,5499,5579,326,--,--,--,--,--,0,--,--,--,0,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3292,--,--,--,--,0,--,--,--,0,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
长期股权投资(万元),32880,6283,5728,5680,5820,4582,5013,4989,4623,4422,3432,3475,3397,6050,3423,3477,3416,3528,3151,3453,3342,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
投资性房地产(万元),7035,7122,7036,7040,7173,7220,7326,7448,7273,7301,7049,7006,7614,7580,7751,7763,7931,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
固定资产原值(万元),1203417,--,952448,--,836141,--,635690,--,562958,--,434597,--,350770,--,306715,--,274470,--,225736,--,188885,--,127557,--,114705,--,72801,--,50049,--,43386,--,16490,--,14851,14042,--,--,
累计折旧(万元),249262,--,219577,--,195833,--,167035,--,140872,--,107888,--,90742,--,78033,--,65585,--,52247,--,42997,--,28380,--,23536,--,11260,--,8679,--,6757,--,3830,--,3143,2855,--,--,
固定资产净值(万元),954155,--,732871,--,640308,--,468655,--,422086,--,326710,--,260028,--,228682,--,208885,--,173489,--,145888,--,99177,--,91169,--,61542,--,41369,--,36629,--,12661,--,11708,11187,--,--,
固定资产减值准备(万元),8421,--,291,--,3417,--,1261,--,446,--,837,--,836,--,2413,--,2369,--,2834,--,2543,--,57,--,57,--,62,--,62,--,62,--,62,--,62,62,--,--,
固定资产(万元),945734,890800,732580,623411,636891,536317,467394,421868,421640,386035,325872,279314,259192,243203,226269,214295,206516,182161,170654,150745,143345,107086,99120,97533,91112,84098,61479,55133,41307,40192,36567,21449,12598,12406,11646,11125,13621,9197,
在建工程(万元),121963,116616,143323,116654,87700,56337,41826,46893,34183,19976,19118,42232,49234,40304,39206,41183,37235,28890,33149,27573,32216,22811,19283,12733,18498,3651,3031,2343,10349,6415,2205,4600,41,8,50,0,--,2793,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
固定资产清理(万元),--,--,27,101,--,13,--,--,--,1,--,--,--,64,13,21,--,--,--,0,--,--,2,2,2,2,--,--,--,--,-66,--,--,--,5,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
无形资产(万元),61430,61771,61645,54925,55452,54878,54755,53602,53164,49270,42138,40725,32003,31320,32326,31837,32477,34495,35028,33274,33677,23552,23632,20825,22051,18847,13410,13510,12392,11298,11368,4030,2029,2014,2034,1930,254,157,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
商誉(万元),52129,60374,60374,60374,60374,61187,61187,61187,61187,61040,60330,60330,60330,60330,60330,60330,60330,60297,60302,59379,59379,58799,58799,56256,56256,59840,48316,48316,42857,41746,41746,5684,--,--,0,0,--,--,
长期待摊费用(万元),18047,21967,13439,13701,13021,12924,12941,13157,14361,15210,15462,14917,15253,12463,12791,10425,8649,4731,4710,2441,1882,1446,1430,1407,1341,844,793,870,919,1733,1403,439,39,52,70,104,133,236,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
递延所得税资产(万元),9126,8016,10430,7791,7315,6701,6406,6072,5828,4389,3954,3628,3457,2131,2039,1992,1977,1323,1425,1064,1588,478,414,452,444,395,396,208,360,18,22,25,10,11,11,12,4,--,
其他非流动资产(万元),70865,84128,104899,112759,49744,129964,111701,69749,33254,39831,27883,27929,20653,33588,34444,23595,13446,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
非流动资产合计(万元),1336337,1276478,1165612,1044477,951409,875563,773991,690406,640954,592915,510678,482805,454381,437030,418592,394917,371974,315423,308419,277931,275430,223834,208180,194787,190030,170969,127426,120381,108184,101402,93245,36227,14718,14492,13816,13171,14011,12384,
资产总计(万元),3644144,3474266,2881445,2650230,2688588,2417419,2173417,2033244,2095481,2006204,1269400,1150071,1158705,1112320,1028027,994888,969163,961784,700802,628507,616497,518249,460072,426385,406260,382405,323423,316668,328512,310303,356698,220690,204564,188843,61593,54272,40021,34841,
短期借款(万元),566390,569438,453839,441431,452423,388545,306507,292473,305229,353184,345851,292137,266499,247640,229905,229991,212615,171555,156105,134695,109074,82038,70908,67698,43908,33697,27867,31902,39462,21952,10326,--,--,--,0,0,2000,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
交易性金融负债(万元),391,3062,2308,--,--,156,--,8,623,58,484,306,1189,1034,97,683,1235,701,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
应付票据(万元),28219,--,23454,46349,23857,11740,6958,6225,13700,2747,3794,3801,2564,2883,3128,2896,4320,7333,5050,4905,5457,5201,4337,3175,2636,1739,--,--,--,--,0,--,--,--,0,0,--,--,
应付账款(万元),995533,--,645786,502206,610277,559231,423606,347544,415407,329798,217865,166860,210992,213103,181722,166188,171069,151285,133454,109748,120619,107118,80054,70055,77298,71876,52057,45518,55964,63167,127550,30759,30264,18629,15221,13767,11031,5129,
预收账款(万元),3143,3316,2371,1636,2179,2912,4485,4011,4400,6506,2186,900,768,1657,505,210,958,1021,454,1191,727,65,40,113,30,40,8,14,29,34,25,--,--,1,3,1,22,372,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
应付职工薪酬(万元),84066,61390,42270,34425,48320,41048,32259,26192,32372,25905,20062,17174,18078,18692,15644,14006,17979,14959,12705,11698,14369,10502,8313,7461,9477,7158,4925,4923,5719,6468,5370,2731,1741,1769,1349,1202,598,904,
应交税费(万元),16058,18215,10021,8506,12468,9798,6510,7942,11496,10334,7120,5971,6717,7390,6779,5722,6314,-329,-325,523,112,-346,337,-312,750,1121,679,-239,890,663,-668,543,128,136,64,187,81,232,
应付利息(万元),1254,--,716,658,490,316,1559,1283,855,497,183,216,454,438,314,319,348,318,303,135,111,78,64,34,22,40,23,41,51,25,30,4,--,--,0,0,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,212,2487,--,--,--,3552,--,--,--,174,--,--,--,0,0,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
其他应付款(万元),--,24165,22553,11108,18394,44752,22013,21634,24962,42603,27993,25095,32207,38919,29628,31777,24579,26088,29229,17283,19957,16303,18556,15291,15175,18681,5040,4689,3045,3092,10966,1813,1527,2315,1260,980,611,7325,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
一年内到期的非流动负债(万元),6958,1273,1384,2198,2680,1046,1245,1252,1593,770,7473,7577,12960,580,603,595,1261,507,520,712,1547,--,--,--,--,--,2000,2000,2000,--,0,--,--,--,0,0,--,--,
其他流动负债(万元),5085,1,1,81,77,173,50113,55945,50109,50102,86,35,12,244,227,127,50,872,758,742,792,753,758,763,768,745,749,752,756,--,0,--,--,--,0,0,--,--,
流动负债合计(万元),1717857,1719616,1204704,1048597,1171165,1059716,855255,764510,860746,822504,633096,520073,552440,532581,468551,452514,440727,374309,338254,281632,272766,221923,185854,164279,150065,135097,96900,89601,107916,95401,153773,35850,33659,22849,17896,16136,14343,13961,
长期借款(万元),149930,138081,124580,86795,70602,43931,18823,7762,8437,14576,7707,13579,13976,26432,26708,27920,28444,33431,33630,27835,27117,14699,5914,--,--,--,--,--,--,5000,5000,5000,--,--,0,0,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7,7,94,135,177,219,261,--,--,--,--,0,--,--,--,0,0,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
预计非流动负债(万元),150,130,124,142,151,553,357,287,140,274,252,159,134,159,170,188,100,--,--,--,349,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
长期递延收益(万元),21156,19375,18739,18456,16149,11575,11384,11117,9635,7069,4477,3824,1828,1113,1118,1022,1011,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
递延所得税负债(万元),42561,7031,7707,10377,8006,3974,3867,3570,3513,3474,2482,2402,2410,2334,2451,2503,2435,2177,2247,2024,2520,1360,1371,1391,1429,2966,662,668,638,639,653,668,--,--,0,0,--,--,
其他非流动负债(万元),45006,45028,45029,40028,30027,24,26,22,20,20,20,115,20,80,87,88,20,21,21,21,21,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
非流动负债合计(万元),258803,209645,196178,155798,124934,60057,34458,22757,21745,25413,14937,20080,18368,30118,30533,31721,32010,35629,35898,29886,30014,16153,7420,1568,1648,3226,662,668,638,5639,5653,5668,0,0,0,0,--,--,
负债合计(万元),1976660,1929261,1400882,1204395,1296099,1119774,889713,787268,882490,847917,648034,540152,570808,562699,499084,484236,472737,409938,374152,311519,302780,238076,193274,165847,151712,138323,97562,90269,108554,101040,159426,41518,33659,22849,17896,16136,14343,13961,
实收资本(或股本)(万元),411462,411462,317296,317296,317296,317296,212006,212006,212006,212006,188596,125748,125748,124790,124790,83193,83193,83193,76646,54747,54747,54747,54747,36498,36498,36498,36498,26070,26070,26070,26070,17380,17380,17380,13000,13000,12600,12199,
资本公积(万元),359544,354936,453758,453758,453758,455836,565734,565734,565732,562928,127338,190415,190415,183485,183485,225082,225082,254350,59828,83781,84327,86859,86859,105089,105089,107549,105243,117003,115671,115671,115671,124361,124361,124361,8916,8916,5316,3501,
减:库存股(万元),--,--,5108,5108,5108,9369,9369,9369,9369,13094,13094,13094,13094,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
盈余公积(万元),28853,26517,26517,26517,26517,22127,22127,22127,22127,13260,13260,13260,13260,6559,6559,6559,6559,4566,4566,4566,4566,3597,3597,3597,3597,1779,1766,1766,1766,1239,1235,1235,1235,487,487,487,60,275,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
未分配利润(万元),733610,629404,565321,516026,482738,426316,403250,365182,335060,296362,268389,259537,239611,203732,176620,160385,145128,127180,107919,96981,87959,78557,68491,64733,60194,54331,46080,45376,40929,34811,25683,23663,20956,17429,15189,10126,3141,2443,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-137,-68,-87,155,-111,-213,-299,-190,-271,-291,-318,-409,-153,-9,--,--,--,0,0,--,--,
归属于母公司股东权益合计(万元),1549794,1438480,1376679,1338882,1293828,1213248,1195067,1157140,1125208,1070358,583407,573797,552749,516064,490320,473644,459209,469152,248891,239988,231754,223648,213480,209617,205187,199886,189295,189898,184027,177638,168650,166639,163932,159657,37592,32530,21117,18418,
少数股东权益(万元),117689,106525,103884,106953,98662,84398,88637,88836,87782,87929,37959,36122,35149,33557,38622,37008,37217,82694,77759,77001,81963,56524,53319,50920,49361,44196,36566,36500,35930,31626,28622,12532,6972,6337,6104,5607,4560,2462,
所有者权益(或股东权益)合计(万元),1667484,1545006,1480563,1445836,1392490,1297646,1283704,1245977,1212990,1158287,621366,609919,587897,549621,528942,510652,496426,551846,326650,316988,313717,280172,266799,260538,254548,244082,225861,226398,219958,209264,197272,179171,170905,165994,43696,38136,25677,20880,
负债和所有者权益(或股东权益)总计(万元),3644144,3474266,2881445,2650230,2688588,2417419,2173417,2033244,2095481,2006204,1269400,1150071,1158705,1112320,1028027,994888,969163,961784,700802,628507,616497,518249,460072,426385,406260,382405,323423,316668,328512,310303,356698,220690,204564,188843,61593,54272,40021,34841,		
  
