报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),9504,7131,7173,7214,7256,7301,7344,6846,6885,6927,6965,7005,7045,6548,6590,6622,5183,2619,1320,
开发支出(万元),--,--,--,--,--,--,--,2,2,2,2,2,2,2,2,2,103,103,103,
商誉(万元),32,32,32,32,32,32,32,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),3925,4622,5526,336,391,878,1415,1655,1432,3686,3621,2075,275,1415,2575,3667,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2255,1952,2001,1722,1474,1424,1407,1282,1146,1167,1261,866,777,680,773,752,681,383,267,
其他非流动资产(万元),5588,4801,1563,2162,2438,3345,1855,2919,3316,3898,2896,4591,2727,1176,718,78,--,--,--,
非流动资产合计(万元),58935,53605,51336,50686,49981,47840,45883,47346,42009,41292,39904,38243,33560,30937,31899,32199,25956,17695,15928,
资产总计(万元),231479,223419,213829,204388,186068,181108,175103,166128,160830,158982,160921,158057,165731,166806,125578,140254,116209,98803,79336,
短期借款(万元),19000,17000,15000,10000,5000,2300,--,--,--,--,--,--,7500,7500,30500,42500,37800,28650,22700,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),38149,30588,21012,18980,8380,2200,--,245,245,--,--,--,--,100,1300,4810,3704,9202,2800,
应付账款(万元),5499,5354,5928,7123,6740,5742,6345,3976,3501,2787,3366,4329,5244,3695,3794,6079,3311,2233,4134,
预收账款(万元),1480,2442,1543,2158,2489,1713,1015,826,1854,400,461,279,677,7491,8258,5411,1383,3998,1275,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),567,323,662,311,379,271,787,570,545,325,659,646,596,516,699,407,302,137,12,
应交税费(万元),1342,540,2466,1047,1320,1440,3006,1475,1361,304,1074,1370,3002,730,260,1578,490,-374,-114,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,165,117,70,22,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1650,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),378,345,517,713,596,633,400,406,346,186,326,228,208,289,260,215,239,259,46,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,100,100,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),66415,56593,47129,40331,24903,14299,11553,7598,7952,4003,5887,6850,17392,20438,45140,61022,48879,44106,30853,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2617,2648,2679,2872,2903,2934,2965,2651,2682,--,2744,2166,2177,2239,2250,2211,2246,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,2713,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2617,2648,2679,2872,2903,2934,2965,2651,2682,2713,2744,2166,2177,2239,2250,2211,2246,0,0,
负债合计(万元),69032,59241,49808,43203,27806,17233,14518,10249,10634,6716,8631,9016,19569,22676,47390,63233,51124,44106,30853,
实收资本(或股本)(万元),58000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,20000,15000,15000,15000,15000,15000,
资本公积(万元),49153,67153,67153,67153,67153,67153,67153,67153,67153,67153,67153,67153,67153,87153,28626,28626,28626,28689,28689,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),998,740,554,417,271,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),7883,7883,7883,6976,6976,6976,6976,5700,5700,5700,5700,4699,4699,2913,2913,2020,2020,971,440,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),45553,47593,47161,45419,42511,48444,45242,41962,36617,38616,38033,35906,33025,33223,30974,30659,18728,9241,4354,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),161587,163369,162751,159965,156911,162573,159371,154816,149471,151470,150886,147759,144877,143289,77513,76306,64375,53901,48483,
少数股东权益(万元),860,809,1270,1220,1351,1302,1214,1063,725,796,1404,1282,1284,841,675,715,709,796,--,
所有者权益(或股东权益)合计(万元),162447,164178,164021,161185,158262,163875,160586,155879,150195,152266,152290,149041,146161,144130,78188,77021,65084,54698,48483,
负债和所有者权益(或股东权益)总计(万元),231479,223419,213829,204388,186068,181108,175103,166128,160830,158982,160921,158057,165731,166806,125578,140254,116209,98803,79336,		
  
